rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
12,66,20260529,20260528,53.31,低〜中,弱トレンド,陰線1連続後,83,-202423,images/66.png,第1サポート:5550下(-207973) / 第2サポート:21039下(-223462),True,-202423.0,-195378.0,-206063.0,-203250.0,-827.0,陰線,外れ
13,57,20260529,20260528,52.34,高,中立,陽線1連続後,79,11788,images/57.png,第1サポート:7008下(4780) / 第2サポート:10644下(1144) / 第3サポート:15794下(-4006) / 第4サポート:23810下(-12022) / 最重要サポート:37908下(-26120),True,11788.0,11882.0,-5817.0,-5629.0,-17417.0,陰線,外れ
14,62,20260529,20260528,51.21,高,中立,陽線2連続後,35,-265846,images/62.png,第1サポート:11390下(-277236) / 第2サポート:15217下(-281063) / 第3サポート:17966下(-283812) / 第4サポート:23382下(-289228) / 最重要サポート:29108下(-294954),True,-265846.0,-251708.0,-274782.0,-252323.0,13523.0,陽線,的中
15,35,20260529,20260528,50.95,高,中立,陽線3連続後,11,-73744,images/35.png,第1サポート:4812下(-78556) / 第2サポート:8405下(-82149) / 第3サポート:13620下(-87364) / 第4サポート:16427下(-90171) / 最重要サポート:20710下(-94454),True,-73744.0,-73696.0,-80812.0,-75918.0,-2174.0,陰線,外れ
16,75,20260529,20260528,49.94,高,中立,陽線2連続後,36,1297,images/75.png,第1サポート:3295下(-1998) / 第2サポート:11427下(-10130) / 第3サポート:14192下(-12895) / 第4サポート:17807下(-16510) / 最重要サポート:23128下(-21831),True,1297.0,3732.0,-5937.0,-5842.0,-7139.0,陰線,外れ
17,46,20260529,20260528,49.8,高,中立,陰線1連続後,79,-290841,images/46.png,第1サポート:2361下(-293202) / 第2サポート:9604下(-300445) / 第3サポート:17404下(-308245) / 第4サポート:21926下(-312767) / 最重要サポート:29748下(-320589),True,-290841.0,-263426.0,-291181.0,-272133.0,18708.0,陽線,的中
18,76,20260529,20260528,49.61,低,弱トレンド,陰線2連続後,45,-231475,images/76.png,第1サポート:4478下(-235953) / 第2サポート:7753下(-239228) / 第3サポート:13679下(-245154) / 第4サポート:21249下(-252724) / 最重要サポート:25003下(-256478),True,-231475.0,-227148.0,-237645.0,-237550.0,-6075.0,陰線,外れ
19,72,20260529,20260528,48.67,低,弱トレンド,陰線2連続後,48,195964,images/72.png,第1サポート:2723下(193241) / 第2サポート:6413下(189551) / 第3サポート:24301下(171663),True,195964.0,208359.0,186293.0,205307.0,9343.0,陽線,的中
20,158,20260529,20260528,48.65,中,中立,陰線後,13,89631,images/158.png,第1サポート:15216下(74415) / 第2サポート:34454下(55177) / 第3サポート:40874下(48757) / 第4サポート:45237下(44394) / 最重要サポート:51171下(38460),True,89631.0,89679.0,79986.0,80081.0,-9550.0,陰線,外れ
21,129,20260529,20260528,47.61,高,中立,陽線1連続後,38,24553,images/129.png,第1サポート:3807下(20746) / 第2サポート:6834下(17719) / 第3サポート:20970下(3583) / 第4サポート:26965下(-2412) / 最重要サポート:40501下(-15948),True,24553.0,38685.0,17230.0,36854.0,12301.0,陽線,的中
22,69,20260529,20260528,47.15,高,中立,陰線2連続後,46,304867,images/69.png,第1サポート:6529下(298338) / 第2サポート:13466下(291401) / 第3サポート:22051下(282816) / 第4サポート:35129下(269738) / 最重要サポート:46584下(258283),True,304867.0,314206.0,295293.0,306593.0,1726.0,陽線,的中
23,53,20260529,20260528,46.65,低〜中,反発狙い,陰線3連続後,27,-16083,images/53.png,第1サポート:4153下(-20236) / 第2サポート:7486下(-23569) / 第3サポート:16575下(-32658) / 第4サポート:25319下(-41402) / 最重要サポート:30855下(-46938),True,-16083.0,539.0,-28650.0,-4371.0,11712.0,陽線,的中
24,122,20260529,20260528,46.4,中,中立,陰線1連続後,49,-176926,images/122.png,第1サポート:2014下(-178940) / 第2サポート:4767下(-181693) / 第3サポート:8165下(-185091) / 第4サポート:12610下(-189536) / 最重要サポート:15197下(-192123),True,-176926.0,-176832.0,-191433.0,-191245.0,-14319.0,陰線,外れ
25,52,20260529,20260528,46.35,高,中立,陰線1連続後,71,-216696,images/52.png,第1サポート:7403下(-224099) / 第2サポート:13697下(-230393) / 第3サポート:27953下(-244649) / 第4サポート:46141下(-262837) / 最重要サポート:60701下(-277397),True,-216696.0,-211967.0,-219225.0,-212913.0,3783.0,陽線,的中
26,39,20260529,20260528,45.98,高,中立,陰線2連続後,42,-40786,images/39.png,第1サポート:5107下(-45893) / 第2サポート:9913下(-50699) / 第3サポート:15092下(-55878) / 第4サポート:29343下(-70129) / 最重要サポート:32457下(-73243),True,-40786.0,-40833.0,-56341.0,-47121.0,-6335.0,陰線,外れ
27,40,20260529,20260528,45.98,高,中立,陰線2連続後,42,122397,images/40.png,第1サポート:3460下(118937) / 第2サポート:11070下(111327) / 第3サポート:16215下(106182) / 第4サポート:22172下(100225) / 最重要サポート:29868下(92529),True,122397.0,125613.0,112445.0,124762.0,2365.0,陽線,的中
28,147,20260529,20260528,44.89,高,中立,陰線2連続後,33,-140738,images/147.png,第1サポート:4830下(-145568) / 第2サポート:11287下(-152025) / 第3サポート:16550下(-157288) / 第4サポート:21130下(-161868) / 最重要サポート:26596下(-167334),True,-140738.0,-140690.0,-144071.0,-143976.0,-3238.0,陰線,外れ
29,115,20260529,20260528,44.5,低,反発狙い・要注意,陰線4連続後,6,-189540,images/115.png,第1サポート:6476下(-196016) / 第2サポート:39613下(-229153),True,-189540.0,-189446.0,-202638.0,-202450.0,-12910.0,陰線,外れ
30,65,20260529,20260528,44.36,低〜中,弱トレンド,陽線2連続後,28,-285463,images/65.png,第1サポート:3439下(-288902) / 第2サポート:8832下(-294295) / 第3サポート:19038下(-304501) / 第4サポート:26229下(-311692) / 最重要サポート:31849下(-317312),True,-285463.0,-285369.0,-297247.0,-295275.0,-9812.0,陰線,外れ
31,109,20260529,20260528,43.96,高,中立,陽線2連続後,13,-146073,images/109.png,第1サポート:2926下(-148999) / 第2サポート:23001下(-169074) / 第3サポート:26242下(-172315) / 第4サポート:30056下(-176129) / 最重要サポート:40451下(-186524),True,-146073.0,-145978.0,-161959.0,-161770.0,-15697.0,陰線,外れ
32,45,20260529,20260528,43.48,低〜中,弱トレンド,陰線1連続後,81,-211700,images/45.png,第1サポート:10259下(-221959) / 第2サポート:14970下(-226670) / 第3サポート:18128下(-229828) / 第4サポート:30283下(-241983) / 最重要サポート:40807下(-252507),True,-211700.0,-211324.0,-228178.0,-211512.0,188.0,陽線,的中
33,51,20260529,20260528,43.27,低〜中,弱トレンド,陽線1連続後,79,-8134,images/51.png,第1サポート:5305下(-13439) / 第2サポート:10639下(-18773) / 第3サポート:14421下(-22555) / 第4サポート:17646下(-25780),True,-8134.0,8064.0,-10105.0,4026.0,12160.0,陽線,的中
34,118,20260529,20260528,43.0,中,中立,陽線1連続後,40,-40319,images/118.png,第1サポート:5384下(-45703) / 第2サポート:10284下(-50603) / 第3サポート:14905下(-55224) / 第4サポート:30640下(-70959) / 最重要サポート:34631下(-74950),True,-40319.0,-39538.0,-42328.0,-41146.0,-827.0,陰線,外れ
35,114,20260529,20260528,42.94,低,反発狙い,陰線4連続後,9,-130756,images/114.png,第1サポート:7808下(-138564) / 第2サポート:13362下(-144118) / 第3サポート:16875下(-147631) / 第4サポート:20637下(-151393) / 最重要サポート:28161下(-158917),True,-130756.0,-130662.0,-143150.0,-142962.0,-12206.0,陰線,外れ
36,131,20260529,20260528,42.94,中,中立,陰線2連続後,27,44056,images/131.png,第1サポート:3549下(40507) / 第2サポート:9894下(34162) / 第3サポート:13295下(30761) / 第4サポート:18032下(26024) / 最重要サポート:26716下(17340),True,44056.0,44261.0,21880.0,22152.0,-21904.0,陰線,外れ
37,38,20260529,20260528,41.75,低,弱トレンド,陰線1連続後,91,-266913,images/38.png,第1サポート:7658下(-274571),True,-266913.0,-266274.0,-273957.0,-273626.0,-6713.0,陰線,外れ
38,43,20260529,20260528,40.72,低〜中,中立,陰線2連続後,45,-121907,images/43.png,第1サポート:5141下(-127048) / 第2サポート:9853下(-131760) / 第3サポート:15760下(-137667) / 第4サポート:19751下(-141658) / 最重要サポート:28342下(-150249),True,-121907.0,-93131.0,-123267.0,-99730.0,22177.0,陽線,的中
39,121,20260529,20260528,40.6,中,中立,陽線1連続後,42,19121,images/121.png,第1サポート:3322下(15799) / 第2サポート:7728下(11393) / 第3サポート:11133下(7988) / 第4サポート:18402下(719) / 最重要サポート:21061下(-1940),True,19121.0,19215.0,7431.0,7619.0,-11502.0,陰線,外れ
40,137,20260529,20260528,40.33,低,弱トレンド,陰線1連続後,48,-432107,images/137.png,第1サポート:2175下(-434282),True,-432107.0,-429648.0,-447709.0,-447520.0,-15413.0,陰線,外れ
41,113,20260529,20260528,39.95,低,反発狙い・要注意,陰線後,77,45076,images/113.png,第1サポート:94下(44982),True,45076.0,45170.0,27753.0,27940.0,-17136.0,陰線,外れ
42,42,20260529,20260528,39.85,低,弱トレンド,陰線1連続後,86,103757,images/42.png,第1サポート:4479下(99278) / 第2サポート:25110下(78647),True,103757.0,120612.0,100753.0,120283.0,16526.0,陽線,的中
43,133,20260529,20260528,39.24,低,弱トレンド,陽線1連続後,38,-151061,images/133.png,第1サポート:8912下(-159973) / 第2サポート:14870下(-165931),True,-151061.0,-131107.0,-152704.0,-132704.0,18357.0,陽線,的中
44,55,20260529,20260528,38.76,低,弱トレンド,陽線1連続後,77,-148449,images/55.png,第1サポート:3949下(-152398) / 第2サポート:11796下(-160245) / 第3サポート:16791下(-165240),True,-148449.0,-147621.0,-157101.0,-156935.0,-8486.0,陰線,外れ
45,44,20260529,20260528,38.5,低,反発狙い・要注意,陰線3連続後,25,50366,images/44.png,第1サポート:1711下(48655) / 第2サポート:5136下(45230) / 第3サポート:12094下(38272) / 第4サポート:15820下(34546),True,50366.0,92428.0,46861.0,87755.0,37389.0,陽線,的中
46,146,20260529,20260528,38.06,高,中立,陽線1連続後,43,-289134,images/146.png,第1サポート:7756下(-296890) / 第2サポート:21044下(-310178) / 第3サポート:24690下(-313824) / 第4サポート:30637下(-319771) / 最重要サポート:47282下(-336416),True,-289134.0,-289086.0,-290268.0,-290174.0,-1040.0,陰線,外れ
47,110,20260529,20260528,37.39,中,中立,陰線2連続後,18,353864,images/110.png,第1サポート:11361下(342503) / 第2サポート:26598下(327266) / 第3サポート:38504下(315360) / 第4サポート:55767下(298097) / 最重要サポート:59702下(294162),True,353864.0,369000.0,340126.0,368009.0,14145.0,陽線,的中
48,49,20260529,20260528,36.3,低〜中,中立,陰線1連続後,82,-103876,images/49.png,第1サポート:5526下(-109402) / 第2サポート:9557下(-113433) / 第3サポート:16395下(-120271) / 第4サポート:22510下(-126386) / 最重要サポート:35665下(-139541),True,-103876.0,-103671.0,-125032.0,-115984.0,-12108.0,陰線,外れ
49,64,20260529,20260528,35.46,低,弱トレンド,陽線1連続後,83,-235705,images/64.png,第1サポート:2614下(-238319) / 第2サポート:17643下(-253348) / 第3サポート:21784下(-257489),True,-235705.0,-229771.0,-239180.0,-229936.0,5769.0,陽線,的中
50,59,20260529,20260528,35.24,低,弱トレンド,陽線1連続後,81,-361672,images/59.png,第1サポート:2494下(-364166) / 第2サポート:6497下(-368169),True,-361672.0,-358385.0,-372986.0,-365287.0,-3615.0,陰線,外れ
51,68,20260529,20260528,34.98,低,弱トレンド,陰線2連続後,42,-95786,images/68.png,第1サポート:3355下(-99141),True,-95786.0,-65786.0,-97282.0,-66058.0,29728.0,陽線,的中
52,50,20260529,20260528,34.94,低,反発狙い・要注意,陰線後,183,-234268,images/50.png,第1サポート:2137下(-236405) / 第2サポート:5111下(-239379) / 第3サポート:10030下(-244298) / 第4サポート:20020下(-254288),True,-234268.0,-228284.0,-238814.0,-231134.0,3134.0,陽線,的中
53,61,20260529,20260528,34.5,低,反発狙い・要注意,陰線4連続後,15,-36890,images/61.png,第1サポート:1634下(-38524) / 第2サポート:8641下(-45531),True,-36890.0,-25904.0,-39049.0,-31490.0,5400.0,陽線,的中
54,152,20260529,20260528,34.39,中,中立,陰線1連続後,45,19400,images/152.png,第1サポート:9168下(10232) / 第2サポート:14136下(5264) / 第3サポート:18959下(441) / 第4サポート:24477下(-5077) / 最重要サポート:32572下(-13172),True,19400.0,19448.0,18266.0,18360.0,-1040.0,陰線,外れ
55,130,20260529,20260528,34.08,低〜中,反発狙い,陰線後,104,-120218,images/130.png,第1サポート:2078下(-122296) / 第2サポート:11002下(-131220) / 第3サポート:22688下(-142906) / 第4サポート:28080下(-148298) / 最重要サポート:36932下(-157150),True,-120218.0,-120170.0,-123764.0,-123669.0,-3451.0,陰線,外れ
56,36,20260529,20260528,34.0,低〜中,弱トレンド,陽線1連続後,80,-107753,images/36.png,第1サポート:2853下(-110606) / 第2サポート:9294下(-117047) / 第3サポート:14503下(-122256),True,-107753.0,-104443.0,-111015.0,-105388.0,2365.0,陽線,的中
57,37,20260529,20260528,33.74,低,弱トレンド,陰線1連続後,79,-214703,images/37.png,第1サポート:2144下(-216847),True,-214703.0,-214609.0,-226956.0,-226487.0,-11784.0,陰線,外れ
58,132,20260529,20260528,33.61,低〜中,弱トレンド,陰線1連続後,36,-236280,images/132.png,第1サポート:3403下(-239683) / 第2サポート:6241下(-242521),True,-236280.0,-229424.0,-236941.0,-229518.0,6762.0,陽線,的中
59,48,20260529,20260528,33.28,中,中立,陽線2連続後,36,-331882,images/48.png,第1サポート:1939下(-333821) / 第2サポート:15556下(-347438) / 第3サポート:20408下(-352290) / 第4サポート:31872下(-363754) / 最重要サポート:38824下(-370706),True,-331882.0,-321459.0,-335590.0,-322820.0,9062.0,陽線,的中
60,73,20260529,20260528,31.71,低,弱トレンド,陰線2連続後,43,-237408,images/73.png,第1サポート:2945下(-240353),True,-237408.0,-224638.0,-240084.0,-229332.0,8076.0,陽線,的中
61,120,20260529,20260528,31.44,低,反発狙い・要注意,陰線後,111,-127670,images/120.png,第1サポート:1492下(-129162),True,-127670.0,-127576.0,-142599.0,-141566.0,-13896.0,陰線,外れ
62,74,20260529,20260528,30.83,中,中立,陰線2連続後,39,-73487,images/74.png,第1サポート:9456下(-82943) / 第2サポート:14335下(-87822) / 第3サポート:19083下(-92570),True,-73487.0,-25651.0,-74105.0,-31768.0,41719.0,陽線,的中
63,41,20260529,20260528,30.61,中,中立,陰線1連続後,79,-348379,images/41.png,第1サポート:3872下(-352251) / 第2サポート:9461下(-357840) / 第3サポート:18454下(-366833) / 第4サポート:30547下(-378926) / 最重要サポート:42249下(-390628),True,-348379.0,-323140.0,-348719.0,-330283.0,18096.0,陽線,的中
64,134,20260529,20260528,30.61,低〜中,反発狙い,陰線後,109,-221603,images/134.png,第1サポート:15033下(-236636) / 第2サポート:22859下(-244462) / 第3サポート:30177下(-251780) / 第4サポート:32866下(-254469) / 最重要サポート:37445下(-259048),True,-221603.0,-220917.0,-223730.0,-223636.0,-2033.0,陰線,外れ
65,135,20260529,20260528,30.4,低,弱トレンド,陰線1連続後,39,-76225,images/135.png,第1サポート:2670下(-78895) / 第2サポート:7590下(-83815),True,-76225.0,-68281.0,-77596.0,-75421.0,804.0,陽線,的中
66,67,20260529,20260528,29.17,低,弱トレンド,陰線1連続後,75,-528599,images/67.png,第1サポート:12979下(-541578),True,-528599.0,-528457.0,-535336.0,-535242.0,-6643.0,陰線,外れ
67,116,20260529,20260528,28.88,低,弱トレンド,陰線1連続後,32,-241103,images/116.png,第1サポート:2240下(-243343) / 第2サポート:5283下(-246386) / 第3サポート:8085下(-249188) / 第4サポート:11104下(-252207),True,-241103.0,-237580.0,-246563.0,-241292.0,-189.0,陰線,外れ
68,148,20260529,20260528,28.88,低,反発狙い・要注意,陰線後,128,-553988,images/148.png,第1サポート:188下(-554176),True,-553988.0,-553893.0,-573704.0,-573515.0,-19527.0,陰線,外れ
69,56,20260529,20260528,28.71,低,弱トレンド,陰線2連続後,38,-57219,images/56.png,第1サポート:3303下(-60522) / 第2サポート:6341下(-63560) / 第3サポート:26528下(-83747),True,-57219.0,-55185.0,-64949.0,-64854.0,-7635.0,陰線,外れ
70,108,20260529,20260528,27.83,低,弱トレンド,陽線1連続後,36,-235190,images/108.png,第1サポート:3836下(-239026) / 第2サポート:15389下(-250579) / 第3サポート:33534下(-268724),True,-235190.0,-235096.0,-251528.0,-251340.0,-16150.0,陰線,外れ
71,111,20260529,20260528,27.83,低,反発狙い・要注意,陰線後,96,-560947,images/111.png,第1サポート:94下(-561041),True,-560947.0,-560742.0,-585776.0,-585504.0,-24557.0,陰線,外れ
72,54,20260529,20260528,27.39,低,弱トレンド,陰線1連続後,76,-347089,images/54.png,第1サポート:272下(-347361),True,-347089.0,-336384.0,-348074.0,-344084.0,3005.0,陽線,的中
73,153,20260529,20260528,27.11,低,弱トレンド,陰線1連続後,46,214709,images/153.png,第1サポート:2269下(212440) / 第2サポート:15987下(198722),True,214709.0,218847.0,206837.0,206932.0,-7777.0,陰線,外れ
74,112,20260529,20260528,26.93,低,弱トレンド,陽線1連続後,37,-471971,images/112.png,第1サポート:13151下(-485122),True,-471971.0,-471876.0,-486722.0,-486533.0,-14562.0,陰線,外れ
75,119,20260529,20260528,26.93,中,中立,陽線1連続後,42,-388510,images/119.png,第1サポート:6396下(-394906) / 第2サポート:15627下(-404137) / 第3サポート:19574下(-408084) / 第4サポート:22489下(-410999) / 最重要サポート:25039下(-413549),True,-388510.0,-388462.0,-395673.0,-395578.0,-7068.0,陰線,外れ
76,154,20260529,20260528,26.5,低,弱トレンド,陰線1連続後,8,-173605,images/154.png,第1サポート:6335下(-179940) / 第2サポート:19308下(-192913) / 第3サポート:36247下(-209852),True,-173605.0,-169849.0,-186562.0,-170036.0,3569.0,陽線,的中
77,149,20260529,20260528,20.82,低,反発狙い・要注意,陰線3連続後,19,-81509,images/149.png,第1サポート:6242下(-87751) / 第2サポート:16048下(-97557) / 第3サポート:36396下(-117905),True,-81509.0,-81461.0,-90539.0,-89854.0,-8345.0,陰線,外れ
78,157,20260529,20260528,18.5,低,弱トレンド,陰線1連続後,5,-109837,images/157.png,第1サポート:2409下(-112246) / 第2サポート:9053下(-118890) / 第3サポート:16416下(-126253) / 第4サポート:20374下(-130211) / 最重要サポート:39695下(-149532),True,-109837.0,-109743.0,-121386.0,-121198.0,-11361.0,陰線,外れ
79,151,20260529,20260528,18.41,低,弱トレンド,陽線1連続後,46,-112624,images/151.png,第1サポート:4678下(-117302) / 第2サポート:8325下(-120949) / 第3サポート:18605下(-131229),True,-112624.0,-79154.0,-117521.0,-79426.0,33198.0,陽線,的中
80,155,20260529,20260528,18.0,低〜中,中立,陽線1連続後,8,-167566,images/155.png,第1サポート:9315下(-176881) / 第2サポート:14580下(-182146) / 第3サポート:25478下(-193044) / 第4サポート:57971下(-225537) / 最重要サポート:77743下(-245309),True,-167566.0,-167472.0,-180664.0,-180476.0,-12910.0,陰線,外れ
81,34,20260529,20260528,14.5,低,反発狙い・要注意,陰線6連続後,5,-94828,images/34.png,第1サポート:899下(-95727),True,-94828.0,-94780.0,-102393.0,-96577.0,-1749.0,陰線,外れ
82,150,20260529,20260528,10.78,低,弱トレンド,陽線1連続後,43,-548410,images/150.png,第1サポート:2671下(-551081) / 第2サポート:6872下(-555282) / 第3サポート:10416下(-558826),True,-548410.0,-548362.0,-549544.0,-549450.0,-1040.0,陰線,外れ
83,128,20260529,20260528,5.61,低,反発狙い・要注意,陰線4連続後,9,-283630,images/128.png,第1サポート:4821下(-288451) / 第2サポート:49702下(-333332),True,-283630.0,-283582.0,-291927.0,-291833.0,-8203.0,陰線,外れ
