rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
23,137,20260505,20260504,45.17,低,弱トレンド,陽線2連続後,15,-337581,images/137.png,第1サポート:5244下(-342825) / 第2サポート:11708下(-349289) / 第3サポート:15597下(-353178) / 第4サポート:19934下(-357515) / 最重要サポート:29436下(-367017),True,-337581.0,-337486.0,-354460.0,-354271.0,-16690.0,陰線,外れ
24,122,20260505,20260504,45.01,低〜中,中立,陰線1連続後,43,-186491,images/122.png,第1サポート:1614下(-188105) / 第2サポート:8332下(-194823) / 第3サポート:18010下(-204501) / 第4サポート:22804下(-209295) / 最重要サポート:27581下(-214072),True,-186491.0,-173392.0,-190998.0,-177852.0,8639.0,陽線,的中
25,52,20260505,20260504,44.79,中,中立,陽線2連続後,28,-316930,images/52.png,第1サポート:9424下(-326354) / 第2サポート:12193下(-329123) / 第3サポート:18333下(-335263) / 第4サポート:22219下(-339149) / 最重要サポート:32929下(-349859),True,-316930.0,-316882.0,-325975.0,-325881.0,-8951.0,陰線,外れ
26,35,20260505,20260504,44.63,高,中立,陽線後,115,-81041,images/35.png,第1サポート:5402下(-86443) / 第2サポート:10547下(-91588) / 第3サポート:15764下(-96805) / 第4サポート:18718下(-99759) / 最重要サポート:23220下(-104261),True,-81041.0,-79575.0,-83665.0,-83074.0,-2033.0,陰線,外れ
27,76,20260505,20260504,44.5,低,弱トレンド,陰線2連続後,42,-221682,images/76.png,第1サポート:2504下(-224186) / 第2サポート:10386下(-232068) / 第3サポート:22520下(-244202) / 第4サポート:25440下(-247122) / 最重要サポート:34569下(-256251),True,-221682.0,-217899.0,-225866.0,-218537.0,3145.0,陽線,的中
28,120,20260505,20260504,44.5,低〜中,中立,陰線2連続後,28,40719,images/120.png,第1サポート:1700下(39019) / 第2サポート:11828下(28891) / 第3サポート:17265下(23454) / 第4サポート:25788下(14931) / 最重要サポート:35978下(4741),True,40719.0,40924.0,3849.0,15141.0,-25578.0,陰線,外れ
29,154,20260505,20260504,44.36,低,弱トレンド,全体陽線率,7,-46867,images/154.png,第1サポート:3772下(-50639) / 第2サポート:10874下(-57741) / 第3サポート:15619下(-62486) / 第4サポート:27688下(-74555),True,-46867.0,-46662.0,-71628.0,-53261.0,-6394.0,陰線,外れ
30,54,20260505,20260504,44.09,低〜中,中立,陽線1連続後,68,-212852,images/54.png,第1サポート:2521下(-215373) / 第2サポート:11905下(-224757) / 第3サポート:15002下(-227854) / 第4サポート:17769下(-230621) / 最重要サポート:21309下(-234161),True,-212852.0,-212758.0,-232711.0,-232523.0,-19671.0,陰線,外れ
31,53,20260505,20260504,43.86,高,中立,陰線1連続後,73,-48283,images/53.png,第1サポート:3424下(-51707) / 第2サポート:11149下(-59432) / 第3サポート:25346下(-73629) / 第4サポート:29046下(-77329) / 最重要サポート:43709下(-91992),True,-48283.0,-48189.0,-65700.0,-61757.0,-13474.0,陰線,外れ
32,51,20260505,20260504,43.17,中,中立,陰線1連続後,72,45928,images/51.png,第1サポート:2677下(43251) / 第2サポート:5882下(40046) / 第3サポート:13586下(32342) / 第4サポート:25415下(20513) / 最重要サポート:39062下(6866),True,45928.0,54628.0,42737.0,54037.0,8109.0,陽線,的中
33,36,20260505,20260504,43.16,中,中立,陰線1連続後,77,-101420,images/36.png,第1サポート:3974下(-105394) / 第2サポート:7095下(-108515) / 第3サポート:13517下(-114937) / 第4サポート:21154下(-122574),True,-101420.0,-92034.0,-103098.0,-96077.0,5343.0,陽線,的中
34,77,20260505,20260504,43.03,低,弱トレンド,陽線1連続後,68,-357273,images/77.png,第1サポート:2841下(-360114),True,-357273.0,-355050.0,-378215.0,-377946.0,-20673.0,陰線,外れ
35,70,20260505,20260504,43.01,低〜中,中立,陽線1連続後,79,-8199,images/70.png,第1サポート:4705下(-12904) / 第2サポート:11280下(-19479) / 第3サポート:16051下(-24250) / 第4サポート:22871下(-31070),True,-8199.0,-4463.0,-12099.0,-8246.0,-47.0,陰線,外れ
36,59,20260505,20260504,43.0,中,中立,陽線3連続後,8,-319697,images/59.png,第1サポート:8639下(-328336) / 第2サポート:15577下(-335274) / 第3サポート:26227下(-345924) / 第4サポート:29094下(-348791) / 最重要サポート:36123下(-355820),True,-319697.0,-319602.0,-331611.0,-330855.0,-11158.0,陰線,外れ
37,43,20260505,20260504,41.98,低〜中,弱トレンド,陰線2連続後,42,-150489,images/43.png,第1サポート:4365下(-154854) / 第2サポート:26686下(-177175),True,-150489.0,-148030.0,-158857.0,-155855.0,-5366.0,陰線,外れ
38,130,20260505,20260504,41.86,中,中立,陽線2連続後,11,-148071,images/130.png,第1サポート:2116下(-150187) / 第2サポート:7119下(-155190) / 第3サポート:12281下(-160352) / 第4サポート:19410下(-167481) / 最重要サポート:25073下(-173144),True,-148071.0,-147669.0,-151829.0,-151735.0,-3664.0,陰線,外れ
39,65,20260505,20260504,41.8,低,弱トレンド,陰線1連続後,74,-313341,images/65.png,第1サポート:4166下(-317507) / 第2サポート:6875下(-320216) / 第3サポート:13340下(-326681),True,-313341.0,-313247.0,-323904.0,-323716.0,-10375.0,陰線,外れ
40,44,20260505,20260504,41.78,高,中立,陰線1連続後,72,89674,images/44.png,第1サポート:2118下(87556) / 第2サポート:12316下(77358) / 第3サポート:17730下(71944) / 第4サポート:26159下(63515) / 最重要サポート:37924下(51750),True,89674.0,91552.0,74041.0,83102.0,-6572.0,陰線,外れ
41,115,20260505,20260504,41.36,中,中立,陰線1連続後,35,-104460,images/115.png,第1サポート:5077下(-109537) / 第2サポート:18112下(-122572) / 第3サポート:26843下(-131303) / 第4サポート:34544下(-139004) / 最重要サポート:44374下(-148834),True,-104460.0,-104460.0,-126228.0,-125956.0,-21496.0,陰線,外れ
42,42,20260505,20260504,40.75,低,弱トレンド,陰線1連続後,80,158693,images/42.png,第1サポート:1705下(156988) / 第2サポート:6846下(151847) / 第3サポート:12885下(145808) / 第4サポート:22278下(136415),True,158693.0,160712.0,148130.0,148318.0,-10375.0,陰線,外れ
43,129,20260505,20260504,39.0,高,中立,陽線1連続後,32,-63609,images/129.png,第1サポート:2064下(-65673) / 第2サポート:6208下(-69817) / 第3サポート:13016下(-76625) / 第4サポート:17509下(-81118) / 最重要サポート:37428下(-101037),True,-63609.0,-46050.0,-65956.0,-51871.0,11738.0,陽線,的中
44,38,20260505,20260504,38.83,高,中立,陽線3連続後,12,-192728,images/38.png,第1サポート:5568下(-198296) / 第2サポート:10103下(-202831) / 第3サポート:12919下(-205647) / 第4サポート:15779下(-208507) / 最重要サポート:22335下(-215063),True,-192728.0,-192680.0,-200765.0,-199016.0,-6288.0,陰線,外れ
45,67,20260505,20260504,38.16,低,弱トレンド,陽線1連続後,71,-496409,images/67.png,第1サポート:3528下(-499937) / 第2サポート:6391下(-502800) / 第3サポート:12722下(-509131) / 第4サポート:16076下(-512485),True,-496409.0,-490617.0,-505416.0,-496810.0,-401.0,陰線,外れ
46,71,20260505,20260504,37.86,低〜中,弱トレンド,陽線1連続後,77,-223659,images/71.png,第1サポート:2262下(-225921) / 第2サポート:9157下(-232816) / 第3サポート:15497下(-239156) / 第4サポート:19958下(-243617),True,-223659.0,-211082.0,-224651.0,-212973.0,10686.0,陽線,的中
47,108,20260505,20260504,37.76,高,中立,陽線1連続後,31,-182858,images/108.png,第1サポート:6844下(-189702) / 第2サポート:9549下(-192407) / 第3サポート:14667下(-197525) / 第4サポート:21148下(-204006) / 最重要サポート:27611下(-210469),True,-182858.0,-182764.0,-198632.0,-198444.0,-15586.0,陰線,外れ
48,109,20260505,20260504,37.76,中,中立,陽線1連続後,31,-314675,images/109.png,第1サポート:2789下(-317464) / 第2サポート:14059下(-328734) / 第3サポート:33095下(-347770) / 第4サポート:41416下(-356091) / 最重要サポート:50575下(-365250),True,-314675.0,-283654.0,-324130.0,-285559.0,29116.0,陽線,的中
49,55,20260505,20260504,37.56,低,弱トレンド,陽線1連続後,72,-41226,images/55.png,第1サポート:6353下(-47579) / 第2サポート:10243下(-51469) / 第3サポート:13694下(-54920),True,-41226.0,-38294.0,-55268.0,-46285.0,-5059.0,陰線,外れ
50,112,20260505,20260504,37.36,低,反発狙い・要注意,陰線4連続後,7,-309204,images/112.png,第1サポート:188下(-309392),True,-309204.0,-309110.0,-321739.0,-321551.0,-12347.0,陰線,外れ
51,64,20260505,20260504,37.1,低,反発狙い・要注意,陰線後,169,-211777,images/64.png,第1サポート:3334下(-215111),True,-211777.0,-184702.0,-217219.0,-194089.0,17688.0,陽線,的中
52,152,20260505,20260504,37.0,低,弱トレンド,陽線1連続後,40,15734,images/152.png,第1サポート:10399下(5335),True,15734.0,23536.0,8359.0,21716.0,5982.0,陽線,的中
53,146,20260505,20260504,36.96,低〜中,中立,陰線2連続後,26,-244064,images/146.png,第1サポート:5688下(-249752) / 第2サポート:16198下(-260262) / 第3サポート:18877下(-262941) / 第4サポート:30788下(-274852) / 最重要サポート:35867下(-279931),True,-244064.0,-243970.0,-258852.0,-258664.0,-14600.0,陰線,外れ
54,37,20260505,20260504,35.5,高,中立,陽線3連続後,10,-178559,images/37.png,第1サポート:6446下(-185005) / 第2サポート:15265下(-193824) / 第3サポート:18930下(-197489) / 第4サポート:25405下(-203964) / 最重要サポート:34055下(-212614),True,-178559.0,-174800.0,-179788.0,-176053.0,2506.0,陽線,的中
55,148,20260505,20260504,34.5,低,弱トレンド,陰線2連続後,30,-419976,images/148.png,第1サポート:188下(-420164),True,-419976.0,-419882.0,-437159.0,-431337.0,-11361.0,陰線,外れ
56,135,20260505,20260504,33.89,低,弱トレンド,陰線1連続後,33,-69921,images/135.png,第1サポート:5384下(-75305),True,-69921.0,-56399.0,-74991.0,-57338.0,12583.0,陽線,的中
57,40,20260505,20260504,33.63,低,弱トレンド,陰線1連続後,69,97324,images/40.png,第1サポート:3141下(94183),True,97324.0,108170.0,93240.0,100893.0,3569.0,陽線,的中
58,41,20260505,20260504,33.28,高,中立,陰線1連続後,72,-360907,images/41.png,第1サポート:3665下(-364572) / 第2サポート:8516下(-369423) / 第3サポート:12995下(-373902) / 第4サポート:16136下(-377043) / 最重要サポート:19640下(-380547),True,-360907.0,-346399.0,-365742.0,-346916.0,13991.0,陽線,的中
59,61,20260505,20260504,33.21,低〜中,弱トレンド,陰線2連続後,41,17476,images/61.png,第1サポート:4653下(12823) / 第2サポート:7659下(9817) / 第3サポート:30839下(-13363),True,17476.0,21608.0,2969.0,3157.0,-14319.0,陰線,外れ
60,114,20260505,20260504,32.96,低,反発狙い・要注意,陰線3連続後,13,-112533,images/114.png,第1サポート:2256下(-114789) / 第2サポート:10563下(-123096) / 第3サポート:18607下(-131140) / 第4サポート:25269下(-137802) / 最重要サポート:49106下(-161639),True,-112533.0,-112439.0,-130420.0,-130232.0,-17699.0,陰線,外れ
61,128,20260505,20260504,32.8,低,反発狙い・要注意,陰線後,94,-224259,images/128.png,第1サポート:7407下(-231666),True,-224259.0,-224165.0,-235667.0,-231254.0,-6995.0,陰線,外れ
62,56,20260505,20260504,32.68,低,反発狙い・要注意,陰線後,165,-42962,images/56.png,第1サポート:4762下(-47724),True,-42962.0,-42757.0,-63506.0,-61601.0,-18639.0,陰線,外れ
63,73,20260505,20260504,32.66,低,弱トレンド,陽線1連続後,76,-152809,images/73.png,第1サポート:2176下(-154985) / 第2サポート:8524下(-161333),True,-152809.0,-151489.0,-161996.0,-161902.0,-9093.0,陰線,外れ
64,151,20260505,20260504,31.77,低,反発狙い・要注意,陰線後,110,-63344,images/151.png,第1サポート:4357下(-67701),True,-63344.0,-63249.0,-81689.0,-72374.0,-9030.0,陰線,外れ
65,147,20260505,20260504,31.23,低〜中,弱トレンド,陽線1連続後,37,-157290,images/147.png,第1サポート:1603下(-158893) / 第2サポート:9779下(-167069) / 第3サポート:14590下(-171880) / 第4サポート:22297下(-179587) / 最重要サポート:27800下(-185090),True,-157290.0,-157242.0,-164098.0,-164003.0,-6713.0,陰線,外れ
66,111,20260505,20260504,31.21,低,反発狙い・要注意,陰線後,79,-448430,images/111.png,第1サポート:5782下(-454212),True,-448430.0,-448430.0,-473055.0,-472783.0,-24353.0,陰線,外れ
67,39,20260505,20260504,31.12,低,弱トレンド,陰線1連続後,71,-101811,images/39.png,第1サポート:3507下(-105318) / 第2サポート:15098下(-116909),True,-101811.0,-88383.0,-105285.0,-92468.0,9343.0,陽線,的中
68,48,20260505,20260504,30.86,低,弱トレンド,陰線1連続後,77,-303250,images/48.png,第1サポート:1560下(-304810) / 第2サポート:6836下(-310086) / 第3サポート:14255下(-317505) / 第4サポート:17207下(-320457) / 最重要サポート:21843下(-325093),True,-303250.0,-299514.0,-312398.0,-312304.0,-9054.0,陰線,外れ
69,131,20260505,20260504,30.83,中,中立,陰線1連続後,36,45350,images/131.png,第1サポート:10596下(34754) / 第2サポート:15073下(30277) / 第3サポート:21508下(23842) / 第4サポート:36731下(8619) / 最重要サポート:49353下(-4003),True,45350.0,59070.0,44881.0,58918.0,13568.0,陽線,的中
70,72,20260505,20260504,30.5,中,中立,陽線4連続後,8,228757,images/72.png,第1サポート:5046下(223711) / 第2サポート:15840下(212917) / 第3サポート:19125下(209632) / 第4サポート:22029下(206728) / 最重要サポート:26336下(202421),True,228757.0,228805.0,220136.0,220230.0,-8527.0,陰線,外れ
71,50,20260505,20260504,30.12,低,弱トレンド,陰線1連続後,73,-230158,images/50.png,第1サポート:5650下(-235808) / 第2サポート:12484下(-242642),True,-230158.0,-230064.0,-242693.0,-236589.0,-6431.0,陰線,外れ
72,157,20260505,20260504,30.07,低,弱トレンド,全体陽線率,7,-86395,images/157.png,第1サポート:2384下(-88779) / 第2サポート:8522下(-94917) / 第3サポート:16714下(-103109) / 第4サポート:22679下(-109074) / 最重要サポート:34402下(-120797),True,-86395.0,-61497.0,-91633.0,-78299.0,8096.0,陽線,的中
73,136,20260505,20260504,30.06,低,反発狙い・要注意,陰線後,90,-291033,images/136.png,第1サポート:272下(-291305),True,-291033.0,-276244.0,-296525.0,-289295.0,1738.0,陽線,的中
74,60,20260505,20260504,29.98,低,弱トレンド,陽線1連続後,62,-391233,images/60.png,第1サポート:3168下(-394401),True,-391233.0,-387993.0,-410810.0,-396960.0,-5727.0,陰線,外れ
75,116,20260505,20260504,28.71,低,反発狙い,陰線後,76,-239444,images/116.png,第1サポート:18072下(-257516) / 第2サポート:22126下(-261570) / 第3サポート:30263下(-269707) / 第4サポート:33829下(-273273) / 最重要サポート:50545下(-289989),True,-239444.0,-168149.0,-246386.0,-168590.0,70854.0,陽線,的中
76,58,20260505,20260504,26.5,低,反発狙い・要注意,陰線3連続後,25,-342135,images/58.png,第1サポート:9725下(-351860),True,-342135.0,-339646.0,-357346.0,-357158.0,-15023.0,陰線,外れ
77,132,20260505,20260504,26.5,低〜中,弱トレンド,陽線2連続後,12,-181330,images/132.png,第1サポート:15481下(-196811) / 第2サポート:21931下(-203261) / 第3サポート:36678下(-218008) / 第4サポート:54156下(-235486) / 最重要サポート:58911下(-240241),True,-181330.0,-181282.0,-184095.0,-184001.0,-2671.0,陰線,外れ
78,119,20260505,20260504,25.27,低,弱トレンド,陰線1連続後,39,-405255,images/119.png,第1サポート:3064下(-408319) / 第2サポート:8200下(-413455) / 第3サポート:24754下(-430009),True,-405255.0,-366479.0,-406819.0,-366955.0,38300.0,陽線,的中
79,123,20260505,20260504,21.31,低〜中,弱トレンド,陰線2連続後,21,-375375,images/123.png,第1サポート:1996下(-377371) / 第2サポート:15620下(-390995) / 第3サポート:46009下(-421384),True,-375375.0,-363450.0,-382839.0,-381384.0,-6009.0,陰線,外れ
80,149,20260505,20260504,20.14,低,弱トレンド,陽線1連続後,39,-55659,images/149.png,第1サポート:13743下(-69402) / 第2サポート:18686下(-74345),True,-55659.0,-3319.0,-59220.0,-3650.0,52009.0,陽線,的中
81,155,20260505,20260504,14.5,低,反発狙い・要注意,陰線後,5,-124259,images/155.png,第1サポート:187下(-124446),True,-124259.0,-115949.0,-135526.0,-135338.0,-11079.0,陰線,外れ
82,150,20260505,20260504,12.15,低,反発狙い・要注意,陰線3連続後,17,-482338,images/150.png,第1サポート:188下(-482526),True,-482338.0,-458392.0,-485127.0,-461589.0,20749.0,陽線,的中
83,117,20260505,20260504,5.0,低〜中,中立,陽線3連続後,5,-114718,images/117.png,第1サポート:1918下(-116636) / 第2サポート:6871下(-121589) / 第3サポート:10558下(-125276) / 第4サポート:15041下(-129759) / 最重要サポート:19142下(-133860),True,-114718.0,-112605.0,-129929.0,-129741.0,-15023.0,陰線,外れ
