rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
1,157,20260518,20260517,91.21,中,中立,陽線後,7,-72982,images/157.png,第1サポート:7436下(-80418) / 第2サポート:12736下(-85718) / 第3サポート:20661下(-93643) / 第4サポート:24828下(-97810) / 最重要サポート:29334下(-102316),True,-72982.0,-64778.0,-75818.0,-70192.0,2790.0,陽線,的中
2,39,20260518,20260517,76.93,中,中立,陽線4連続後,7,-71801,images/39.png,第1サポート:12007下(-83808) / 第2サポート:18357下(-90158) / 第3サポート:24298下(-96099) / 第4サポート:33484下(-105285) / 最重要サポート:36690下(-108491),True,-71801.0,-57474.0,-74637.0,-71682.0,119.0,陽線,的中
3,76,20260518,20260517,57.35,高,中立,陽線2連続後,27,-217895,images/76.png,第1サポート:4017下(-221912) / 第2サポート:8889下(-226784) / 第3サポート:13859下(-231754) / 第4サポート:21949下(-239844) / 最重要サポート:29355下(-247250),True,-217895.0,-217847.0,-226831.0,-226736.0,-8841.0,陰線,外れ
4,40,20260518,20260517,56.93,高,中立,陽線1連続後,70,114671,images/40.png,第1サポート:2041下(112630) / 第2サポート:5697下(108974) / 第3サポート:9394下(105277) / 第4サポート:14791下(99880) / 最重要サポート:20758下(93913),True,114671.0,123868.0,112544.0,122922.0,8251.0,陽線,的中
5,41,20260518,20260517,56.82,高,順張り寄り,陽線1連続後,76,-337409,images/41.png,第1サポート:3296下(-340705) / 第2サポート:12857下(-350266) / 第3サポート:15843下(-353252) / 第4サポート:22347下(-359756) / 最重要サポート:29481下(-366890),True,-337409.0,-320977.0,-339099.0,-321164.0,16245.0,陽線,的中
6,47,20260518,20260517,55.5,高,順張り寄り,陽線1連続後,68,-197022,images/47.png,第1サポート:7702下(-204724) / 第2サポート:14056下(-211078) / 第3サポート:17799下(-214821) / 第4サポート:23066下(-220088) / 最重要サポート:26557下(-223579),True,-197022.0,-196927.0,-208369.0,-208180.0,-11158.0,陰線,外れ
7,62,20260518,20260517,54.03,高,中立,陽線1連続後,68,-277772,images/62.png,第1サポート:2742下(-280514) / 第2サポート:11409下(-289181) / 第3サポート:18659下(-296431) / 第4サポート:23553下(-301325) / 最重要サポート:29172下(-306944),True,-277772.0,-264626.0,-279368.0,-270119.0,7653.0,陽線,的中
8,119,20260518,20260517,52.83,低,反発狙い・要注意,陰線4連続後,12,-429601,images/119.png,第1サポート:4657下(-434258),True,-429601.0,-407628.0,-435111.0,-409873.0,19728.0,陽線,的中
9,73,20260518,20260517,51.64,低,反発狙い・要注意,陰線5連続後,7,-230495,images/73.png,第1サポート:272下(-230767),True,-230495.0,-217350.0,-236736.0,-224490.0,6005.0,陽線,的中
10,58,20260518,20260517,51.5,低〜中,弱トレンド,陽線1連続後,68,-395051,images/58.png,第1サポート:14113下(-409164) / 第2サポート:19518下(-414569) / 第3サポート:22652下(-417703) / 第4サポート:28155下(-423206),True,-395051.0,-387911.0,-397509.0,-390559.0,4492.0,陽線,的中
11,122,20260518,20260517,51.15,高,中立,陰線1連続後,46,-122722,images/122.png,第1サポート:10174下(-132896) / 第2サポート:17188下(-139910) / 第3サポート:26278下(-149000) / 第4サポート:34920下(-157642) / 最重要サポート:48867下(-171589),True,-122722.0,-115369.0,-125417.0,-118868.0,3854.0,陽線,的中
12,75,20260518,20260517,50.02,中,中立,陰線2連続後,33,-5894,images/75.png,第1サポート:3885下(-9779) / 第2サポート:7222下(-13116) / 第3サポート:16274下(-22168) / 第4サポート:24047下(-29941) / 最重要サポート:30800下(-36694),True,-5894.0,10961.0,-6551.0,-4438.0,1456.0,陽線,的中
13,111,20260518,20260517,49.62,中,中立,陽線1連続後,34,-408561,images/111.png,第1サポート:12092下(-420653) / 第2サポート:24353下(-432914) / 第3サポート:42152下(-450713) / 第4サポート:45960下(-454521) / 最重要サポート:66757下(-475318),True,-408561.0,-408466.0,-427851.0,-427662.0,-19101.0,陰線,外れ
