rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
11,64,20260509,20260508,52.25,高,中立,陰線1連続後,77,-186145,images/64.png,第1サポート:3162下(-189307) / 第2サポート:7604下(-193749) / 第3サポート:10987下(-197132) / 第4サポート:13947下(-200092) / 最重要サポート:16725下(-202870),True,-186145.0,-184971.0,-199525.0,-199337.0,-13192.0,陰線,外れ
12,35,20260509,20260508,51.64,低,反発狙い,陰線4連続後,14,-105960,images/35.png,第1サポート:2242下(-108202) / 第2サポート:6600下(-112560),True,-105960.0,-89387.0,-109950.0,-89997.0,15963.0,陽線,的中
13,75,20260509,20260508,51.21,高,中立,陽線2連続後,35,-2811,images/75.png,第1サポート:5346下(-8157) / 第2サポート:9082下(-11893) / 第3サポート:18477下(-21288) / 第4サポート:27547下(-30358) / 最重要サポート:34151下(-36962),True,-2811.0,-2717.0,-19008.0,-17130.0,-14319.0,陰線,外れ
14,63,20260509,20260508,51.07,高,中立,陰線1連続後,79,-123287,images/63.png,第1サポート:3092下(-126379) / 第2サポート:9245下(-132532) / 第3サポート:17112下(-140399) / 第4サポート:25840下(-149127) / 最重要サポート:35050下(-158337),True,-123287.0,-118826.0,-138075.0,-137887.0,-14600.0,陰線,外れ
15,51,20260509,20260508,50.88,低〜中,弱トレンド,陰線2連続後,42,42275,images/51.png,第1サポート:2088下(40187) / 第2サポート:9737下(32538) / 第3サポート:21751下(20524) / 第4サポート:35409下(6866),True,42275.0,53825.0,38801.0,53168.0,10893.0,陽線,的中
16,137,20260509,20260508,50.34,低〜中,弱トレンド,陰線1連続後,43,-347994,images/137.png,第1サポート:2494下(-350488) / 第2サポート:9521下(-357515) / 第3サポート:19023下(-367017) / 第4サポート:29720下(-377714),True,-347994.0,-345787.0,-358839.0,-358651.0,-10657.0,陰線,外れ
17,110,20260509,20260508,49.94,中,中立,陽線3連続後,9,283951,images/110.png,第1サポート:25034下(258917) / 第2サポート:34218下(249733) / 第3サポート:44389下(239562) / 第4サポート:56960下(226991) / 最重要サポート:71996下(211955),True,283951.0,284045.0,269585.0,269773.0,-14178.0,陰線,外れ
18,57,20260509,20260508,49.5,高,中立,陽線1連続後,75,-45894,images/57.png,第1サポート:15283下(-61177) / 第2サポート:24389下(-70283) / 第3サポート:26906下(-72800) / 第4サポート:29808下(-75702) / 最重要サポート:44208下(-90102),True,-45894.0,-31152.0,-51386.0,-34016.0,11878.0,陽線,的中
19,47,20260509,20260508,49.05,低,反発狙い,陰線3連続後,22,-215145,images/47.png,第1サポート:1518下(-216663) / 第2サポート:5926下(-221071) / 第3サポート:13438下(-228583) / 第4サポート:18211下(-233356) / 最重要サポート:21086下(-236231),True,-215145.0,-207022.0,-229135.0,-207210.0,7935.0,陽線,的中
20,109,20260509,20260508,47.95,中,中立,陰線1連続後,33,-286253,images/109.png,第1サポート:5972下(-292225) / 第2サポート:17004下(-303257) / 第3サポート:22709下(-308962) / 第4サポート:40001下(-326254) / 最重要サポート:43362下(-329615),True,-286253.0,-215288.0,-292754.0,-215729.0,70524.0,陽線,的中
21,36,20260509,20260508,47.17,高,中立,陽線2連続後,24,-83937,images/36.png,第1サポート:8485下(-92422) / 第2サポート:14250下(-98187) / 第3サポート:19479下(-103416) / 第4サポート:23111下(-107048) / 最重要サポート:30547下(-114484),True,-83937.0,-83843.0,-95063.0,-94875.0,-10938.0,陰線,外れ
22,135,20260509,20260508,47.07,低〜中,中立,陽線1連続後,35,-60935,images/135.png,第1サポート:4556下(-65491) / 第2サポート:10740下(-71675) / 第3サポート:14335下(-75270) / 第4サポート:21314下(-82249),True,-60935.0,-60887.0,-62849.0,-62755.0,-1820.0,陰線,外れ
23,40,20260509,20260508,46.74,低,弱トレンド,陽線1連続後,67,90943,images/40.png,第1サポート:4490下(86453),True,90943.0,97539.0,80943.0,97208.0,6265.0,陽線,的中
24,117,20260509,20260508,46.53,中,中立,陽線1連続後,39,-94663,images/117.png,第1サポート:2494下(-97157) / 第2サポート:7577下(-102240) / 第3サポート:11258下(-105921) / 第4サポート:20886下(-115549) / 最重要サポート:27767下(-122430),True,-94663.0,-79032.0,-110293.0,-84708.0,9955.0,陽線,的中
25,76,20260509,20260508,45.66,低,弱トレンド,陰線2連続後,43,-233050,images/76.png,第1サポート:5034下(-238084) / 第2サポート:11118下(-244168) / 第3サポート:14013下(-247063) / 第4サポート:21236下(-254286) / 最重要サポート:23749下(-256799),True,-233050.0,-232845.0,-263458.0,-262709.0,-29659.0,陰線,外れ
26,58,20260509,20260508,45.27,低,弱トレンド,陽線1連続後,65,-370357,images/58.png,第1サポート:14066下(-384423),True,-370357.0,-368180.0,-394982.0,-394710.0,-24353.0,陰線,外れ
27,115,20260509,20260508,45.12,中,中立,陰線2連続後,21,-121764,images/115.png,第1サポート:1531下(-123295) / 第2サポート:7898下(-129662) / 第3サポート:17240下(-139004) / 第4サポート:20651下(-142415) / 最重要サポート:27046下(-148810),True,-121764.0,-116866.0,-146457.0,-137138.0,-15374.0,陰線,外れ
28,70,20260509,20260508,45.01,高,中立,陽線1連続後,81,8967,images/70.png,第1サポート:2450下(6517) / 第2サポート:10132下(-1165) / 第3サポート:15439下(-6472) / 第4サポート:19636下(-10669) / 最重要サポート:22769下(-13802),True,8967.0,25493.0,5869.0,21972.0,13005.0,陽線,的中
29,38,20260509,20260508,44.93,中,中立,陽線2連続後,28,-203974,images/38.png,第1サポート:4941下(-208915) / 第2サポート:10504下(-214478) / 第3サポート:15150下(-219124) / 第4サポート:18863下(-222837) / 最重要サポート:22602下(-226576),True,-203974.0,-197141.0,-206456.0,-199907.0,4067.0,陽線,的中
30,46,20260509,20260508,44.56,低〜中,弱トレンド,陽線1連続後,72,-335800,images/46.png,第1サポート:3106下(-338906) / 第2サポート:7137下(-342937) / 第3サポート:13460下(-349260) / 第4サポート:30640下(-366440) / 最重要サポート:34286下(-370086),True,-335800.0,-330593.0,-340817.0,-331394.0,4406.0,陽線,的中
31,128,20260509,20260508,44.5,低,弱トレンド,陰線2連続後,24,-257170,images/128.png,第1サポート:5258下(-262428),True,-257170.0,-240456.0,-261301.0,-241911.0,15259.0,陽線,的中
32,66,20260509,20260508,44.39,高,中立,陽線2連続後,36,-156944,images/66.png,第1サポート:7022下(-163966) / 第2サポート:15547下(-172491) / 第3サポート:23856下(-180800) / 第4サポート:27645下(-184589) / 最重要サポート:31074下(-188018),True,-156944.0,-148693.0,-163681.0,-150111.0,6833.0,陽線,的中
33,129,20260509,20260508,43.96,高,中立,陽線2連続後,13,-37415,images/129.png,第1サポート:6359下(-43774) / 第2サポート:14356下(-51771) / 第3サポート:17293下(-54708) / 第4サポート:23258下(-60673) / 最重要サポート:28616下(-66031),True,-37415.0,-37367.0,-41670.0,-41575.0,-4160.0,陰線,外れ
34,56,20260509,20260508,42.68,低〜中,弱トレンド,陽線2連続後,34,-38357,images/56.png,第1サポート:16300下(-54657) / 第2サポート:22517下(-60874) / 第3サポート:37559下(-75916) / 第4サポート:46033下(-84390),True,-38357.0,-25399.0,-39953.0,-33098.0,5259.0,陽線,的中
35,53,20260509,20260508,42.34,高,中立,陽線1連続後,76,-29247,images/53.png,第1サポート:5634下(-34881) / 第2サポート:8263下(-37510) / 第3サポート:11565下(-40812) / 第4サポート:20462下(-49709) / 最重要サポート:36035下(-65282),True,-29247.0,-29153.0,-42908.0,-42721.0,-13474.0,陰線,外れ
36,131,20260509,20260508,42.34,高,中立,陰線1連続後,38,59770,images/131.png,第1サポート:3606下(56164) / 第2サポート:9646下(50124) / 第3サポート:14566下(45204) / 第4サポート:25023下(34747) / 最重要サポート:29493下(30277),True,59770.0,61367.0,48644.0,50099.0,-9671.0,陰線,外れ
37,116,20260509,20260508,41.79,中,中立,陰線1連続後,28,-186979,images/116.png,第1サポート:2637下(-189616) / 第2サポート:10438下(-197417) / 第3サポート:27089下(-214068) / 第4サポート:45007下(-231986) / 最重要サポート:59407下(-246386),True,-186979.0,-186774.0,-213849.0,-213577.0,-26598.0,陰線,外れ
38,72,20260509,20260508,41.61,高,中立,陰線1連続後,72,237593,images/72.png,第1サポート:4519下(233074) / 第2サポート:15341下(222252) / 第3サポート:18111下(219482) / 第4サポート:24676下(212917) / 最重要サポート:27280下(210313),True,237593.0,237641.0,227854.0,231234.0,-6359.0,陰線,外れ
39,71,20260509,20260508,40.25,高,中立,陽線後,118,-181140,images/71.png,第1サポート:12168下(-193308) / 第2サポート:16530下(-197670) / 第3サポート:21260下(-202400) / 第4サポート:25160下(-206300) / 最重要サポート:27958下(-209098),True,-181140.0,-171872.0,-190832.0,-174591.0,6549.0,陽線,的中
40,111,20260509,20260508,40.21,低〜中,弱トレンド,陰線1連続後,31,-425359,images/111.png,第1サポート:8748下(-434107) / 第2サポート:21506下(-446865) / 第3サポート:44634下(-469993) / 第4サポート:49959下(-475318),True,-425359.0,-419819.0,-438833.0,-428128.0,-2769.0,陰線,外れ
41,121,20260509,20260508,39.98,高,中立,陽線後,58,8910,images/121.png,第1サポート:13428下(-4518) / 第2サポート:24306下(-15396) / 第3サポート:27132下(-18222) / 第4サポート:30813下(-21903) / 最重要サポート:39915下(-31005),True,8910.0,13804.0,2362.0,10778.0,1868.0,陽線,的中
42,65,20260509,20260508,39.96,低〜中,弱トレンド,陽線2連続後,26,-313973,images/65.png,第1サポート:2811下(-316784) / 第2サポート:6901下(-320874) / 第3サポート:11613下(-325586) / 第4サポート:19931下(-333904),True,-313973.0,-304327.0,-314682.0,-306573.0,7400.0,陽線,的中
43,112,20260509,20260508,39.95,低,弱トレンド,陰線1連続後,33,-328653,images/112.png,第1サポート:14382下(-343035),True,-328653.0,-327632.0,-353142.0,-327904.0,749.0,陽線,的中
44,45,20260509,20260508,39.83,中,中立,陽線1連続後,75,-167143,images/45.png,第1サポート:3605下(-170748) / 第2サポート:7421下(-174564) / 第3サポート:13084下(-180227) / 第4サポート:23666下(-190809) / 最重要サポート:26654下(-193797),True,-167143.0,-146530.0,-175306.0,-147006.0,20137.0,陽線,的中
45,54,20260509,20260508,39.43,低,弱トレンド,陽線1連続後,69,-247527,images/54.png,第1サポート:10233下(-257760) / 第2サポート:16288下(-263815) / 第3サポート:29129下(-276656) / 第4サポート:35336下(-282863),True,-247527.0,-247433.0,-259404.0,-255649.0,-8122.0,陰線,外れ
46,52,20260509,20260508,39.38,中,中立,陰線1連続後,66,-323312,images/52.png,第1サポート:5393下(-328705) / 第2サポート:11743下(-335055) / 第3サポート:15837下(-339149) / 第4サポート:19778下(-343090) / 最重要サポート:26547下(-349859),True,-323312.0,-313405.0,-335189.0,-319039.0,4273.0,陽線,的中
47,73,20260509,20260508,39.37,低,弱トレンド,陰線1連続後,78,-178518,images/73.png,第1サポート:189下(-178707),True,-178518.0,-173435.0,-183837.0,-177643.0,875.0,陽線,的中
48,37,20260509,20260508,38.98,中,中立,陰線2連続後,42,-185485,images/37.png,第1サポート:3580下(-189065) / 第2サポート:8067下(-193552) / 第3サポート:11968下(-197453) / 第4サポート:15123下(-200608) / 最重要サポート:23446下(-208931),True,-185485.0,-185579.0,-195414.0,-195319.0,-9834.0,陰線,外れ
49,67,20260509,20260508,38.94,低〜中,中立,陰線2連続後,45,-498639,images/67.png,第1サポート:13846下(-512485),True,-498639.0,-498434.0,-519591.0,-516870.0,-18231.0,陰線,外れ
50,34,20260509,20260508,38.5,低,弱トレンド,陽線1連続後,75,-61474,images/34.png,第1サポート:3993下(-65467),True,-61474.0,-59267.0,-75558.0,-75370.0,-13896.0,陰線,外れ
51,77,20260509,20260508,37.86,低〜中,弱トレンド,陽線2連続後,33,-357522,images/77.png,第1サポート:2707下(-360229) / 第2サポート:10796下(-368318) / 第3サポート:17136下(-374658) / 第4サポート:26292下(-383814),True,-357522.0,-335277.0,-357862.0,-335957.0,21565.0,陽線,的中
52,59,20260509,20260508,37.46,低〜中,中立,陰線1連続後,77,-333061,images/59.png,第1サポート:2584下(-335645) / 第2サポート:8601下(-341662) / 第3サポート:12863下(-345924) / 第4サポート:22759下(-355820) / 最重要サポート:32855下(-365916),True,-333061.0,-329445.0,-349586.0,-329633.0,3428.0,陽線,的中
53,48,20260509,20260508,37.4,低〜中,弱トレンド,陰線1連続後,78,-307441,images/48.png,第1サポート:3430下(-310871) / 第2サポート:9302下(-316743) / 第3サポート:14551下(-321992) / 第4サポート:17652下(-325093) / 最重要サポート:21646下(-329087),True,-307441.0,-304982.0,-314344.0,-306637.0,804.0,陽線,的中
54,60,20260509,20260508,36.42,低〜中,弱トレンド,陽線1連続後,63,-391567,images/60.png,第1サポート:4871下(-396438) / 第2サポート:13241下(-404808) / 第3サポート:16291下(-407858) / 第4サポート:19243下(-410810),True,-391567.0,-391473.0,-407341.0,-406872.0,-15305.0,陰線,外れ
55,133,20260509,20260508,36.36,低,反発狙い・要注意,陰線後,86,-49488,images/133.png,第1サポート:13217下(-62705) / 第2サポート:17124下(-66612) / 第3サポート:38036下(-87524) / 第4サポート:51127下(-100615),True,-49488.0,-44783.0,-58305.0,-51379.0,-1891.0,陰線,外れ
56,42,20260509,20260508,36.06,低,弱トレンド,陽線1連続後,77,146050,images/42.png,第1サポート:3348下(142702) / 第2サポート:9830下(136220),True,146050.0,146144.0,133797.0,136520.0,-9530.0,陰線,外れ
57,120,20260509,20260508,35.12,低,反発狙い・要注意,陰線後,96,-18063,images/120.png,第1サポート:94下(-18157),True,-18063.0,-17969.0,-35668.0,-35480.0,-17417.0,陰線,外れ
58,41,20260509,20260508,34.27,高,中立,陰線1連続後,73,-346238,images/41.png,第1サポート:2156下(-348394) / 第2サポート:12429下(-358667) / 第3サポート:19418下(-365656) / 第4サポート:29352下(-375590) / 最重要サポート:33547下(-379785),True,-346238.0,-324809.0,-352768.0,-325693.0,20545.0,陽線,的中
59,152,20260509,20260508,34.0,低〜中,弱トレンド,陰線1連続後,40,23633,images/152.png,第1サポート:2035下(21598) / 第2サポート:12365下(11268) / 第3サポート:18369下(5264),True,23633.0,23727.0,10394.0,10582.0,-13051.0,陰線,外れ
60,61,20260509,20260508,33.1,低,反発狙い・要注意,陰線後,171,-17372,images/61.png,第1サポート:94下(-17466),True,-17372.0,-4695.0,-22911.0,-10705.0,6667.0,陽線,的中
61,108,20260509,20260508,32.75,低〜中,弱トレンド,陽線1連続後,32,-196095,images/108.png,第1サポート:2178下(-198273) / 第2サポート:7911下(-204006) / 第3サポート:13289下(-209384) / 第4サポート:17289下(-213384) / 最重要サポート:21043下(-217138),True,-196095.0,-181587.0,-199850.0,-198724.0,-2629.0,陰線,外れ
62,62,20260509,20260508,32.5,中,中立,陰線1連続後,70,-291648,images/62.png,第1サポート:2196下(-293844) / 第2サポート:5485下(-297133) / 第3サポート:9677下(-301325) / 第4サポート:20783下(-312431) / 最重要サポート:28813下(-320461),True,-291648.0,-255661.0,-292600.0,-262940.0,28708.0,陽線,的中
63,147,20260509,20260508,32.43,低,弱トレンド,陰線2連続後,29,-165997,images/147.png,第1サポート:5883下(-171880) / 第2サポート:13590下(-179587) / 第3サポート:19093下(-185090) / 第4サポート:32304下(-198301) / 最重要サポート:51111下(-217108),True,-165997.0,-164153.0,-172167.0,-172072.0,-6075.0,陰線,外れ
64,130,20260509,20260508,31.21,中,中立,陰線1連続後,35,-145669,images/130.png,第1サポート:6466下(-152135) / 第2サポート:10163下(-155832) / 第3サポート:16392下(-162061) / 第4サポート:21812下(-167481) / 最重要サポート:27034下(-172703),True,-145669.0,-134166.0,-148298.0,-136607.0,9062.0,陽線,的中
65,148,20260509,20260508,30.78,低,反発狙い・要注意,陰線後,113,-476546,images/148.png,第1サポート:188下(-476734),True,-476546.0,-474512.0,-485316.0,-482337.0,-5791.0,陰線,外れ
66,151,20260509,20260508,30.46,低,反発狙い・要注意,陰線後,114,-103597,images/151.png,第1サポート:10176下(-113773),True,-103597.0,-103549.0,-110121.0,-109318.0,-5721.0,陰線,外れ
67,136,20260509,20260508,29.79,低,弱トレンド,陽線1連続後,34,-307098,images/136.png,第1サポート:3476下(-310574),True,-307098.0,-307050.0,-317050.0,-315301.0,-8203.0,陰線,外れ
68,50,20260509,20260508,29.64,低,弱トレンド,陰線1連続後,74,-253438,images/50.png,第1サポート:970下(-254408),True,-253438.0,-226703.0,-254050.0,-231669.0,21769.0,陽線,的中
69,49,20260509,20260508,29.28,低,反発狙い・要注意,陰線3連続後,23,-130828,images/49.png,第1サポート:272下(-131100),True,-130828.0,-129607.0,-142987.0,-129935.0,893.0,陽線,的中
70,146,20260509,20260508,28.73,低,反発狙い・要注意,陰線後,111,-285750,images/146.png,第1サポート:2506下(-288256) / 第2サポート:12000下(-297750) / 第3サポート:22489下(-308239),True,-285750.0,-285656.0,-302088.0,-301900.0,-16150.0,陰線,外れ
71,123,20260509,20260508,28.23,中,中立,陰線2連続後,22,-339708,images/123.png,第1サポート:7222下(-346930) / 第2サポート:10032下(-349740) / 第3サポート:17532下(-357240) / 第4サポート:24711下(-364419) / 最重要サポート:37663下(-377371),True,-339708.0,-325518.0,-351239.0,-326104.0,13604.0,陽線,的中
72,43,20260509,20260508,27.39,低,弱トレンド,陽線1連続後,76,-172416,images/43.png,第1サポート:5166下(-177582),True,-172416.0,-150715.0,-178062.0,-156157.0,16259.0,陽線,的中
73,134,20260509,20260508,26.82,低,反発狙い・要注意,陰線後,99,-294024,images/134.png,第1サポート:2908下(-296932) / 第2サポート:22724下(-316748) / 第3サポート:47966下(-341990),True,-294024.0,-293930.0,-308390.0,-308202.0,-14178.0,陰線,外れ
74,114,20260509,20260508,26.76,低,弱トレンド,陽線1連続後,31,-147555,images/114.png,第1サポート:11244下(-158799) / 第2サポート:19562下(-167117),True,-147555.0,-126126.0,-151500.0,-132112.0,15443.0,陽線,的中
75,39,20260509,20260508,26.32,低,反発狙い・要注意,陰線3連続後,22,-109187,images/39.png,第1サポート:7860下(-117047),True,-109187.0,-109093.0,-120924.0,-115337.0,-6150.0,陰線,外れ
76,119,20260509,20260508,25.17,低,反発狙い,陰線3連続後,15,-382911,images/119.png,第1サポート:9715下(-392626) / 第2サポート:18223下(-401134) / 第3サポート:23123下(-406034) / 第4サポート:26622下(-409533) / 最重要サポート:30826下(-413737),True,-382911.0,-382018.0,-396103.0,-394272.0,-11361.0,陰線,外れ
77,154,20260509,20260508,23.07,低,反発狙い・要注意,陰線後,7,-97775,images/154.png,第1サポート:4539下(-102314),True,-97775.0,-96278.0,-120768.0,-97434.0,341.0,陽線,的中
78,155,20260509,20260508,23.07,低,弱トレンド,陰線後,7,-136256,images/155.png,第1サポート:19036下(-155292),True,-136256.0,-136162.0,-155410.0,-155223.0,-18967.0,陰線,外れ
79,118,20260509,20260508,18.5,低,反発狙い,陰線4連続後,5,14907,images/118.png,第1サポート:3249下(11658) / 第2サポート:10979下(3928) / 第3サポート:19648下(-4741) / 第4サポート:26511下(-11604) / 最重要サポート:50050下(-35143),True,14907.0,16444.0,5357.0,6846.0,-8061.0,陰線,外れ
80,150,20260509,20260508,16.72,低,反発狙い・要注意,陰線3連続後,18,-496812,images/150.png,第1サポート:95下(-496907),True,-496812.0,-496607.0,-517764.0,-517492.0,-20680.0,陰線,外れ
81,55,20260509,20260508,14.5,低,反発狙い・要注意,陰線4連続後,10,-68695,images/55.png,第1サポート:94下(-68789),True,-68695.0,-66253.0,-82779.0,-70479.0,-1784.0,陰線,外れ
82,157,20260509,20260508,11.17,低,弱トレンド,陰線後,6,-83814,images/157.png,第1サポート:10234下(-94048) / 第2サポート:19295下(-103109) / 第3サポート:36983下(-120797),True,-83814.0,-74565.0,-95410.0,-93485.0,-9671.0,陰線,外れ
83,132,20260509,20260508,5.0,低,弱トレンド,陰線2連続後,19,-194188,images/132.png,第1サポート:2522下(-196710) / 第2サポート:9073下(-203261) / 第3サポート:41298下(-235486) / 第4サポート:46053下(-240241),True,-194188.0,-194140.0,-199861.0,-199767.0,-5579.0,陰線,外れ
