rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
59,152,20260501,20260430,31.13,低,反発狙い・要注意,陰線後,101,28946,images/152.png,第1サポート:94下(28852),True,28946.0,28994.0,23060.0,23155.0,-5791.0,陰線,外れ
60,43,20260501,20260430,30.86,低,反発狙い・要注意,陰線3連続後,22,-160520,images/43.png,第1サポート:10188下(-170708),True,-160520.0,-160426.0,-175731.0,-175543.0,-15023.0,陰線,外れ
61,112,20260501,20260430,30.86,低,弱トレンド,陽線1連続後,33,-260678,images/112.png,第1サポート:5105下(-265783) / 第2サポート:14256下(-274934) / 第3サポート:23968下(-284646),True,-260678.0,-260584.0,-271335.0,-267391.0,-6713.0,陰線,外れ
62,77,20260501,20260430,30.83,低〜中,弱トレンド,陰線2連続後,42,-333077,images/77.png,第1サポート:5391下(-338468) / 第2サポート:8334下(-341411),True,-333077.0,-332983.0,-344391.0,-342466.0,-9389.0,陰線,外れ
63,129,20260501,20260430,30.55,低,反発狙い・要注意,陰線後,86,-91833,images/129.png,第1サポート:188下(-92021),True,-91833.0,-86324.0,-98996.0,-94575.0,-2742.0,陰線,外れ
64,73,20260501,20260430,30.4,低,弱トレンド,陰線2連続後,39,-140506,images/73.png,第1サポート:3627下(-144133),True,-140506.0,-140412.0,-157689.0,-146937.0,-6431.0,陰線,外れ
65,135,20260501,20260430,29.98,低,弱トレンド,陰線1連続後,31,-65479,images/135.png,第1サポート:3809下(-69288),True,-65479.0,-54305.0,-71300.0,-64305.0,1174.0,陽線,的中
66,49,20260501,20260430,29.74,中,中立,陽線2連続後,33,-58402,images/49.png,第1サポート:4137下(-62539) / 第2サポート:7397下(-65799) / 第3サポート:14744下(-73146) / 第4サポート:19591下(-77993) / 最重要サポート:24225下(-82627),True,-58402.0,-57979.0,-71218.0,-71031.0,-12629.0,陰線,外れ
67,154,20260501,20260430,29.33,低,弱トレンド,全体陽線率,3,-42243,images/154.png,第1サポート:272下(-42515),True,-42243.0,-42038.0,-66256.0,-65984.0,-23741.0,陰線,外れ
68,155,20260501,20260430,29.33,低,弱トレンド,全体陽線率,3,-35618,images/155.png,第1サポート:171下(-35789),True,-35618.0,-35524.0,-53740.0,-49233.0,-13615.0,陰線,外れ
