rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
11,72,20260514,20260513,51.83,高,中立,陰線2連続後,45,230101,images/72.png,第1サポート:3699下(226402) / 第2サポート:7849下(222252) / 第3サポート:10619下(219482) / 第4サポート:15133下(214968) / 最重要サポート:19788下(210313),True,230101.0,230195.0,215548.0,218317.0,-11784.0,陰線,外れ
12,55,20260514,20260513,50.6,低〜中,弱トレンド,陰線2連続後,41,-94213,images/55.png,第1サポート:189下(-94402),True,-94213.0,-94119.0,-113837.0,-110644.0,-16431.0,陰線,外れ
13,122,20260514,20260513,48.33,中,中立,陰線2連続後,24,-143069,images/122.png,第1サポート:5871下(-148940) / 第2サポート:15637下(-158706) / 第3サポート:23124下(-166193) / 第4サポート:29868下(-172937) / 最重要サポート:41710下(-184779),True,-143069.0,-143021.0,-148813.0,-148719.0,-5650.0,陰線,外れ
14,63,20260514,20260513,47.5,中,中立,陰線1連続後,80,-106926,images/63.png,第1サポート:4211下(-111137) / 第2サポート:16276下(-123202) / 第3サポート:20825下(-127751) / 第4サポート:26165下(-133091) / 最重要サポート:32195下(-139121),True,-106926.0,-102552.0,-108604.0,-104207.0,2719.0,陽線,的中
15,117,20260514,20260513,46.68,高,中立,陽線2連続後,17,-31027,images/117.png,第1サポート:19252下(-50279) / 第2サポート:22888下(-53915) / 第3サポート:27039下(-58066) / 第4サポート:40162下(-71189) / 最重要サポート:44723下(-75750),True,-31027.0,-30932.0,-48899.0,-48710.0,-17683.0,陰線,外れ
16,73,20260514,20260513,46.5,低〜中,弱トレンド,陰線1連続後,80,-177442,images/73.png,第1サポート:3019下(-180461) / 第2サポート:10905下(-188347) / 第3サポート:21706下(-199148),True,-177442.0,-177394.0,-187335.0,-187241.0,-9799.0,陰線,外れ
17,128,20260514,20260513,46.5,低,弱トレンド,陰線2連続後,25,-260212,images/128.png,第1サポート:2216下(-262428),True,-260212.0,-260164.0,-264112.0,-264018.0,-3806.0,陰線,外れ
18,62,20260514,20260513,46.26,中,中立,陽線1連続後,67,-281509,images/62.png,第1サポート:1985下(-283494) / 第2サポート:5457下(-286966) / 第3サポート:9408下(-290917) / 第4サポート:19816下(-301325) / 最重要サポート:25344下(-306853),True,-281509.0,-275906.0,-283707.0,-279641.0,1868.0,陽線,的中
19,65,20260514,20260513,46.24,中,中立,陽線2連続後,27,-298248,images/65.png,第1サポート:3272下(-301520) / 第2サポート:11626下(-309874) / 第3サポート:18822下(-317070) / 第4サポート:21968下(-320216) / 最重要サポート:27143下(-325391),True,-298248.0,-285900.0,-301393.0,-286651.0,11597.0,陽線,的中
20,69,20260514,20260513,46.04,高,中立,陰線1連続後,74,317637,images/69.png,第1サポート:3145下(314492) / 第2サポート:7584下(310053) / 第3サポート:13809下(303828) / 第4サポート:16717下(300920) / 最重要サポート:23840下(293797),True,317637.0,317685.0,311348.0,312290.0,-5347.0,陰線,外れ
21,35,20260514,20260513,45.78,高,中立,陽線1連続後,72,-91697,images/35.png,第1サポート:5020下(-96717) / 第2サポート:8712下(-100409) / 第3サポート:12886下(-104583) / 第4サポート:18092下(-109789) / 最重要サポート:21317下(-113014),True,-91697.0,-86732.0,-94250.0,-87488.0,4209.0,陽線,的中
22,43,20260514,20260513,45.24,中,中立,陰線1連続後,78,-128847,images/43.png,第1サポート:2428下(-131275) / 第2サポート:8423下(-137270) / 第3サポート:17456下(-146303) / 第4サポート:22601下(-151448) / 最重要サポート:49051下(-177898),True,-128847.0,-114762.0,-131523.0,-117954.0,10893.0,陽線,的中
23,74,20260514,20260513,43.87,低〜中,中立,陰線1連続後,79,-26224,images/74.png,第1サポート:2394下(-28618) / 第2サポート:7868下(-34092) / 第3サポート:19922下(-46146) / 第4サポート:25862下(-52086) / 最重要サポート:28375下(-54599),True,-26224.0,-20644.0,-32465.0,-25987.0,237.0,陽線,的中
24,53,20260514,20260513,41.97,中,中立,陰線1連続後,76,-12577,images/53.png,第1サポート:2280下(-14857) / 第2サポート:15508下(-28085) / 第3サポート:31638下(-44215) / 第4サポート:34538下(-47115) / 最重要サポート:44675下(-57252),True,-12577.0,-12529.0,-20236.0,-15461.0,-2884.0,陰線,外れ
25,40,20260514,20260513,41.78,低〜中,弱トレンド,陰線1連続後,72,107347,images/40.png,第1サポート:2954下(104393) / 第2サポート:7639下(99708) / 第3サポート:13442下(93905) / 第4サポート:22390下(84957) / 最重要サポート:26404下(80943),True,107347.0,107395.0,106217.0,106311.0,-1036.0,陰線,外れ
26,50,20260514,20260513,41.5,中,中立,陰線1連続後,75,-204588,images/50.png,第1サポート:7505下(-212093) / 第2サポート:11797下(-216385) / 第3サポート:14395下(-218983) / 第4サポート:19768下(-224356) / 最重要サポート:38054下(-242642),True,-204588.0,-204494.0,-215855.0,-215667.0,-11079.0,陰線,外れ
27,154,20260514,20260513,41.5,低,弱トレンド,陽線後,5,-97476,images/154.png,第1サポート:5573下(-103049) / 第2サポート:15341下(-112817) / 第3サポート:26385下(-123861) / 第4サポート:29889下(-127365) / 最重要サポート:34723下(-132199),True,-97476.0,-97271.0,-124618.0,-114482.0,-17006.0,陰線,外れ
28,42,20260514,20260513,41.49,低,弱トレンド,陰線1連続後,83,139283,images/42.png,第1サポート:2602下(136681) / 第2サポート:17833下(121450),True,139283.0,142759.0,135927.0,137605.0,-1678.0,陰線,外れ
29,131,20260514,20260513,41.4,中,中立,陰線1連続後,39,45562,images/131.png,第1サポート:3931下(41631) / 第2サポート:14772下(30790) / 第3サポート:23039下(22523) / 第4サポート:31294下(14268) / 最重要サポート:37682下(7880),True,45562.0,45656.0,34295.0,36314.0,-9248.0,陰線,外れ
30,129,20260514,20260513,41.21,高,中立,陽線2連続後,14,-23260,images/129.png,第1サポート:10803下(-34063) / 第2サポート:14371下(-37631) / 第3サポート:18212下(-41472) / 第4サポート:22523下(-45783) / 最重要サポート:29595下(-52855),True,-23260.0,-23212.0,-25600.0,-25505.0,-2245.0,陰線,外れ
31,64,20260514,20260513,40.84,低,弱トレンド,陰線2連続後,41,-221842,images/64.png,第1サポート:4610下(-226452),True,-221842.0,-213579.0,-233766.0,-213907.0,7935.0,陽線,的中
32,44,20260514,20260513,40.69,中,中立,陰線1連続後,74,56838,images/44.png,第1サポート:12559下(44279) / 第2サポート:18740下(38098) / 第3サポート:35232下(21606),True,56838.0,62701.0,52796.0,58068.0,1230.0,陽線,的中
33,76,20260514,20260513,40.69,低〜中,弱トレンド,陰線1連続後,74,-254370,images/76.png,第1サポート:3700下(-258070) / 第2サポート:10404下(-264774) / 第3サポート:14676下(-269046),True,-254370.0,-227023.0,-256478.0,-232805.0,21565.0,陽線,的中
34,49,20260514,20260513,39.96,低〜中,弱トレンド,陰線1連続後,78,-121522,images/49.png,第1サポート:5786下(-127308) / 第2サポート:9624下(-131146) / 第3サポート:17277下(-138799) / 第4サポート:21465下(-142987),True,-121522.0,-121428.0,-132085.0,-131897.0,-10375.0,陰線,外れ
35,115,20260514,20260513,39.95,低〜中,中立,陰線2連続後,22,-141240,images/115.png,第1サポート:2579下(-143819) / 第2サポート:7798下(-149038) / 第3サポート:21505下(-162745),True,-141240.0,-141035.0,-166886.0,-158859.0,-17619.0,陰線,外れ
36,71,20260514,20260513,39.68,中,中立,陽線1連続後,78,-165242,images/71.png,第1サポート:2956下(-168198) / 第2サポート:6454下(-171696) / 第3サポート:13049下(-178291) / 第4サポート:25563下(-190805) / 最重要サポート:32428下(-197670),True,-165242.0,-139527.0,-168031.0,-140003.0,25239.0,陽線,的中
37,48,20260514,20260513,39.4,低,弱トレンド,陰線2連続後,49,-339892,images/48.png,第1サポート:94下(-339986),True,-339892.0,-335660.0,-343579.0,-337811.0,2081.0,陽線,的中
38,52,20260514,20260513,39.28,低,弱トレンド,陽線1連続後,67,-339738,images/52.png,第1サポート:3750下(-343488) / 第2サポート:6431下(-346169) / 第3サポート:10121下(-349859) / 第4サポート:14793下(-354531) / 最重要サポート:27354下(-367092),True,-339738.0,-318785.0,-340078.0,-325112.0,14626.0,陽線,的中
39,111,20260514,20260513,39.0,低〜中,弱トレンド,陰線1連続後,32,-428244,images/111.png,第1サポート:6363下(-434607) / 第2サポート:22469下(-450713) / 第3サポート:26277下(-454521) / 第4サポート:47074下(-475318),True,-428244.0,-423917.0,-433137.0,-425950.0,2294.0,陽線,的中
40,46,20260514,20260513,38.34,低,弱トレンド,陽線1連続後,73,-352238,images/46.png,第1サポート:5727下(-357965) / 第2サポート:8497下(-360735) / 第3サポート:17848下(-370086),True,-352238.0,-343443.0,-357415.0,-346540.0,5698.0,陽線,的中
41,118,20260514,20260513,37.98,低,弱トレンド,陰線2連続後,23,-14839,images/118.png,第1サポート:20678下(-35517) / 第2サポート:38809下(-53648) / 第3サポート:56113下(-70952) / 第4サポート:87275下(-102114) / 最重要サポート:99872下(-114711),True,-14839.0,-13538.0,-23373.0,-14673.0,166.0,陽線,的中
42,36,20260514,20260513,37.97,中,中立,陽線1連続後,77,-95796,images/36.png,第1サポート:1906下(-97702) / 第2サポート:6834下(-102630) / 第3サポート:12335下(-108131) / 第4サポート:18688下(-114484) / 最重要サポート:26847下(-122643),True,-95796.0,-82744.0,-96077.0,-85044.0,10752.0,陽線,的中
43,67,20260514,20260513,37.61,低〜中,弱トレンド,陰線1連続後,72,-506231,images/67.png,第1サポート:5101下(-511332) / 第2サポート:12495下(-518726) / 第3サポート:19007下(-525238),True,-506231.0,-503985.0,-512897.0,-509044.0,-2813.0,陰線,外れ
44,158,20260514,20260513,37.5,低,弱トレンド,陰線後,5,32498,images/158.png,第1サポート:6282下(26216) / 第2サポート:11049下(21449) / 第3サポート:26693下(5805) / 第4サポート:32029下(469) / 最重要サポート:58755下(-26257),True,32498.0,43297.0,29353.0,36348.0,3850.0,陽線,的中
45,37,20260514,20260513,36.17,低,弱トレンド,陽線1連続後,72,-209686,images/37.png,第1サポート:1774下(-211460) / 第2サポート:5773下(-215459) / 第3サポート:9436下(-219122) / 第4サポート:13833下(-223519) / 最重要サポート:19417下(-229103),True,-209686.0,-205005.0,-209827.0,-205690.0,3996.0,陽線,的中
46,110,20260514,20260513,36.0,中,中立,陰線2連続後,16,257245,images/110.png,第1サポート:10321下(246924) / 第2サポート:28911下(228334) / 第3サポート:34280下(222965) / 第4サポート:45544下(211701) / 最重要サポート:53645下(203600),True,257245.0,257668.0,240767.0,240954.0,-16291.0,陰線,外れ
47,130,20260514,20260513,36.0,低〜中,中立,陰線2連続後,24,-142721,images/130.png,第1サポート:2630下(-145351) / 第2サポート:5577下(-148298) / 第3サポート:8650下(-151371) / 第4サポート:14186下(-156907) / 最重要サポート:23625下(-166346),True,-142721.0,-134801.0,-143170.0,-139789.0,2932.0,陽線,的中
48,114,20260514,20260513,35.88,低〜中,弱トレンド,陽線1連続後,32,-131105,images/114.png,第1サポート:8240下(-139345) / 第2サポート:16179下(-147284) / 第3サポート:20395下(-151500) / 第4サポート:27812下(-158917) / 最重要サポート:36012下(-167117),True,-131105.0,-131057.0,-140716.0,-140622.0,-9517.0,陰線,外れ
49,51,20260514,20260513,35.83,低〜中,中立,陰線1連続後,75,38591,images/51.png,第1サポート:6053下(32538) / 第2サポート:18263下(20328) / 第3サポート:31725下(6866),True,38591.0,47362.0,37386.0,45495.0,6904.0,陽線,的中
50,58,20260514,20260513,35.41,低,弱トレンド,陰線1連続後,66,-423017,images/58.png,第1サポート:189下(-423206),True,-423017.0,-412969.0,-423158.0,-415121.0,7896.0,陽線,的中
51,152,20260514,20260513,35.24,低,弱トレンド,陰線2連続後,27,-12750,images/152.png,第1サポート:71下(-12821),True,-12750.0,-5326.0,-13459.0,-12088.0,662.0,陽線,的中
52,153,20260514,20260513,35.24,低〜中,中立,陰線2連続後,27,235338,images/153.png,第1サポート:1602下(233736) / 第2サポート:10309下(225029) / 第3サポート:15861下(219477) / 第4サポート:22009下(213329) / 最重要サポート:36303下(199035),True,235338.0,235432.0,219282.0,219470.0,-15868.0,陰線,外れ
53,45,20260514,20260513,34.98,低〜中,中立,陰線2連続後,42,-177337,images/45.png,第1サポート:3562下(-180899) / 第2サポート:12077下(-189414) / 第3サポート:16112下(-193449) / 第4サポート:21243下(-198580) / 最重要サポート:28557下(-205894),True,-177337.0,-177383.0,-193534.0,-193346.0,-16009.0,陰線,外れ
54,146,20260514,20260513,34.83,低〜中,弱トレンド,陰線1連続後,42,-265273,images/146.png,第1サポート:2321下(-267594) / 第2サポート:14715下(-279988) / 第3サポート:26158下(-291431) / 第4サポート:32477下(-297750) / 最重要サポート:42966下(-308239),True,-265273.0,-262696.0,-268109.0,-264398.0,875.0,陽線,的中
55,149,20260514,20260513,34.77,中,中立,陽線1連続後,41,-9567,images/149.png,第1サポート:2766下(-12333) / 第2サポート:7833下(-17400) / 第3サポート:11352下(-20919) / 第4サポート:15616下(-25183) / 最重要サポート:23932下(-33499),True,-9567.0,-9473.0,-21679.0,-18111.0,-8544.0,陰線,外れ
56,68,20260514,20260513,34.5,低,弱トレンド,陰線2連続後,40,-64081,images/68.png,第1サポート:6420下(-70501),True,-64081.0,-51170.0,-67085.0,-52907.0,11174.0,陽線,的中
57,156,20260514,20260513,34.5,低,弱トレンド,陽線後,5,-101988,images/156.png,第1サポート:2714下(-104702) / 第2サポート:16526下(-118514),True,-101988.0,-97330.0,-108654.0,-106928.0,-4940.0,陰線,外れ
58,59,20260514,20260513,34.24,低〜中,中立,陰線1連続後,78,-332391,images/59.png,第1サポート:3376下(-335767) / 第2サポート:9603下(-341994) / 第3サポート:13533下(-345924) / 第4サポート:17195下(-349586) / 最重要サポート:23429下(-355820),True,-332391.0,-301098.0,-332731.0,-306132.0,26259.0,陽線,的中
59,38,20260514,20260513,32.62,中,中立,陽線1連続後,85,-214799,images/38.png,第1サポート:3061下(-217860) / 第2サポート:7409下(-222208) / 第3サポート:11777下(-226576) / 第4サポート:15138下(-229937) / 最重要サポート:23292下(-238091),True,-214799.0,-213782.0,-219999.0,-216832.0,-2033.0,陰線,外れ
60,47,20260514,20260513,32.6,低,弱トレンド,陰線2連続後,42,-224309,images/47.png,第1サポート:5245下(-229554) / 第2サポート:8746下(-233055) / 第3サポート:18124下(-242433),True,-224309.0,-210693.0,-232196.0,-212431.0,11878.0,陽線,的中
61,39,20260514,20260513,31.49,低,弱トレンド,陰線1連続後,73,-146408,images/39.png,第1サポート:188下(-146596),True,-146408.0,-124843.0,-146748.0,-128925.0,17483.0,陽線,的中
62,54,20260514,20260513,31.46,低,弱トレンド,陰線2連続後,46,-279728,images/54.png,第1サポート:3135下(-282863),True,-279728.0,-263436.0,-282685.0,-264751.0,14977.0,陽線,的中
63,56,20260514,20260513,30.61,低,弱トレンド,陰線2連続後,36,-64323,images/56.png,第1サポート:20067下(-84390),True,-64323.0,-64510.0,-82351.0,-82163.0,-17840.0,陰線,外れ
64,147,20260514,20260513,29.41,低〜中,弱トレンド,陰線1連続後,43,-159883,images/147.png,第1サポート:7827下(-167710) / 第2サポート:12827下(-172710) / 第3サポート:16253下(-176136) / 第4サポート:19704下(-179587),True,-159883.0,-159835.0,-168039.0,-167944.0,-8061.0,陰線,外れ
65,136,20260514,20260513,28.79,低,弱トレンド,陽線1連続後,35,-327687,images/136.png,第1サポート:3098下(-330785) / 第2サポート:10709下(-338396),True,-327687.0,-327639.0,-336977.0,-336883.0,-9196.0,陰線,外れ
66,77,20260514,20260513,28.59,低,弱トレンド,陰線2連続後,44,-354401,images/77.png,第1サポート:3033下(-357434) / 第2サポート:5828下(-360229) / 第3サポート:29413下(-383814),True,-354401.0,-342757.0,-355997.0,-345199.0,9202.0,陽線,的中
67,134,20260514,20260513,27.97,低〜中,弱トレンド,陽線1連続後,34,-285077,images/134.png,第1サポート:12541下(-297618) / 第2サポート:18854下(-303931) / 第3サポート:30808下(-315885),True,-285077.0,-272260.0,-286203.0,-273339.0,11738.0,陽線,的中
68,116,20260514,20260513,27.83,低,弱トレンド,陰線2連続後,18,-238827,images/116.png,第1サポート:7559下(-246386) / 第2サポート:18668下(-257495) / 第3サポート:30880下(-269707) / 第4サポート:51162下(-289989),True,-238827.0,-237834.0,-252207.0,-239772.0,-945.0,陰線,外れ
69,148,20260514,20260513,27.08,低〜中,弱トレンド,陽線1連続後,43,-484173,images/148.png,第1サポート:15075下(-499248) / 第2サポート:21565下(-505738) / 第3サポート:36329下(-520502),True,-484173.0,-484125.0,-488286.0,-488191.0,-4018.0,陰線,外れ
70,133,20260514,20260513,26.08,低,弱トレンド,陰線2連続後,19,-66270,images/133.png,第1サポート:8529下(-74799) / 第2サポート:21254下(-87524) / 第3サポート:34345下(-100615),True,-66270.0,-66222.0,-73787.0,-73693.0,-7423.0,陰線,外れ
71,34,20260514,20260513,25.93,低,弱トレンド,陰線2連続後,35,-81538,images/34.png,第1サポート:95下(-81633),True,-81538.0,-79126.0,-85296.0,-85202.0,-3664.0,陰線,外れ
72,61,20260514,20260513,25.45,低,弱トレンド,陰線2連続後,42,-28348,images/61.png,第1サポート:188下(-28536),True,-28348.0,-28254.0,-45531.0,-30272.0,-1924.0,陰線,外れ
73,120,20260514,20260513,23.77,低,弱トレンド,陰線1連続後,41,-52100,images/120.png,第1サポート:6884下(-58984),True,-52100.0,-52006.0,-70128.0,-69940.0,-17840.0,陰線,外れ
74,112,20260514,20260513,22.28,低,弱トレンド,陰線2連続後,18,-353197,images/112.png,第1サポート:95下(-353292),True,-353197.0,-353103.0,-370098.0,-361178.0,-7981.0,陰線,外れ
75,151,20260514,20260513,20.69,低,弱トレンド,陽線1連続後,42,-123877,images/151.png,第1サポート:4444下(-128321) / 第2サポート:7352下(-131229),True,-123877.0,-119929.0,-129929.0,-124775.0,-898.0,陰線,外れ
76,123,20260514,20260513,20.59,低,弱トレンド,陰線2連続後,23,-368002,images/123.png,第1サポート:8742下(-376744) / 第2サポート:15806下(-383808) / 第3サポート:24026下(-392028) / 第4サポート:28047下(-396049) / 最重要サポート:53382下(-421384),True,-368002.0,-360114.0,-379692.0,-378800.0,-10798.0,陰線,外れ
77,108,20260514,20260513,19.5,低,弱トレンド,陰線2連続後,20,-228395,images/108.png,第1サポート:7193下(-235588) / 第2サポート:9859下(-238254) / 第3サポート:31258下(-259653),True,-228395.0,-214263.0,-231258.0,-226094.0,2301.0,陽線,的中
78,135,20260514,20260513,18.31,低,弱トレンド,陰線2連続後,21,-78538,images/135.png,第1サポート:3711下(-82249),True,-78538.0,-78490.0,-81091.0,-80996.0,-2458.0,陰線,外れ
79,150,20260514,20260513,17.58,低,弱トレンド,陰線1連続後,39,-533921,images/150.png,第1サポート:95下(-534016),True,-533921.0,-533873.0,-536828.0,-536734.0,-2813.0,陰線,外れ
80,119,20260514,20260513,12.92,低,弱トレンド,陽線1連続後,38,-409393,images/119.png,第1サポート:4656下(-414049) / 第2サポート:8589下(-417982) / 第3サポート:20616下(-430009) / 第4サポート:24865下(-434258),True,-409393.0,-409345.0,-412300.0,-412206.0,-2813.0,陰線,外れ
81,155,20260514,20260513,12.68,低,弱トレンド,陰線後,11,-169312,images/155.png,第1サポート:94下(-169406),True,-169312.0,-152420.0,-181699.0,-152600.0,16712.0,陽線,的中
82,132,20260514,20260513,5.0,低,弱トレンド,陰線2連続後,20,-209952,images/132.png,第1サポート:25534下(-235486) / 第2サポート:30289下(-240241),True,-209952.0,-196807.0,-212410.0,-198273.0,11679.0,陽線,的中
83,157,20260514,20260513,5.0,低,弱トレンド,陰線後,10,-119084,images/157.png,第1サポート:1713下(-120797) / 第2サポート:11127下(-130211),True,-119084.0,-87043.0,-121737.0,-87315.0,31769.0,陽線,的中
