rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
11,48,20260524,20260523,48.87,低〜中,弱トレンド,陽線1連続後,76,-356457,images/48.png,第1サポート:5790下(-362247) / 第2サポート:14889下(-371346) / 第3サポート:19279下(-375736),True,-356457.0,-356409.0,-364991.0,-361114.0,-4657.0,陰線,外れ
12,129,20260524,20260523,48.74,高,中立,陽線1連続後,37,29969,images/129.png,第1サポート:14538下(15431) / 第2サポート:24956下(5013) / 第3サポート:32381下(-2412) / 第4サポート:45398下(-15429) / 最重要サポート:55814下(-25845),True,29969.0,30017.0,21206.0,21300.0,-8669.0,陰線,外れ
13,34,20260524,20260523,48.13,低〜中,弱トレンド,陰線1連続後,79,-86652,images/34.png,第1サポート:2342下(-88994) / 第2サポート:7260下(-93912),True,-86652.0,-86604.0,-90269.0,-90174.0,-3522.0,陰線,外れ
14,75,20260524,20260523,47.85,中,中立,陽線1連続後,85,-8798,images/75.png,第1サポート:4097下(-12895) / 第2サポート:8907下(-17705) / 第3サポート:14076下(-22874) / 第4サポート:18258下(-27056) / 最重要サポート:22332下(-31130),True,-8798.0,-8750.0,-17876.0,-17781.0,-8983.0,陰線,外れ
15,61,20260524,20260523,47.75,中,中立,陽線1連続後,71,-13336,images/61.png,第1サポート:5443下(-18779) / 第2サポート:9576下(-22912) / 第3サポート:20083下(-33419) / 第4サポート:25188下(-38524) / 最重要サポート:32195下(-45531),True,-13336.0,-2490.0,-20096.0,-11739.0,1597.0,陽線,的中
16,42,20260524,20260523,47.65,低〜中,弱トレンド,陽線3連続後,13,121242,images/42.png,第1サポート:3835下(117407) / 第2サポート:19878下(101364) / 第3サポート:29813下(91429) / 第4サポート:42595下(78647),True,121242.0,130013.0,116420.0,129351.0,8109.0,陽線,的中
17,47,20260524,20260523,47.07,中,中立,陽線1連続後,70,-203139,images/47.png,第1サポート:3647下(-206786) / 第2サポート:7217下(-210356) / 第3サポート:12096下(-215235) / 第4サポート:16559下(-219698) / 最重要サポート:26311下(-229450),True,-203139.0,-172934.0,-203479.0,-173207.0,29932.0,陽線,的中
18,158,20260524,20260523,46.95,高,中立,陰線後,11,56047,images/158.png,第1サポート:5645下(50402) / 第2サポート:12303下(43744) / 第3サポート:19536下(36511) / 第4サポート:26294下(29753) / 最重要サポート:29831下(26216),True,56047.0,77408.0,47952.0,71286.0,15239.0,陽線,的中
19,52,20260524,20260523,45.5,高,中立,陰線1連続後,70,-275553,images/52.png,第1サポート:4066下(-279619) / 第2サポート:14745下(-290298) / 第3サポート:17608下(-293161) / 第4サポート:29048下(-304601) / 最重要サポート:31736下(-307289),True,-275553.0,-252015.0,-277253.0,-254804.0,20749.0,陽線,的中
20,67,20260524,20260523,45.25,高,中立,陰線2連続後,48,-471983,images/67.png,第1サポート:2459下(-474442) / 第2サポート:7319下(-479302) / 第3サポート:18604下(-490587) / 第4サポート:27954下(-499937) / 最重要サポート:33599下(-505582),True,-471983.0,-471778.0,-497425.0,-490010.0,-18027.0,陰線,外れ
21,35,20260524,20260523,45.17,低〜中,反発狙い,陰線3連続後,30,-78830,images/35.png,第1サポート:1690下(-80520) / 第2サポート:7004下(-85834) / 第3サポート:14553下(-93383) / 第4サポート:17902下(-96732) / 最重要サポート:21780下(-100610),True,-78830.0,-76324.0,-83912.0,-81572.0,-2742.0,陰線,外れ
22,60,20260524,20260523,44.5,低,反発狙い・要注意,陰線5連続後,16,-405552,images/60.png,第1サポート:1808下(-407360) / 第2サポート:5258下(-410810) / 第3サポート:10189下(-415741),True,-405552.0,-401083.0,-409547.0,-406450.0,-898.0,陰線,外れ
23,113,20260524,20260523,44.5,低,反発狙い・要注意,陰線3連続後,6,99941,images/113.png,第1サポート:94下(99847),True,99941.0,99737.0,72050.0,72322.0,-27619.0,陰線,外れ
24,118,20260524,20260523,44.5,低,反発狙い・要注意,陰線3連続後,14,-75254,images/118.png,第1サポート:13402下(-88656),True,-75254.0,-49743.0,-77634.0,-50015.0,25239.0,陽線,的中
25,57,20260524,20260523,44.05,高,中立,陰線1連続後,83,-3729,images/57.png,第1サポート:2917下(-6646) / 第2サポート:8110下(-11839) / 第3サポート:11366下(-15095) / 第4サポート:25419下(-29148) / 最重要サポート:29049下(-32778),True,-3729.0,172.0,-12712.0,-2783.0,946.0,陽線,的中
26,38,20260524,20260523,43.93,低,反発狙い・要注意,陰線後,174,-255829,images/38.png,第1サポート:188下(-256017),True,-255829.0,-253181.0,-258831.0,-256514.0,-685.0,陰線,外れ
27,109,20260524,20260523,43.83,高,中立,陽線後,60,-133015,images/109.png,第1サポート:7793下(-140808) / 第2サポート:28307下(-161322) / 第3サポート:46370下(-179385) / 第4サポート:53509下(-186524) / 最重要サポート:60360下(-193375),True,-133015.0,-125993.0,-136206.0,-131501.0,1514.0,陽線,的中
28,63,20260524,20260523,43.62,中,中立,陰線1連続後,82,-98890,images/63.png,第1サポート:3545下(-102435) / 第2サポート:10726下(-109616) / 第3サポート:16876下(-115766) / 第4サポート:25144下(-124034) / 最重要サポート:33392下(-132282),True,-98890.0,-98936.0,-110298.0,-110110.0,-11220.0,陰線,外れ
29,137,20260524,20260523,43.41,低,反発狙い・要注意,陰線後,92,-412404,images/137.png,第1サポート:272下(-412676),True,-412404.0,-408810.0,-420063.0,-419401.0,-6997.0,陰線,外れ
30,117,20260524,20260523,42.69,中,中立,陽線1連続後,43,9038,images/117.png,第1サポート:9211下(-173) / 第2サポート:11925下(-2887) / 第3サポート:18780下(-9742) / 第4サポート:24127下(-15089) / 最重要サポート:48820下(-39782),True,9038.0,27114.0,6503.0,24297.0,15259.0,陽線,的中
31,50,20260524,20260523,41.86,中,中立,陰線1連続後,77,-197926,images/50.png,第1サポート:2388下(-200314) / 第2サポート:5642下(-203568) / 第3サポート:12391下(-210317) / 第4サポート:16508下(-214434) / 最重要サポート:22838下(-220764),True,-197926.0,-194119.0,-207642.0,-207547.0,-9621.0,陰線,外れ
32,153,20260524,20260523,41.56,低〜中,中立,陽線2連続後,17,244556,images/153.png,第1サポート:2873下(241683) / 第2サポート:8968下(235588) / 第3サポート:13608下(230948) / 第4サポート:20687下(223869) / 最重要サポート:47038下(197518),True,244556.0,244761.0,224012.0,224284.0,-20272.0,陰線,外れ
33,122,20260524,20260523,41.03,低,反発狙い,陰線後,101,-176918,images/122.png,第1サポート:8173下(-185091) / 第2サポート:12865下(-189783) / 第3サポート:17864下(-194782) / 第4サポート:32119下(-209037),True,-176918.0,-171693.0,-181693.0,-175050.0,1868.0,陽線,的中
34,65,20260524,20260523,40.81,低,反発狙い・弱トレンド,陰線3連続後,26,-278516,images/65.png,第1サポート:3490下(-282006) / 第2サポート:11059下(-289575) / 第3サポート:15738下(-294254) / 第4サポート:22877下(-301393) / 最重要サポート:33176下(-311692),True,-278516.0,-271305.0,-288374.0,-282393.0,-3877.0,陰線,外れ
35,40,20260524,20260523,40.79,高,中立,陽線3連続後,17,126208,images/40.png,第1サポート:5730下(120478) / 第2サポート:13490下(112718) / 第3サポート:19562下(106646) / 第4サポート:32390下(93818) / 最重要サポート:36717下(89491),True,126208.0,131420.0,110997.0,111185.0,-15023.0,陰線,外れ
36,77,20260524,20260523,40.28,中,中立,陰線2連続後,46,-354790,images/77.png,第1サポート:2586下(-357376) / 第2サポート:5439下(-360229) / 第3サポート:12012下(-366802) / 第4サポート:19175下(-373965) / 最重要サポート:29024下(-383814),True,-354790.0,-338733.0,-357559.0,-347700.0,7090.0,陽線,的中
37,55,20260524,20260523,39.83,低,弱トレンド,陽線1連続後,75,-149858,images/55.png,第1サポート:10700下(-160558),True,-149858.0,-149810.0,-157375.0,-157281.0,-7423.0,陰線,外れ
38,114,20260524,20260523,39.79,中,中立,陽線1連続後,35,-122623,images/114.png,第1サポート:2931下(-125554) / 第2サポート:15795下(-138418) / 第3サポート:25626下(-148249) / 第4サポート:28659下(-151282) / 最重要サポート:36294下(-158917),True,-122623.0,-103468.0,-126144.0,-104407.0,18216.0,陽線,的中
39,131,20260524,20260523,39.65,高,中立,陽線1連続後,41,40743,images/131.png,第1サポート:2137下(38606) / 第2サポート:7721下(33022) / 第3サポート:11464下(29279) / 第4サポート:14661下(26082) / 最重要サポート:23359下(17384),True,40743.0,47032.0,40507.0,44810.0,4067.0,陽線,的中
40,130,20260524,20260523,38.83,高,中立,陽線2連続後,15,-90561,images/130.png,第1サポート:19446下(-110007) / 第2サポート:22300下(-112861) / 第3サポート:31735下(-122296) / 第4サポート:41392下(-131953) / 最重要サポート:52431下(-142992),True,-90561.0,-90466.0,-102334.0,-102144.0,-11583.0,陰線,外れ
41,121,20260524,20260523,38.3,低〜中,反発狙い,陰線後,98,1074,images/121.png,第1サポート:3014下(-1940) / 第2サポート:10122下(-9048) / 第3サポート:19440下(-18366) / 第4サポート:22096下(-21022) / 最重要サポート:29663下(-28589),True,1074.0,1122.0,862.0,921.0,-153.0,陰線,外れ
42,51,20260524,20260523,37.52,低,反発狙い・要注意,陰線後,172,-7848,images/51.png,第1サポート:5238下(-13086),True,-7848.0,-1864.0,-10297.0,-9167.0,-1319.0,陰線,外れ
43,72,20260524,20260523,37.03,高,中立,陰線1連続後,76,214744,images/72.png,第1サポート:6311下(208433) / 第2サポート:11151下(203593) / 第3サポート:18589下(196155) / 第4サポート:21503下(193241) / 最重要サポート:25193下(189551),True,214744.0,214838.0,199909.0,202960.0,-11784.0,陰線,外れ
44,58,20260524,20260523,36.53,低,弱トレンド,陰線1連続後,69,-436874,images/58.png,第1サポート:6191下(-443065),True,-436874.0,-412588.0,-437214.0,-420207.0,16667.0,陽線,的中
45,43,20260524,20260523,35.83,中,中立,陽線1連続後,81,-115161,images/43.png,第1サポート:3279下(-118440) / 第2サポート:7867下(-123028) / 第3サポート:10939下(-126100) / 第4サポート:16664下(-131825) / 最重要サポート:21374下(-136535),True,-115161.0,-115113.0,-123241.0,-115985.0,-824.0,陰線,外れ
46,74,20260524,20260523,35.38,低,反発狙い・要注意,陰線後,181,-78533,images/74.png,第1サポート:3215下(-81748) / 第2サポート:9289下(-87822),True,-78533.0,-78439.0,-92570.0,-84260.0,-5727.0,陰線,外れ
47,64,20260524,20260523,35.24,低,弱トレンド,陽線1連続後,81,-218966,images/64.png,第1サポート:4403下(-223369) / 第2サポート:10012下(-228978) / 第3サポート:14800下(-233766),True,-218966.0,-210975.0,-222181.0,-218587.0,379.0,陽線,的中
48,147,20260524,20260523,35.0,低〜中,弱トレンド,陰線2連続後,32,-164513,images/147.png,第1サポート:6629下(-171142) / 第2サポート:13719下(-178232),True,-164513.0,-149912.0,-166954.0,-152775.0,11738.0,陽線,的中
49,128,20260524,20260523,34.83,低〜中,弱トレンド,陰線1連続後,42,-281838,images/128.png,第1サポート:21663下(-303501) / 第2サポート:41094下(-322932) / 第3サポート:51494下(-333332),True,-281838.0,-266251.0,-289021.0,-268833.0,13005.0,陽線,的中
50,45,20260524,20260523,34.72,低,反発狙い・要注意,陰線後,184,-250723,images/45.png,第1サポート:95下(-250818),True,-250723.0,-237906.0,-252507.0,-243070.0,7653.0,陽線,的中
51,59,20260524,20260523,34.5,低,弱トレンド,陰線1連続後,80,-366697,images/59.png,第1サポート:6471下(-373168),True,-366697.0,-349581.0,-367264.0,-350053.0,16644.0,陽線,的中
52,154,20260524,20260523,34.5,低,弱トレンド,陰線後,15,-165780,images/154.png,第1サポート:1943下(-167723),True,-165780.0,-148690.0,-175639.0,-175451.0,-9671.0,陰線,外れ
53,136,20260524,20260523,34.0,低〜中,弱トレンド,陰線1連続後,40,-356766,images/136.png,第1サポート:15509下(-372275),True,-356766.0,-356718.0,-358893.0,-358799.0,-2033.0,陰線,外れ
54,36,20260524,20260523,33.52,低,弱トレンド,陰線1連続後,82,-108866,images/36.png,第1サポート:3725下(-112591) / 第2サポート:7139下(-116005) / 第3サポート:13390下(-122256),True,-108866.0,-105390.0,-109527.0,-108133.0,733.0,陽線,的中
55,53,20260524,20260523,33.07,中,中立,陽線1連続後,81,-30918,images/53.png,第1サポート:1594下(-32512) / 第2サポート:4332下(-35250) / 第3サポート:6856下(-37774) / 第4サポート:9858下(-40776) / 最重要サポート:16519下(-47437),True,-30918.0,-10101.0,-32278.0,-12414.0,18504.0,陽線,的中
56,133,20260524,20260523,32.26,低,反発狙い・要注意,陰線後,98,-124096,images/133.png,第1サポート:189下(-124285),True,-124096.0,-124002.0,-141560.0,-141372.0,-17276.0,陰線,外れ
57,37,20260524,20260523,32.0,低〜中,中立,陽線2連続後,32,-197802,images/37.png,第1サポート:3357下(-201159) / 第2サポート:10022下(-207824) / 第3サポート:18640下(-216442) / 第4サポート:21259下(-219061),True,-197802.0,-197754.0,-203050.0,-202317.0,-4515.0,陰線,外れ
58,49,20260524,20260523,32.0,低,反発狙い・要注意,陰線3連続後,24,-126220,images/49.png,第1サポート:13537下(-139757) / 第2サポート:16767下(-142987),True,-126220.0,-103294.0,-126560.0,-105063.0,21157.0,陽線,的中
59,46,20260524,20260523,31.97,高,中立,陽線2連続後,34,-292944,images/46.png,第1サポート:15929下(-308873) / 第2サポート:19499下(-312443) / 第3サポート:27278下(-320222) / 第4サポート:36799下(-329743) / 最重要サポート:40639下(-333583),True,-292944.0,-292258.0,-294906.0,-294764.0,-1820.0,陰線,外れ
60,156,20260524,20260523,31.5,低〜中,弱トレンド,陽線後,10,-73148,images/156.png,第1サポート:5569下(-78717) / 第2サポート:16374下(-89522) / 第3サポート:21232下(-94380) / 第4サポート:28807下(-101955) / 最重要サポート:45366下(-118514),True,-73148.0,-73100.0,-79767.0,-78727.0,-5579.0,陰線,外れ
61,41,20260524,20260523,30.99,高,中立,陰線1連続後,78,-336685,images/41.png,第1サポート:1692下(-338377) / 第2サポート:7043下(-343728) / 第3サポート:12065下(-348750) / 第4サポート:16486下(-353171) / 最重要サポート:21155下(-357840),True,-336685.0,-335692.0,-341578.0,-341484.0,-4799.0,陰線,外れ
62,71,20260524,20260523,30.53,高,中立,陽線2連続後,31,-185463,images/71.png,第1サポート:3856下(-189319) / 第2サポート:9774下(-195237) / 第3サポート:17812下(-203275) / 第4サポート:21127下(-206590) / 最重要サポート:34914下(-220377),True,-185463.0,-185369.0,-196308.0,-196120.0,-10657.0,陰線,外れ
63,112,20260524,20260523,30.21,低,反発狙い・要注意,陰線3連続後,14,-437441,images/112.png,第1サポート:188下(-437629),True,-437441.0,-437236.0,-463291.0,-463019.0,-25578.0,陰線,外れ
64,44,20260524,20260523,29.82,中,中立,陽線2連続後,37,78416,images/44.png,第1サポート:2819下(75597) / 第2サポート:6926下(71490) / 第3サポート:10904下(67512) / 第4サポート:13605下(64811) / 最重要サポート:17641下(60775),True,78416.0,78464.0,71324.0,71419.0,-6997.0,陰線,外れ
65,155,20260524,20260523,29.79,低,反発狙い・要注意,陰線後,17,-239391,images/155.png,第1サポート:273下(-239664),True,-239391.0,-208914.0,-245309.0,-220683.0,18708.0,陽線,的中
66,111,20260524,20260523,29.66,低,反発狙い・要注意,陰線後,91,-498569,images/111.png,第1サポート:272下(-498841),True,-498569.0,-497019.0,-510869.0,-505986.0,-7417.0,陰線,外れ
67,135,20260524,20260523,29.55,低,反発狙い,陰線後,97,-70304,images/135.png,第1サポート:4965下(-75269) / 第2サポート:13617下(-83921),True,-70304.0,-58942.0,-78895.0,-64904.0,5400.0,陽線,的中
68,146,20260524,20260523,28.59,低,弱トレンド,陰線1連続後,44,-322550,images/146.png,第1サポート:188下(-322738),True,-322550.0,-318743.0,-327940.0,-327845.0,-5295.0,陰線,外れ
69,54,20260524,20260523,27.83,低,弱トレンド,陰線1連続後,75,-314644,images/54.png,第1サポート:1878下(-316522) / 第2サポート:20376下(-335020),True,-314644.0,-313934.0,-319395.0,-316960.0,-2316.0,陰線,外れ
70,62,20260524,20260523,27.83,低,反発狙い・弱トレンド,陰線5連続後,6,-304369,images/62.png,第1サポート:2575下(-306944) / 第2サポート:10264下(-314633) / 第3サポート:14677下(-319046) / 第4サポート:31908下(-336277) / 最重要サポート:39419下(-343788),True,-304369.0,-283892.0,-306409.0,-289334.0,15035.0,陽線,的中
71,119,20260524,20260523,26.32,低,弱トレンド,陰線1連続後,44,-413014,images/119.png,第1サポート:1569下(-414583) / 第2サポート:4829下(-417843) / 第3サポート:8204下(-421218) / 第4サポート:16995下(-430009) / 最重要サポート:21900下(-434914),True,-413014.0,-412966.0,-415638.0,-415543.0,-2529.0,陰線,外れ
72,108,20260524,20260523,24.77,低〜中,弱トレンド,陰線2連続後,22,-242864,images/108.png,第1サポート:2510下(-245374) / 第2サポート:6812下(-249676) / 第3サポート:16789下(-259653) / 第4サポート:25907下(-268771),True,-242864.0,-195235.0,-247056.0,-201970.0,40894.0,陽線,的中
73,123,20260524,20260523,23.45,低,弱トレンド,陰線1連続後,38,-385391,images/123.png,第1サポート:8349下(-393740) / 第2サポート:14204下(-399595) / 第3サポート:35993下(-421384),True,-385391.0,-384405.0,-398067.0,-397879.0,-12488.0,陰線,外れ
74,150,20260524,20260523,23.18,低,反発狙い・要注意,陰線後,136,-552158,images/150.png,第1サポート:6668下(-558826),True,-552158.0,-536571.0,-553848.0,-537181.0,14977.0,陽線,的中
75,151,20260524,20260523,20.72,低,弱トレンド,陰線2連続後,27,-74160,images/151.png,第1サポート:5157下(-79317) / 第2サポート:22356下(-96516) / 第3サポート:27987下(-102147) / 第4サポート:36541下(-110701) / 最重要サポート:39613下(-113773),True,-74160.0,-73474.0,-78060.0,-76405.0,-2245.0,陰線,外れ
76,115,20260524,20260523,18.17,低〜中,弱トレンド,陽線2連続後,12,-167070,images/115.png,第1サポート:2931下(-170001) / 第2サポート:15998下(-183068) / 第3サポート:24699下(-191769) / 第4サポート:28946下(-196016) / 最重要サポート:41539下(-208609),True,-167070.0,-151530.0,-169370.0,-155051.0,12019.0,陽線,的中
77,149,20260524,20260523,16.72,低,反発狙い・要注意,陰線3連続後,18,-105239,images/149.png,第1サポート:189下(-105428),True,-105239.0,-76777.0,-117905.0,-78367.0,26872.0,陽線,的中
78,66,20260524,20260523,14.5,低,反発狙い,陰線6連続後,5,-193410,images/66.png,第1サポート:2860下(-196270) / 第2サポート:13611下(-207021),True,-193410.0,-191731.0,-198043.0,-194592.0,-1182.0,陰線,外れ
79,152,20260524,20260523,11.17,低,反発狙い・要注意,陰線5連続後,6,-60518,images/152.png,第1サポート:188下(-60706),True,-60518.0,5929.0,-62832.0,4386.0,64904.0,陽線,的中
80,157,20260524,20260523,7.83,低,反発狙い・要注意,陰線後,15,-147476,images/157.png,第1サポート:272下(-147748),True,-147476.0,-138232.0,-149532.0,-141707.0,5769.0,陽線,的中
81,56,20260524,20260523,5.0,低,反発狙い・要注意,陰線4連続後,10,-62715,images/56.png,第1サポート:21132下(-83847),True,-62715.0,-42949.0,-63560.0,-47175.0,15540.0,陽線,的中
82,120,20260524,20260523,5.0,低〜中,弱トレンド,陽線2連続後,12,-98085,images/120.png,第1サポート:6552下(-104637) / 第2サポート:9976下(-108061) / 第3サポート:31077下(-129162),True,-98085.0,-93924.0,-102363.0,-98841.0,-756.0,陰線,外れ
83,132,20260524,20260523,5.0,低,弱トレンド,陰線2連続後,22,-221814,images/132.png,第1サポート:9624下(-231438) / 第2サポート:13672下(-235486) / 第3サポート:18427下(-240241),True,-221814.0,-221719.0,-234863.0,-234674.0,-12860.0,陰線,外れ
