rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
22,109,20260504,20260503,47.44,中,中立,陰線1連続後,31,-322571,images/109.png,第1サポート:4736下(-327307) / 第2サポート:7699下(-330270) / 第3サポート:25199下(-347770) / 第4サポート:33520下(-356091) / 最重要サポート:38994下(-361565),True,-322571.0,-314202.0,-329615.0,-314675.0,7896.0,陽線,的中
23,40,20260504,20260503,46.81,低,弱トレンド,陽線1連続後,65,108122,images/40.png,第1サポート:3606下(104516) / 第2サポート:6878下(101244) / 第3サポート:13939下(94183),True,108122.0,111972.0,97137.0,97324.0,-10798.0,陰線,外れ
24,57,20260504,20260503,46.53,高,中立,陰線1連続後,78,-64013,images/57.png,第1サポート:4628下(-68641) / 第2サポート:15130下(-79143) / 第3サポート:19320下(-83333) / 第4サポート:28365下(-92378) / 最重要サポート:32370下(-96383),True,-64013.0,-63919.0,-75186.0,-73684.0,-9671.0,陰線,外れ
25,70,20260504,20260503,44.87,低〜中,弱トレンド,陰線2連続後,38,-15457,images/70.png,第1サポート:4239下(-19696) / 第2サポート:8377下(-23834) / 第3サポート:15236下(-30693),True,-15457.0,-6639.0,-24322.0,-8199.0,7258.0,陽線,的中
26,154,20260504,20260503,44.5,低,弱トレンド,全体陽線率,6,-45929,images/154.png,第1サポート:11812下(-57741) / 第2サポート:15775下(-61704) / 第3サポート:28626下(-74555),True,-45929.0,-42689.0,-63112.0,-46867.0,-938.0,陰線,外れ
27,118,20260504,20260503,44.39,高,中立,陽線1連続後,36,47776,images/118.png,第1サポート:39601下(8175) / 第2サポート:43848下(3928) / 第3サポート:47781下(-5) / 第4サポート:61900下(-14124) / 最重要サポート:65545下(-17769),True,47776.0,89770.0,44615.0,89082.0,41306.0,陽線,的中
28,69,20260504,20260503,44.33,中,中立,陽線1連続後,72,286968,images/69.png,第1サポート:8001下(278967) / 第2サポート:12066下(274902) / 第3サポート:16860下(270108) / 第4サポート:30023下(256945) / 最重要サポート:33819下(253149),True,286968.0,288954.0,283753.0,287985.0,1017.0,陽線,的中
29,35,20260504,20260503,44.1,高,中立,陽線後,114,-83902,images/35.png,第1サポート:2602下(-86504) / 第2サポート:7814下(-91716) / 第3サポート:12638下(-96540) / 第4サポート:15857下(-99759) / 最重要サポート:20302下(-104204),True,-83902.0,-79835.0,-86407.0,-81041.0,2861.0,陽線,的中
30,108,20260504,20260503,43.44,中,中立,陰線1連続後,31,-190370,images/108.png,第1サポート:2026下(-192396) / 第2サポート:7742下(-198112) / 第3サポート:14916下(-205286) / 第4サポート:21304下(-211674) / 最重要サポート:26768下(-217138),True,-190370.0,-181966.0,-209384.0,-182858.0,7512.0,陽線,的中
31,45,20260504,20260503,42.54,中,中立,陽線2連続後,27,-175315,images/45.png,第1サポート:1611下(-176926) / 第2サポート:6055下(-181370) / 第3サポート:10723下(-186038) / 第4サポート:15451下(-190766) / 最重要サポート:18673下(-193988),True,-175315.0,-175221.0,-190103.0,-179352.0,-4037.0,陰線,外れ
32,115,20260504,20260503,41.86,高,中立,陽線1連続後,33,-81535,images/115.png,第1サポート:9250下(-90785) / 第2サポート:14900下(-96435) / 第3サポート:21682下(-103217) / 第4サポート:28002下(-109537) / 最重要サポート:40398下(-121933),True,-81535.0,-81330.0,-104732.0,-104460.0,-22925.0,陰線,外れ
33,43,20260504,20260503,41.76,低〜中,弱トレンド,陰線1連続後,77,-144556,images/43.png,第1サポート:6195下(-150751) / 第2サポート:12173下(-156729) / 第3サポート:32619下(-177175),True,-144556.0,-144579.0,-150584.0,-150489.0,-5933.0,陰線,外れ
34,61,20260504,20260503,41.23,低〜中,弱トレンド,陰線1連続後,73,21211,images/61.png,第1サポート:10973下(10238) / 第2サポート:34574下(-13363),True,21211.0,21353.0,17382.0,17476.0,-3735.0,陰線,外れ
35,42,20260504,20260503,41.17,低〜中,中立,陽線1連続後,75,160087,images/42.png,第1サポート:4748下(155339) / 第2サポート:9309下(150778) / 第3サポート:14279下(145808) / 第4サポート:23938下(136149),True,160087.0,166021.0,157818.0,158693.0,-1394.0,陰線,外れ
36,60,20260504,20260503,41.17,低,反発狙い・要注意,陰線5連続後,15,-392250,images/60.png,第1サポート:188下(-392438),True,-392250.0,-383786.0,-394401.0,-391233.0,1017.0,陽線,的中
37,113,20260504,20260503,41.17,低〜中,中立,陰線1連続後,30,161877,images/113.png,第1サポート:3090下(158787) / 第2サポート:6327下(155550) / 第3サポート:19502下(142375) / 第4サポート:29183下(132694) / 最重要サポート:40683下(121194),True,161877.0,166385.0,149248.0,162347.0,470.0,陽線,的中
38,71,20260504,20260503,40.75,低,弱トレンド,陰線1連続後,80,-237469,images/71.png,第1サポート:1807下(-239276) / 第2サポート:6148下(-243617),True,-237469.0,-215564.0,-239237.0,-223659.0,13810.0,陽線,的中
39,53,20260504,20260503,40.34,中,中立,陽線1連続後,74,-47385,images/53.png,第1サポート:12047下(-59432) / 第2サポート:16903下(-64288) / 第3サポート:26056下(-73441) / 第4サポート:29485下(-76870) / 最重要サポート:44609下(-91994),True,-47385.0,-40458.0,-51498.0,-48283.0,-898.0,陰線,外れ
40,37,20260504,20260503,39.98,高,中立,陽線2連続後,29,-181562,images/37.png,第1サポート:6715下(-188277) / 第2サポート:11582下(-193144) / 第3サポート:16105下(-197667) / 第4サポート:22402下(-203964) / 最重要サポート:31052下(-212614),True,-181562.0,-177826.0,-183831.0,-178559.0,3003.0,陽線,的中
41,114,20260504,20260503,39.6,低〜中,弱トレンド,陰線2連続後,21,-107228,images/114.png,第1サポート:4055下(-111283) / 第2サポート:11123下(-118351) / 第3サポート:23912下(-131140) / 第4サポート:28697下(-135925) / 最重要サポート:59889下(-167117),True,-107228.0,-107134.0,-123096.0,-112533.0,-5305.0,陰線,外れ
42,73,20260504,20260503,39.24,低,弱トレンド,陰線1連続後,76,-154890,images/73.png,第1サポート:6694下(-161584),True,-154890.0,-152360.0,-160232.0,-152809.0,2081.0,陽線,的中
43,64,20260504,20260503,38.94,低,反発狙い・要注意,陰線5連続後,9,-198867,images/64.png,第1サポート:2556下(-201423),True,-198867.0,-199054.0,-215111.0,-211777.0,-12910.0,陰線,外れ
44,131,20260504,20260503,38.83,高,中立,陽線後,54,56224,images/131.png,第1サポート:7368下(48856) / 第2サポート:10998下(45226) / 第3サポート:18429下(37795) / 第4サポート:21468下(34756) / 最重要サポート:25947下(30277),True,56224.0,56319.0,45161.0,45350.0,-10874.0,陰線,外れ
45,76,20260504,20260503,38.78,低〜中,中立,陰線1連続後,72,-211307,images/76.png,第1サポート:4411下(-215718) / 第2サポート:12394下(-223701) / 第3サポート:17773下(-229080) / 第4サポート:20760下(-232067) / 最重要サポート:32904下(-244211),True,-211307.0,-211213.0,-224030.0,-221682.0,-10375.0,陰線,外れ
46,65,20260504,20260503,36.64,低〜中,弱トレンド,陽線1連続後,74,-305521,images/65.png,第1サポート:2609下(-308130) / 第2サポート:8497下(-314018) / 第3サポート:11986下(-317507) / 第4サポート:14695下(-320216) / 最重要サポート:21160下(-326681),True,-305521.0,-305049.0,-313436.0,-313341.0,-7820.0,陰線,外れ
47,121,20260504,20260503,36.34,中,中立,陽線1連続後,37,-3396,images/121.png,第1サポート:2744下(-6140) / 第2サポート:5728下(-9124) / 第3サポート:8653下(-12049) / 第4サポート:16532下(-19928) / 最重要サポート:21064下(-24460),True,-3396.0,-3193.0,-31301.0,-31031.0,-27635.0,陰線,外れ
48,46,20260504,20260503,36.17,低,反発狙い・要注意,陰線4連続後,12,-322524,images/46.png,第1サポート:16382下(-338906) / 第2サポート:19762下(-342286),True,-322524.0,-317970.0,-341256.0,-341068.0,-18544.0,陰線,外れ
49,112,20260504,20260503,36.17,低,反発狙い・要注意,陰線3連続後,12,-289815,images/112.png,第1サポート:8920下(-298735),True,-289815.0,-289721.0,-309392.0,-309204.0,-19389.0,陰線,外れ
50,129,20260504,20260503,35.88,中,中立,陰線1連続後,32,-68669,images/129.png,第1サポート:1674下(-70343) / 第2サポート:11270下(-79939) / 第3サポート:32368下(-101037),True,-68669.0,-60749.0,-70867.0,-63609.0,5060.0,陽線,的中
51,62,20260504,20260503,35.8,低〜中,中立,陰線2連続後,46,-336782,images/62.png,第1サポート:5065下(-341847) / 第2サポート:10300下(-347082) / 第3サポート:17651下(-354433) / 第4サポート:21444下(-358226) / 最重要サポート:29771下(-366553),True,-336782.0,-306577.0,-343788.0,-306850.0,29932.0,陽線,的中
52,54,20260504,20260503,35.71,低〜中,中立,陰線2連続後,43,-215571,images/54.png,第1サポート:11575下(-227146) / 第2サポート:15050下(-230621) / 第3サポート:19488下(-235059) / 第4サポート:22317下(-237888) / 最重要サポート:33290下(-248861),True,-215571.0,-211528.0,-224507.0,-212852.0,2719.0,陽線,的中
53,68,20260504,20260503,35.04,低,弱トレンド,陰線2連続後,37,-39949,images/68.png,第1サポート:272下(-40221),True,-39949.0,-21404.0,-41545.0,-30606.0,9343.0,陽線,的中
54,137,20260504,20260503,35.0,低〜中,弱トレンド,陽線1連続後,40,-345992,images/137.png,第1サポート:3935下(-349927) / 第2サポート:7186下(-353178) / 第3サポート:11523下(-357515),True,-345992.0,-333530.0,-367017.0,-337581.0,8411.0,陽線,的中
55,130,20260504,20260503,34.83,低〜中,弱トレンド,陽線1連続後,33,-156287,images/130.png,第1サポート:4202下(-160489) / 第2サポート:7503下(-163790) / 第3サポート:11194下(-167481) / 第4サポート:16587下(-172874),True,-156287.0,-142906.0,-159526.0,-148071.0,8216.0,陽線,的中
56,132,20260504,20260503,34.5,低,弱トレンド,陽線1連続後,30,-234993,images/132.png,第1サポート:5248下(-240241),True,-234993.0,-177462.0,-235486.0,-181330.0,53663.0,陽線,的中
57,136,20260504,20260503,34.5,低,反発狙い・要注意,陰線5連続後,5,-267496,images/136.png,第1サポート:3326下(-270822) / 第2サポート:10551下(-278047),True,-267496.0,-267904.0,-291305.0,-291033.0,-23537.0,陰線,外れ
58,50,20260504,20260503,33.39,低,弱トレンド,陽線1連続後,72,-226069,images/50.png,第1サポート:11446下(-237515) / 第2サポート:16573下(-242642),True,-226069.0,-224579.0,-235808.0,-230158.0,-4089.0,陰線,外れ
59,128,20260504,20260503,33.21,低,反発狙い・要注意,陰線後,93,-205808,images/128.png,第1サポート:189下(-205997),True,-205808.0,-206010.0,-231666.0,-224259.0,-18451.0,陰線,外れ
60,56,20260504,20260503,32.91,低,反発狙い・要注意,陰線後,164,-23711,images/56.png,第1サポート:94下(-23805),True,-23711.0,-23711.0,-47724.0,-42962.0,-19251.0,陰線,外れ
61,123,20260504,20260503,32.75,低〜中,弱トレンド,陰線1連続後,32,-361197,images/123.png,第1サポート:2843下(-364040) / 第2サポート:12734下(-373931) / 第3サポート:16174下(-377371) / 第4サポート:27129下(-388326) / 最重要サポート:30831下(-392028),True,-361197.0,-361103.0,-375563.0,-375375.0,-14178.0,陰線,外れ
62,146,20260504,20260503,32.65,中,中立,陰線1連続後,41,-236385,images/146.png,第1サポート:7471下(-243856) / 第2サポート:12925下(-249310) / 第3サポート:25395下(-261780) / 第4サポート:43546下(-279931) / 最重要サポート:46478下(-282863),True,-236385.0,-236337.0,-244677.0,-244064.0,-7679.0,陰線,外れ
63,67,20260504,20260503,32.21,低,反発狙い・弱トレンド,陰線後,175,-502840,images/67.png,第1サポート:3287下(-506127) / 第2サポート:6291下(-509131),True,-502840.0,-488466.0,-512485.0,-496409.0,6431.0,陽線,的中
64,133,20260504,20260503,32.17,高,中立,陽線2連続後,15,7833,images/133.png,第1サポート:6329下(1504) / 第2サポート:8967下(-1134) / 第3サポート:26175下(-18342) / 第4サポート:31596下(-23763) / 最重要サポート:34480下(-26647),True,7833.0,16037.0,1380.0,1971.0,-5862.0,陰線,外れ
65,151,20260504,20260503,32.11,低,反発狙い,陰線後,109,-44668,images/151.png,第1サポート:3363下(-48031) / 第2サポート:6527下(-51195) / 第3サポート:10289下(-54957) / 第4サポート:23033下(-67701),True,-44668.0,-44573.0,-63533.0,-63344.0,-18676.0,陰線,外れ
66,111,20260504,20260503,31.68,低,反発狙い・要注意,陰線後,78,-432852,images/111.png,第1サポート:3265下(-436117),True,-432852.0,-432852.0,-454212.0,-448430.0,-15578.0,陰線,外れ
67,59,20260504,20260503,31.31,高,中立,陽線2連続後,31,-325750,images/59.png,第1サポート:2920下(-328670) / 第2サポート:9600下(-335350) / 第3サポート:20174下(-345924) / 第4サポート:26613下(-352363) / 最重要サポート:30070下(-355820),True,-325750.0,-318043.0,-329816.0,-319697.0,6053.0,陽線,的中
68,44,20260504,20260503,31.21,高,中立,陽線2連続後,35,99153,images/44.png,第1サポート:7279下(91874) / 第2サポート:11546下(87607) / 第3サポート:24389下(74764) / 第4サポート:27815下(71338) / 最重要サポート:35298下(63855),True,99153.0,100477.0,89579.0,89674.0,-9479.0,陰線,外れ
69,47,20260504,20260503,30.86,低,弱トレンド,陰線1連続後,66,-227415,images/47.png,第1サポート:3620下(-231035) / 第2サポート:6832下(-234247) / 第3サポート:15072下(-242487) / 第4サポート:28185下(-255600),True,-227415.0,-202925.0,-229387.0,-203197.0,24218.0,陽線,的中
70,49,20260504,20260503,30.86,低,反発狙い・要注意,陰線3連続後,22,-95120,images/49.png,第1サポート:2426下(-97546) / 第2サポート:18115下(-113235),True,-95120.0,-95120.0,-118082.0,-117813.0,-22693.0,陰線,外れ
71,150,20260504,20260503,30.21,低,弱トレンド,陰線2連続後,28,-469287,images/150.png,第1サポート:3665下(-472952),True,-469287.0,-469193.0,-482526.0,-482338.0,-13051.0,陰線,外れ
72,152,20260504,20260503,30.08,低,反発狙い・要注意,陰線後,104,5827,images/152.png,第1サポート:95下(5732),True,5827.0,25217.0,5264.0,15734.0,9907.0,陽線,的中
73,149,20260504,20260503,29.69,低,反発狙い・要注意,陰線後,108,-68101,images/149.png,第1サポート:1301下(-69402),True,-68101.0,-54626.0,-74345.0,-55659.0,12442.0,陽線,的中
74,116,20260504,20260503,29.17,低,反発狙い,陰線後,75,-230532,images/116.png,第1サポート:26984下(-257516) / 第2サポート:31038下(-261570) / 第3サポート:38533下(-269065) / 第4サポート:42741下(-273273) / 最重要サポート:59457下(-289989),True,-230532.0,-227671.0,-239539.0,-239444.0,-8912.0,陰線,外れ
75,120,20260504,20260503,28.5,低〜中,中立,陰線1連続後,40,60787,images/120.png,第1サポート:2561下(58226) / 第2サポート:8756下(52031) / 第3サポート:29801下(30986) / 第4サポート:37333下(23454) / 最重要サポート:45856下(14931),True,60787.0,60992.0,39019.0,40719.0,-20068.0,陰線,外れ
76,117,20260504,20260503,27.83,低,弱トレンド,陽線2連続後,15,-123505,images/117.png,第1サポート:3908下(-127413) / 第2サポート:10408下(-133913) / 第3サポート:20988下(-144493) / 第4サポート:27599下(-151104) / 最重要サポート:50307下(-173812),True,-123505.0,-114270.0,-130360.0,-114718.0,8787.0,陽線,的中
77,58,20260504,20260503,26.28,低,弱トレンド,陰線2連続後,36,-320435,images/58.png,第1サポート:2902下(-323337) / 第2サポート:31425下(-351860),True,-320435.0,-320230.0,-343020.0,-342135.0,-21700.0,陰線,外れ
78,122,20260504,20260503,23.93,低〜中,中立,陽線1連続後,42,-174848,images/122.png,第1サポート:1965下(-176813) / 第2サポート:10482下(-185330) / 第3サポート:15407下(-190255) / 第4サポート:19934下(-194782) / 最重要サポート:26111下(-200959),True,-174848.0,-174754.0,-188181.0,-186491.0,-11643.0,陰線,外れ
79,148,20260504,20260503,22.41,低,弱トレンド,陰線1連続後,43,-404249,images/148.png,第1サポート:4130下(-408379) / 第2サポート:10328下(-414577),True,-404249.0,-404155.0,-420164.0,-419976.0,-15727.0,陰線,外れ
80,147,20260504,20260503,19.5,低,反発狙い・要注意,陰線4連続後,12,-166975,images/147.png,第1サポート:4905下(-171880) / 第2サポート:18115下(-185090) / 第3サポート:31326下(-198301) / 第4サポート:50133下(-217108) / 最重要サポート:74091下(-241066),True,-166975.0,-155623.0,-179587.0,-157290.0,9685.0,陽線,的中
81,119,20260504,20260503,13.94,低,弱トレンド,陽線1連続後,36,-399246,images/119.png,第1サポート:6263下(-405509) / 第2サポート:9788下(-409034) / 第3サポート:14403下(-413649) / 第4サポート:30763下(-430009),True,-399246.0,-399152.0,-413189.0,-405255.0,-6009.0,陰線,外れ
82,155,20260504,20260503,11.17,低,反発狙い・要注意,全体陽線率,6,-107123,images/155.png,第1サポート:272下(-107395),True,-107123.0,-105620.0,-124446.0,-124259.0,-17136.0,陰線,外れ
83,157,20260504,20260503,11.17,低,弱トレンド,全体陽線率,6,-95457,images/157.png,第1サポート:13617下(-109074) / 第2サポート:25340下(-120797),True,-95457.0,-78743.0,-103109.0,-86395.0,9062.0,陽線,的中
