rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
15,75,20260521,20260520,47.44,低,弱トレンド,陰線2連続後,34,-19053,images/75.png,第1サポート:4758下(-23811) / 第2サポート:10702下(-29755) / 第3サポート:17641下(-36694) / 第4サポート:20294下(-39347) / 最重要サポート:26039下(-45092),True,-19053.0,-19005.0,-26310.0,-20731.0,-1678.0,陰線,外れ
16,113,20260521,20260520,47.28,低,弱トレンド,陽線1連続後,36,153811,images/113.png,第1サポート:3319下(150492) / 第2サポート:7423下(146388) / 第3サポート:11612下(142199) / 第4サポート:18957下(134854),True,153811.0,158225.0,140713.0,140901.0,-12910.0,陰線,外れ
17,50,20260521,20260520,46.88,中,中立,陽線2連続後,29,-219928,images/50.png,第1サポート:5315下(-225243) / 第2サポート:10920下(-230848) / 第3サポート:16477下(-236405) / 第4サポート:22714下(-242642) / 最重要サポート:34480下(-254408),True,-219928.0,-205514.0,-221430.0,-212134.0,7794.0,陽線,的中
18,72,20260521,20260520,46.67,低〜中,中立,陰線2連続後,46,200802,images/72.png,第1サポート:7561下(193241) / 第2サポート:11583下(189219) / 第3サポート:14907下(185895) / 第4サポート:28522下(172280),True,200802.0,212023.0,196155.0,208455.0,7653.0,陽線,的中
19,77,20260521,20260520,46.39,低,弱トレンド,陽線1連続後,71,-356849,images/77.png,第1サポート:4180下(-361029) / 第2サポート:9437下(-366286) / 第3サポート:17083下(-373932) / 第4サポート:26965下(-383814),True,-356849.0,-346943.0,-357510.0,-349236.0,7613.0,陽線,的中
20,37,20260521,20260520,45.76,高,中立,陰線1連続後,77,-195321,images/37.png,第1サポート:2094下(-197415) / 第2サポート:5846下(-201167) / 第3サポート:12507下(-207828) / 第4サポート:16925下(-212246) / 最重要サポート:21189下(-216510),True,-195321.0,-192578.0,-199221.0,-198772.0,-3451.0,陰線,外れ
21,49,20260521,20260520,45.71,低〜中,中立,陽線1連続後,81,-106131,images/49.png,第1サポート:2368下(-108499) / 第2サポート:5944下(-112075) / 第3サポート:14140下(-120271) / 第4サポート:17416下(-123547) / 最重要サポート:21065下(-127196),True,-106131.0,-106083.0,-107620.0,-107525.0,-1394.0,陰線,外れ
22,117,20260521,20260520,45.5,高,中立,陽線後,70,24107,images/117.png,第1サポート:23889下(218) / 第2サポート:30431下(-6324) / 第3サポート:39196下(-15089) / 第4サポート:53909下(-29802) / 最重要サポート:63889下(-39782),True,24107.0,24201.0,7910.0,8098.0,-16009.0,陰線,外れ
23,158,20260521,20260520,45.5,中,中立,陰線1連続後,5,52922,images/158.png,第1サポート:2965下(49957) / 第2サポート:13477下(39445) / 第3サポート:17403下(35519) / 第4サポート:22181下(30741) / 最重要サポート:26706下(26216),True,52922.0,64454.0,37472.0,64094.0,11172.0,陽線,的中
24,151,20260521,20260520,44.63,中,中立,陰線1連続後,46,-72530,images/151.png,第1サポート:6787下(-79317) / 第2サポート:19054下(-91584) / 第3サポート:29617下(-102147) / 第4サポート:38171下(-110701) / 最重要サポート:41243下(-113773),True,-72530.0,-65248.0,-73877.0,-65343.0,7187.0,陽線,的中
25,129,20260521,20260520,42.94,低,反発狙い,陰線4連続後,9,13008,images/129.png,第1サポート:8854下(4154) / 第2サポート:13996下(-988) / 第3サポート:28956下(-15948) / 第4サポート:38853下(-25845) / 最重要サポート:41665下(-28657),True,13008.0,13056.0,10172.0,10266.0,-2742.0,陰線,外れ
26,152,20260521,20260520,42.88,低〜中,弱トレンド,陰線2連続後,29,-24974,images/152.png,第1サポート:12727下(-37701),True,-24974.0,-24926.0,-29300.0,-29205.0,-4231.0,陰線,外れ
27,122,20260521,20260520,42.5,中,中立,陰線2連続後,25,-147981,images/122.png,第1サポート:3687下(-151668) / 第2サポート:6834下(-154815) / 第3サポート:19768下(-167749) / 第4サポート:32702下(-180683) / 最重要サポート:37110下(-185091),True,-147981.0,-147886.0,-163867.0,-163678.0,-15697.0,陰線,外れ
28,62,20260521,20260520,42.25,中,中立,陰線2連続後,48,-284397,images/62.png,第1サポート:4950下(-289347) / 第2サポート:10444下(-294841) / 第3サポート:16928下(-301325) / 第4サポート:22547下(-306944) / 最重要サポート:27843下(-312240),True,-284397.0,-284349.0,-290614.0,-289337.0,-4940.0,陰線,外れ
29,35,20260521,20260520,42.17,高,中立,陽線2連続後,30,-70959,images/35.png,第1サポート:3735下(-74694) / 第2サポート:6668下(-77627) / 第3サポート:9492下(-80451) / 第4サポート:16121下(-87080) / 最重要サポート:22407下(-93366),True,-70959.0,-70911.0,-76207.0,-74339.0,-3380.0,陰線,外れ
30,47,20260521,20260520,42.12,高,中立,陰線1連続後,71,-193871,images/47.png,第1サポート:3630下(-197501) / 第2サポート:7392下(-201263) / 第3サポート:12217下(-206088) / 第4サポート:16200下(-210071) / 最重要サポート:20829下(-214700),True,-193871.0,-193777.0,-210068.0,-209880.0,-16009.0,陰線,外れ
31,65,20260521,20260520,41.86,高,中立,陽線1連続後,77,-231424,images/65.png,第1サポート:16192下(-247616) / 第2サポート:22990下(-254414) / 第3サポート:39155下(-270579) / 第4サポート:41962下(-273386) / 最重要サポート:50582下(-282006),True,-231424.0,-231219.0,-254825.0,-253736.0,-22312.0,陰線,外れ
32,153,20260521,20260520,40.79,高,中立,陰線2連続後,28,246330,images/153.png,第1サポート:1775下(244555) / 第2サポート:13521下(232809) / 第3サポート:17347下(228983) / 第4サポート:22461下(223869) / 最重要サポート:33001下(213329),True,246330.0,246378.0,241390.0,243659.0,-2671.0,陰線,外れ
33,136,20260521,20260520,40.65,低,反発狙い・要注意,陰線3連続後,13,-356809,images/136.png,第1サポート:396下(-357205),True,-356809.0,-356761.0,-365957.0,-365863.0,-9054.0,陰線,外れ
34,40,20260521,20260520,40.52,低〜中,弱トレンド,陰線2連続後,41,115568,images/40.png,第1サポート:3195下(112373) / 第2サポート:9517下(106051) / 第3サポート:21764下(93804) / 第4サポート:26077下(89491) / 最重要サポート:30611下(84957),True,115568.0,120438.0,111337.0,117365.0,1797.0,陽線,的中
35,115,20260521,20260520,40.33,低,弱トレンド,陰線2連続後,24,-204664,images/115.png,第1サポート:272下(-204936),True,-204664.0,-205072.0,-229153.0,-208405.0,-3741.0,陰線,外れ
36,69,20260521,20260520,39.95,低,反発狙い・弱トレンド,陰線4連続後,11,286435,images/69.png,第1サポート:3583下(282852) / 第2サポート:16630下(269805) / 第3サポート:34172下(252263) / 第4サポート:44524下(241911) / 最重要サポート:56658下(229777),True,286435.0,287972.0,283173.0,283268.0,-3167.0,陰線,外れ
37,43,20260521,20260520,39.25,高,中立,陽線1連続後,80,-111298,images/43.png,第1サポート:11290下(-122588) / 第2サポート:16003下(-127301) / 第3サポート:20605下(-131903) / 第4サポート:25867下(-137165) / 最重要サポート:29619下(-140917),True,-111298.0,-111250.0,-114915.0,-114820.0,-3522.0,陰線,外れ
38,34,20260521,20260520,39.0,低,弱トレンド,陽線3連続後,8,-88143,images/34.png,第1サポート:2476下(-90619) / 第2サポート:5769下(-93912),True,-88143.0,-84975.0,-88994.0,-85069.0,3074.0,陽線,的中
39,147,20260521,20260520,38.94,低,反発狙い・要注意,陰線5連続後,9,-176425,images/147.png,第1サポート:3162下(-179587),True,-176425.0,-146084.0,-177989.0,-147921.0,28504.0,陽線,的中
40,63,20260521,20260520,38.83,高,中立,陽線2連続後,33,-98469,images/63.png,第1サポート:4824下(-103293) / 第2サポート:11831下(-110300) / 第3サポート:17664下(-116133) / 第4サポート:25697下(-124166) / 最重要サポート:28741下(-127210),True,-98469.0,-87436.0,-100534.0,-96872.0,1597.0,陽線,的中
41,53,20260521,20260520,37.98,低〜中,中立,陰線2連続後,46,-30352,images/53.png,第1サポート:5404下(-35756) / 第2サポート:17075下(-47427) / 第3サポート:30363下(-60715) / 第4サポート:35348下(-65700) / 最重要サポート:43089下(-73441),True,-30352.0,-28673.0,-36734.0,-36640.0,-6288.0,陰線,外れ
42,118,20260521,20260520,37.97,低,弱トレンド,陽線1連続後,38,-66501,images/118.png,第1サポート:1839下(-68340) / 第2サポート:8449下(-74950) / 第3サポート:21234下(-87735) / 第4サポート:35613下(-102114),True,-66501.0,-66453.0,-71536.0,-71441.0,-4940.0,陰線,外れ
43,60,20260521,20260520,37.52,低,弱トレンド,陰線2連続後,41,-391886,images/60.png,第1サポート:15706下(-407592) / 第2サポート:18924下(-410810) / 第3サポート:23983下(-415869),True,-391886.0,-390916.0,-399923.0,-392642.0,-756.0,陰線,外れ
44,44,20260521,20260520,37.36,低,弱トレンド,陰線2連続後,42,49380,images/44.png,第1サポート:4150下(45230) / 第2サポート:11061下(38319) / 第3サポート:27774下(21606),True,49380.0,49474.0,35296.0,35484.0,-13896.0,陰線,外れ
45,128,20260521,20260520,37.36,低,反発狙い・要注意,陰線5連続後,7,-326713,images/128.png,第1サポート:190下(-326903),True,-326713.0,-315961.0,-333332.0,-320046.0,6667.0,陽線,的中
46,131,20260521,20260520,36.5,高,中立,陽線1連続後,40,35387,images/131.png,第1サポート:4712下(30675) / 第2サポート:11849下(23538) / 第3サポート:15104下(20283) / 第4サポート:28777下(6610) / 最重要サポート:39432下(-4045),True,35387.0,35435.0,34536.0,34631.0,-756.0,陰線,外れ
47,55,20260521,20260520,36.39,低,弱トレンド,陽線1連続後,74,-147771,images/55.png,第1サポート:4113下(-151884),True,-147771.0,-145856.0,-155312.0,-150797.0,-3026.0,陰線,外れ
48,39,20260521,20260520,36.34,中,中立,陰線1連続後,74,-76031,images/39.png,第1サポート:8229下(-84260) / 第2サポート:19618下(-95649) / 第3サポート:28031下(-104062) / 第4サポート:32092下(-108123) / 最重要サポート:35070下(-111101),True,-76031.0,-68660.0,-87016.0,-86829.0,-10798.0,陰線,外れ
49,134,20260521,20260520,36.27,中,中立,陰線2連続後,26,-250510,images/134.png,第1サポート:1825下(-252335) / 第2サポート:7958下(-258468) / 第3サポート:13876下(-264386) / 第4サポート:18102下(-268612) / 最重要サポート:21526下(-272036),True,-250510.0,-250462.0,-257814.0,-256940.0,-6430.0,陰線,外れ
50,74,20260521,20260520,36.07,低,反発狙い・要注意,陰線後,178,-69417,images/74.png,第1サポート:4728下(-74145),True,-69417.0,-69369.0,-76509.0,-76414.0,-6997.0,陰線,外れ
51,135,20260521,20260520,36.0,低,反発狙い,陰線4連続後,8,-58391,images/135.png,第1サポート:5074下(-63465) / 第2サポート:12227下(-70618) / 第3サポート:16921下(-75312) / 第4サポート:25519下(-83910),True,-58391.0,-58343.0,-58958.0,-58863.0,-472.0,陰線,外れ
52,59,20260521,20260520,35.61,低,反発狙い・弱トレンド,陰線後,180,-356237,images/59.png,第1サポート:10583下(-366820) / 第2サポート:16618下(-372855),True,-356237.0,-356189.0,-364605.0,-358695.0,-2458.0,陰線,外れ
53,68,20260521,20260520,35.41,低,反発狙い・要注意,陰線3連続後,22,-95039,images/68.png,第1サポート:272下(-95311),True,-95039.0,-92698.0,-98159.0,-94306.0,733.0,陽線,的中
54,36,20260521,20260520,34.5,低,反発狙い・要注意,陰線5連続後,5,-107661,images/36.png,第1サポート:1537下(-109198) / 第2サポート:4807下(-112468) / 第3サポート:14991下(-122652),True,-107661.0,-107542.0,-110781.0,-110687.0,-3026.0,陰線,外れ
55,64,20260521,20260520,34.5,低,弱トレンド,陽線1連続後,80,-217762,images/64.png,第1サポート:1855下(-219617) / 第2サポート:5981下(-223743) / 第3サポート:12334下(-230096) / 第4サポート:16004下(-233766),True,-217762.0,-212537.0,-221733.0,-215397.0,2365.0,陽線,的中
56,130,20260521,20260520,34.45,高,中立,陰線1連続後,38,-115227,images/130.png,第1サポート:3612下(-118839) / 第2サポート:11000下(-126227) / 第3サポート:18785下(-134012) / 第4サポート:24633下(-139860) / 最重要サポート:27981下(-143208),True,-115227.0,-115132.0,-126432.0,-126243.0,-11016.0,陰線,外れ
57,54,20260521,20260520,34.08,低,弱トレンド,陰線2連続後,48,-313096,images/54.png,第1サポート:340下(-313436),True,-313096.0,-313002.0,-327462.0,-327274.0,-14178.0,陰線,外れ
58,119,20260521,20260520,34.06,低〜中,弱トレンド,陰線1連続後,43,-409115,images/119.png,第1サポート:1821下(-410936) / 第2サポート:5132下(-414247) / 第3サポート:8728下(-417843) / 第4サポート:20894下(-430009) / 最重要サポート:25860下(-434975),True,-409115.0,-408263.0,-418334.0,-418240.0,-9125.0,陰線,外れ
59,52,20260521,20260520,34.0,中,中立,陰線2連続後,40,-301136,images/52.png,第1サポート:9584下(-310720) / 第2サポート:17679下(-318815) / 第3サポート:20437下(-321573) / 第4サポート:29304下(-330440) / 最重要サポート:34054下(-335190),True,-301136.0,-299031.0,-304894.0,-301821.0,-685.0,陰線,外れ
60,73,20260521,20260520,33.21,低〜中,弱トレンド,陰線2連続後,42,-227917,images/73.png,第1サポート:8494下(-236411),True,-227917.0,-222857.0,-230919.0,-227255.0,662.0,陽線,的中
61,148,20260521,20260520,33.21,低,弱トレンド,陰線2連続後,31,-475299,images/148.png,第1サポート:6377下(-481676) / 第2サポート:20579下(-495878) / 第3サポート:30439下(-505738) / 第4サポート:45472下(-520771),True,-475299.0,-475251.0,-477497.0,-477403.0,-2104.0,陰線,外れ
62,154,20260521,20260520,32.96,低,弱トレンド,陰線後,13,-152859,images/154.png,第1サポート:12751下(-165610),True,-152859.0,-141732.0,-167723.0,-147228.0,5631.0,陽線,的中
63,120,20260521,20260520,32.6,低,反発狙い・要注意,陰線後,105,-106659,images/120.png,第1サポート:8451下(-115110),True,-106659.0,-106565.0,-117504.0,-117316.0,-10657.0,陰線,外れ
64,45,20260521,20260520,32.0,低,反発狙い・要注意,陰線3連続後,24,-234058,images/45.png,第1サポート:2742下(-236800),True,-234058.0,-234010.0,-239660.0,-239566.0,-5508.0,陰線,外れ
65,121,20260521,20260520,31.82,高,中立,陰線2連続後,19,20112,images/121.png,第1サポート:11307下(8805) / 第2サポート:17631下(2481) / 第3サポート:21679下(-1567) / 第4サポート:29160下(-9048) / 最重要サポート:38478下(-18366),True,20112.0,20160.0,14226.0,14321.0,-5791.0,陰線,外れ
66,76,20260521,20260520,30.4,低,弱トレンド,陽線1連続後,78,-231231,images/76.png,第1サポート:7390下(-238621) / 第2サポート:16019下(-247250) / 第3サポート:21493下(-252724) / 第4サポート:25247下(-256478) / 最重要サポート:33543下(-264774),True,-231231.0,-231183.0,-236975.0,-236881.0,-5650.0,陰線,外れ
67,61,20260521,20260520,30.21,低,反発狙い・要注意,陰線4連続後,14,-36620,images/61.png,第1サポート:8911下(-45531),True,-36620.0,-11517.0,-38524.0,-17096.0,19524.0,陽線,的中
68,133,20260521,20260520,30.21,低,反発狙い・要注意,陰線3連続後,14,-94475,images/133.png,第1サポート:7887下(-102362),True,-94475.0,-94427.0,-103836.0,-103742.0,-9267.0,陰線,外れ
69,48,20260521,20260520,29.87,低,弱トレンド,陰線1連続後,82,-362129,images/48.png,第1サポート:1584下(-363713) / 第2サポート:13607下(-375736),True,-362129.0,-362081.0,-367519.0,-366502.0,-4373.0,陰線,外れ
70,112,20260521,20260520,27.83,低,弱トレンド,陽線1連続後,36,-404476,images/112.png,第1サポート:4951下(-409427),True,-404476.0,-403010.0,-410362.0,-410267.0,-5791.0,陰線,外れ
71,123,20260521,20260520,26.5,低〜中,弱トレンド,陰線2連続後,24,-366833,images/123.png,第1サポート:2562下(-369395) / 第2サポート:10538下(-377371) / 第3サポート:17068下(-383901) / 第4サポート:26907下(-393740) / 最重要サポート:32762下(-399595),True,-366833.0,-366785.0,-371088.0,-370993.0,-4160.0,陰線,外れ
72,114,20260521,20260520,25.06,低,弱トレンド,陰線1連続後,36,-166268,images/114.png,第1サポート:7518下(-173786) / 第2サポート:15487下(-181755),True,-166268.0,-166174.0,-178662.0,-178474.0,-12206.0,陰線,外れ
73,109,20260521,20260520,24.82,中,中立,陰線2連続後,19,-192029,images/109.png,第1サポート:1838下(-193867) / 第2サポート:37210下(-229239) / 第3サポート:41041下(-233070) / 第4サポート:76191下(-268220) / 最重要サポート:100725下(-292754),True,-192029.0,-154069.0,-201484.0,-154341.0,37688.0,陽線,的中
74,149,20260521,20260520,23.07,低,弱トレンド,陽線1連続後,42,-84058,images/149.png,第1サポート:6666下(-90724) / 第2サポート:13499下(-97557),True,-84058.0,-84010.0,-87675.0,-87580.0,-3522.0,陰線,外れ
75,111,20260521,20260520,21.77,低,反発狙い・要注意,陰線3連続後,11,-459539,images/111.png,第1サポート:15779下(-475318),True,-459539.0,-459607.0,-480287.0,-467158.0,-7619.0,陰線,外れ
76,58,20260521,20260520,20.82,低,弱トレンド,陰線2連続後,38,-411935,images/58.png,第1サポート:2634下(-414569) / 第2サポート:11271下(-423206),True,-411935.0,-411841.0,-431089.0,-427662.0,-15727.0,陰線,外れ
77,156,20260521,20260520,18.17,低,弱トレンド,陽線1連続後,6,-84273,images/156.png,第1サポート:9666下(-93939) / 第2サポート:13971下(-98244) / 第3サポート:18263下(-102536) / 第4サポート:33680下(-117953) / 最重要サポート:46269下(-130542),True,-84273.0,-84179.0,-97230.0,-97042.0,-12769.0,陰線,外れ
78,66,20260521,20260520,15.93,低,反発狙い,陰線3連続後,14,-186532,images/66.png,第1サポート:2246下(-188778) / 第2サポート:7274下(-193806) / 第3サポート:16339下(-202871) / 第4サポート:20312下(-206844),True,-186532.0,-183718.0,-188021.0,-187926.0,-1394.0,陰線,外れ
79,150,20260521,20260520,15.55,低,反発狙い・要注意,陰線3連続後,19,-531918,images/150.png,第1サポート:5097下(-537015),True,-531918.0,-531823.0,-546527.0,-546338.0,-14420.0,陰線,外れ
80,132,20260521,20260520,14.5,低,反発狙い・要注意,陰線6連続後,5,-221744,images/132.png,第1サポート:18497下(-240241),True,-221744.0,-210632.0,-222027.0,-215171.0,6573.0,陽線,的中
81,146,20260521,20260520,14.5,低,反発狙い・要注意,陰線6連続後,5,-306506,images/146.png,第1サポート:7318下(-313824) / 第2サポート:13820下(-320326),True,-306506.0,-306458.0,-310690.0,-310595.0,-4089.0,陰線,外れ
82,155,20260521,20260520,14.5,低,弱トレンド,陽線1連続後,5,-170602,images/155.png,第1サポート:2577下(-173179) / 第2サポート:6314下(-176916) / 第3サポート:11097下(-181699),True,-170602.0,-170554.0,-179963.0,-179869.0,-9267.0,陰線,外れ
83,157,20260521,20260520,11.17,低〜中,中立,陰線後,12,-88765,images/157.png,第1サポート:4876下(-93641) / 第2サポート:13551下(-102316) / 第3サポート:31025下(-119790) / 第4サポート:41446下(-130211),True,-88765.0,-88560.0,-113594.0,-113322.0,-24557.0,陰線,外れ
