rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
12,111,20260516,20260515,51.5,低〜中,弱トレンド,陽線2連続後,14,-417170,images/111.png,第1サポート:10149下(-427319) / 第2サポート:16150下(-433320) / 第3サポート:33543下(-450713) / 第4サポート:37351下(-454521) / 最重要サポート:58148下(-475318),True,-417170.0,-417076.0,-431301.0,-421489.0,-4319.0,陰線,外れ
13,57,20260516,20260515,49.62,高,中立,陽線2連続後,34,-8849,images/57.png,第1サポート:8464下(-17313) / 第2サポート:18911下(-27760) / 第3サポート:34761下(-43610) / 第4サポート:42972下(-51821) / 最重要サポート:57529下(-66378),True,-8849.0,8851.0,-9130.0,5846.0,14695.0,陽線,的中
14,117,20260516,20260515,49.4,高,中立,陽線1連続後,41,-38349,images/117.png,第1サポート:7721下(-46070) / 第2サポート:10550下(-48899) / 第3サポート:15566下(-53915) / 第4サポート:23784下(-62133) / 最重要サポート:32840下(-71189),True,-38349.0,-36236.0,-50414.0,-48442.0,-10093.0,陰線,外れ
15,72,20260516,20260515,49.05,低,反発狙い,陰線4連続後,11,210618,images/72.png,第1サポート:3734下(206884) / 第2サポート:11488下(199130) / 第3サポート:19104下(191514) / 第4サポート:21725下(188893) / 最重要サポート:24723下(185895),True,210618.0,215848.0,205389.0,213964.0,3346.0,陽線,的中
16,113,20260516,20260515,48.56,中,中立,陰線1連続後,34,189570,images/113.png,第1サポート:2947下(186623) / 第2サポート:7287下(182283) / 第3サポート:17660下(171910) / 第4サポート:21098下(168472) / 最重要サポート:34178下(155392),True,189570.0,189366.0,164128.0,164400.0,-25170.0,陰線,外れ
17,69,20260516,20260515,48.45,中,中立,陽線1連続後,74,312478,images/69.png,第1サポート:2206下(310272) / 第2サポート:10370下(302108) / 第3サポート:19454下(293024) / 第4サポート:22671下(289807) / 最重要サポート:29868下(282610),True,312478.0,326939.0,308488.0,323230.0,10752.0,陽線,的中
18,129,20260516,20260515,47.17,高,中立,陽線1連続後,36,1570,images/129.png,第1サポート:24603下(-23033) / 第2サポート:27306下(-25736) / 第3サポート:39197下(-37627) / 第4サポート:47353下(-45783) / 最重要サポート:51168下(-49598),True,1570.0,29651.0,-988.0,28372.0,26802.0,陽線,的中
19,66,20260516,20260515,46.35,低〜中,中立,陰線1連続後,81,-180651,images/66.png,第1サポート:3799下(-184450) / 第2サポート:13703下(-194354) / 第3サポート:23150下(-203801) / 第4サポート:27083下(-207734),True,-180651.0,-170557.0,-183890.0,-179618.0,1033.0,陽線,的中
20,43,20260516,20260515,46.01,中,中立,陰線1連続後,79,-118639,images/43.png,第1サポート:2932下(-121571) / 第2サポート:6126下(-124765) / 第3サポート:12790下(-131429) / 第4サポート:19028下(-137667) / 最重要サポート:27500下(-146139),True,-118639.0,-118545.0,-129202.0,-129014.0,-10375.0,陰線,外れ
21,59,20260516,20260515,46.01,高,中立,陰線1連続後,79,-306746,images/59.png,第1サポート:2151下(-308897) / 第2サポート:12519下(-319265) / 第3サポート:21172下(-327918) / 第4サポート:25969下(-332715) / 最重要サポート:29032下(-335778),True,-306746.0,-306652.0,-322520.0,-322332.0,-15586.0,陰線,外れ
22,75,20260516,20260515,45.87,中,中立,陽線1連続後,83,7768,images/75.png,第1サポート:5641下(2127) / 第2サポート:16626下(-8858) / 第3サポート:20663下(-12895) / 第4サポート:27119下(-19351) / 最重要サポート:30642下(-22874),True,7768.0,7862.0,-6551.0,-5847.0,-13615.0,陰線,外れ
23,35,20260516,20260515,45.5,高,中立,陽線3連続後,10,-85194,images/35.png,第1サポート:5379下(-90573) / 第2サポート:9458下(-94652) / 第3サポート:14071下(-99265) / 第4サポート:19405下(-104599) / 最重要サポート:24024下(-109218),True,-85194.0,-83941.0,-88621.0,-84815.0,379.0,陽線,的中
24,56,20260516,20260515,45.22,低,弱トレンド,陽線1連続後,69,-71411,images/56.png,第1サポート:12184下(-83595),True,-71411.0,-59908.0,-79063.0,-60941.0,10470.0,陽線,的中
25,74,20260516,20260515,44.5,低〜中,中立,陰線1連続後,80,-27066,images/74.png,第1サポート:1655下(-28721) / 第2サポート:5399下(-32465) / 第3サポート:9029下(-36095) / 第4サポート:22520下(-49586) / 最重要サポート:25020下(-52086),True,-27066.0,-26972.0,-41291.0,-41103.0,-14037.0,陰線,外れ
26,153,20260516,20260515,44.5,低,反発狙い・要注意,陰線4連続後,10,218643,images/153.png,第1サポート:5314下(213329) / 第2サポート:19530下(199113),True,218643.0,218737.0,199207.0,199395.0,-19248.0,陰線,外れ
27,158,20260516,20260515,44.5,低,中立,陰線後,6,27649,images/158.png,第1サポート:6200下(21449) / 第2サポート:21844下(5805) / 第3サポート:27180下(469) / 第4サポート:53906下(-26257),True,27649.0,29574.0,14551.0,14739.0,-12910.0,陰線,外れ
28,65,20260516,20260515,44.21,中,中立,陽線後,124,-280669,images/65.png,第1サポート:3940下(-284609) / 第2サポート:6951下(-287620) / 第3サポート:12440下(-293109) / 第4サポート:17690下(-298359) / 最重要サポート:21744下(-302413),True,-280669.0,-272631.0,-286011.0,-279014.0,1655.0,陽線,的中
29,46,20260516,20260515,41.5,低〜中,弱トレンド,陰線1連続後,75,-352267,images/46.png,第1サポート:5148下(-357415) / 第2サポート:8468下(-360735) / 第3サポート:12864下(-365131) / 第4サポート:17819下(-370086),True,-352267.0,-330022.0,-353627.0,-331110.0,21157.0,陽線,的中
30,76,20260516,20260515,41.5,低〜中,弱トレンド,陰線1連続後,75,-236114,images/76.png,第1サポート:4433下(-240547) / 第2サポート:11334下(-247448) / 第3サポート:16610下(-252724) / 第4サポート:20426下(-256540) / 最重要サポート:28660下(-264774),True,-236114.0,-220808.0,-238414.0,-224799.0,11315.0,陽線,的中
31,137,20260516,20260515,41.17,低,弱トレンド,陰線1連続後,45,-336957,images/137.png,第1サポート:4988下(-341945) / 第2サポート:12226下(-349183) / 第3サポート:20629下(-357586) / 第4サポート:25503下(-362460) / 最重要サポート:30060下(-367017),True,-336957.0,-336863.0,-348647.0,-348459.0,-11502.0,陰線,外れ
32,49,20260516,20260515,41.0,低,弱トレンド,陽線1連続後,80,-123821,images/49.png,第1サポート:2208下(-126029) / 第2サポート:8264下(-132085) / 第3サポート:16078下(-139899) / 第4サポート:19166下(-142987),True,-123821.0,-109079.0,-126168.0,-118421.0,5400.0,陽線,的中
33,53,20260516,20260515,40.94,高,中立,陽線1連続後,79,1002,images/53.png,第1サポート:9540下(-8538) / 第2サポート:15401下(-14399) / 第3サポート:18095下(-17093) / 第4サポート:21143下(-20141) / 最重要サポート:36430下(-35428),True,1002.0,2965.0,-4671.0,-3158.0,-4160.0,陰線,外れ
34,54,20260516,20260515,40.21,低〜中,弱トレンド,陽線2連続後,31,-259351,images/54.png,第1サポート:3116下(-262467) / 第2サポート:7916下(-267267) / 第3サポート:17305下(-276656) / 第4サポート:23370下(-282721),True,-259351.0,-259303.0,-268499.0,-265355.0,-6004.0,陰線,外れ
35,64,20260516,20260515,40.07,低,弱トレンド,陰線1連続後,79,-224423,images/64.png,第1サポート:9343下(-233766),True,-224423.0,-216243.0,-230096.0,-219505.0,4918.0,陽線,的中
36,109,20260516,20260515,39.79,高,中立,陽線1連続後,35,-169455,images/109.png,第1サポート:11607下(-181062) / 第2サポート:20733下(-190188) / 第3サポート:23905下(-193360) / 第4サポート:69630下(-239085) / 最重要サポート:95722下(-265177),True,-169455.0,-168769.0,-175672.0,-173332.0,-3877.0,陰線,外れ
37,116,20260516,20260515,39.33,低,弱トレンド,陽線1連続後,29,-237053,images/116.png,第1サポート:8533下(-245586) / 第2サポート:15154下(-252207) / 第3サポート:20442下(-257495) / 第4サポート:32654下(-269707) / 最重要サポート:52936下(-289989),True,-237053.0,-224752.0,-241653.0,-229963.0,7090.0,陽線,的中
38,38,20260516,20260515,39.22,高,中立,陽線1連続後,86,-212127,images/38.png,第1サポート:2351下(-214478) / 第2サポート:7395下(-219522) / 第3サポート:10081下(-222208) / 第4サポート:14449下(-226576) / 最重要サポート:17810下(-229937),True,-212127.0,-211228.0,-219881.0,-215365.0,-3238.0,陰線,外れ
39,70,20260516,20260515,38.83,高,中立,陽線2連続後,33,53545,images/70.png,第1サポート:4558下(48987) / 第2サポート:11492下(42053) / 第3サポート:16880下(36665) / 第4サポート:29824下(23721) / 最重要サポート:41577下(11968),True,53545.0,53639.0,35799.0,35987.0,-17558.0,陰線,外れ
40,73,20260516,20260515,38.5,低,反発狙い・要注意,陰線3連続後,25,-199447,images/73.png,第1サポート:188下(-199635),True,-199447.0,-193442.0,-207461.0,-207366.0,-7919.0,陰線,外れ
41,119,20260516,20260515,38.24,低〜中,弱トレンド,陰線2連続後,27,-412253,images/119.png,第1サポート:2330下(-414583) / 第2サポート:4919下(-417172) / 第3サポート:17756下(-430009) / 第4サポート:22005下(-434258),True,-412253.0,-402513.0,-415940.0,-415846.0,-3593.0,陰線,外れ
42,136,20260516,20260515,37.98,低,弱トレンド,陰線2連続後,23,-344377,images/136.png,第1サポート:94下(-344471),True,-344377.0,-344283.0,-357053.0,-356865.0,-12488.0,陰線,外れ
43,37,20260516,20260515,37.86,中,中立,陽線3連続後,11,-204035,images/37.png,第1サポート:4103下(-208138) / 第2サポート:11123下(-215158) / 第3サポート:15087下(-219122) / 第4サポート:18854下(-222889) / 最重要サポート:22896下(-226931),True,-204035.0,-203987.0,-213893.0,-211812.0,-7777.0,陰線,外れ
44,58,20260516,20260515,37.86,低〜中,弱トレンド,陽線2連続後,33,-398736,images/58.png,第1サポート:12185下(-410921) / 第2サポート:15833下(-414569) / 第3サポート:18967下(-417703) / 第4サポート:24463下(-423199),True,-398736.0,-392967.0,-409090.0,-408901.0,-10165.0,陰線,外れ
45,34,20260516,20260515,37.36,低,弱トレンド,陽線1連続後,77,-85142,images/34.png,第1サポート:887下(-86029),True,-85142.0,-85094.0,-89586.0,-88735.0,-3593.0,陰線,外れ
46,60,20260516,20260515,36.88,低〜中,弱トレンド,陽線1連続後,65,-385075,images/60.png,第1サポート:8262下(-393337) / 第2サポート:22291下(-407366) / 第3サポート:25735下(-410810) / 第4サポート:30878下(-415953),True,-385075.0,-384981.0,-397046.0,-396859.0,-11784.0,陰線,外れ
47,63,20260516,20260515,36.75,高,中立,陽線2連続後,32,-99230,images/63.png,第1サポート:3984下(-103214) / 第2サポート:8840下(-108070) / 第3サポート:20558下(-119788) / 第4サポート:25161下(-124391) / 最重要サポート:29926下(-129156),True,-99230.0,-93414.0,-111003.0,-95069.0,4161.0,陽線,的中
48,51,20260516,20260515,36.61,低,弱トレンド,陰線1連続後,76,40413,images/51.png,第1サポート:2757下(37656) / 第2サポート:10395下(30018) / 第3サポート:20289下(20124) / 第4サポート:33547下(6866),True,40413.0,50153.0,33676.0,48664.0,8251.0,陽線,的中
49,130,20260516,20260515,36.27,高,中立,陽線2連続後,13,-134020,images/130.png,第1サポート:2318下(-136338) / 第2サポート:8426下(-142446) / 第3サポート:14787下(-148807) / 第4サポート:19155下(-153175) / 最重要サポート:24450下(-158470),True,-134020.0,-119512.0,-134677.0,-123973.0,10047.0,陽線,的中
50,134,20260516,20260515,34.83,低〜中,弱トレンド,陽線後,51,-271755,images/134.png,第1サポート:3870下(-275625) / 第2サポート:8401下(-280156) / 第3サポート:14227下(-285982) / 第4サポート:24475下(-296230) / 最重要サポート:32524下(-304279),True,-271755.0,-253069.0,-272036.0,-257060.0,14695.0,陽線,的中
51,118,20260516,20260515,34.5,低,弱トレンド,陰線1連続後,40,-28147,images/118.png,第1サポート:7385下(-35532) / 第2サポート:12371下(-40518) / 第3サポート:25501下(-53648) / 第4サポート:42805下(-70952) / 最重要サポート:73967下(-102114),True,-28147.0,-27942.0,-55834.0,-55561.0,-27414.0,陰線,外れ
52,156,20260516,20260515,34.5,低,弱トレンド,陰線後,10,-126597,images/156.png,第1サポート:189下(-126786),True,-126597.0,-101494.0,-130542.0,-106460.0,20137.0,陽線,的中
53,68,20260516,20260515,34.21,低,弱トレンド,陰線1連続後,68,-64127,images/68.png,第1サポート:2958下(-67085) / 第2サポート:6374下(-70501),True,-64127.0,-52812.0,-72389.0,-56615.0,7512.0,陽線,的中
54,67,20260516,20260515,33.63,低,反発狙い・要注意,陰線3連続後,23,-517166,images/67.png,第1サポート:1560下(-518726) / 第2サポート:8072下(-525238),True,-517166.0,-495941.0,-521383.0,-497438.0,19728.0,陽線,的中
55,42,20260516,20260515,33.39,低,反発狙い・要注意,陰線3連続後,18,130111,images/42.png,第1サポート:8661下(121450),True,130111.0,130440.0,113773.0,113961.0,-16150.0,陰線,外れ
56,146,20260516,20260515,33.38,低,弱トレンド,陰線1連続後,43,-267069,images/146.png,第1サポート:7736下(-274805) / 第2サポート:12920下(-279989) / 第3サポート:30680下(-297749) / 第4サポート:41170下(-308239) / 最重要サポート:46755下(-313824),True,-267069.0,-266975.0,-279040.0,-278853.0,-11784.0,陰線,外れ
57,62,20260516,20260515,33.01,高,中立,陰線1連続後,73,-282596,images/62.png,第1サポート:2505下(-285101) / 第2サポート:7613下(-290209) / 第3サポート:12245下(-294841) / 第4サポート:19552下(-302148) / 最重要サポート:24348下(-306944),True,-282596.0,-278340.0,-289002.0,-283210.0,-614.0,陰線,外れ
58,147,20260516,20260515,33.0,中,中立,陽線1連続後,40,-154375,images/147.png,第1サポート:5404下(-159779) / 第2サポート:8144下(-162519) / 第3サポート:15205下(-169580) / 第4サポート:18335下(-172710) / 最重要サポート:21761下(-176136),True,-154375.0,-153668.0,-161866.0,-161771.0,-7396.0,陰線,外れ
59,52,20260516,20260515,32.77,中,中立,陽線3連続後,11,-319130,images/52.png,第1サポート:4047下(-323177) / 第2サポート:10280下(-329410) / 第3サポート:16062下(-335192) / 第4サポート:19907下(-339037) / 最重要サポート:26783下(-345913),True,-319130.0,-303120.0,-321383.0,-303308.0,15822.0,陽線,的中
60,132,20260516,20260515,32.74,低,弱トレンド,陰線1連続後,34,-202291,images/132.png,第1サポート:10124下(-212415) / 第2サポート:37950下(-240241),True,-202291.0,-202243.0,-202787.0,-202692.0,-401.0,陰線,外れ
61,77,20260516,20260515,32.71,低〜中,弱トレンド,陰線1連続後,71,-349144,images/77.png,第1サポート:7345下(-356489) / 第2サポート:11085下(-360229) / 第3サポート:17415下(-366559) / 第4サポート:34670下(-383814),True,-349144.0,-343446.0,-354155.0,-352713.0,-3569.0,陰線,外れ
62,112,20260516,20260515,32.0,低,反発狙い・要注意,陰線4連続後,8,-365669,images/112.png,第1サポート:4429下(-370098) / 第2サポート:11348下(-377017),True,-365669.0,-356363.0,-373866.0,-373772.0,-8103.0,陰線,外れ
63,133,20260516,20260515,32.0,低,反発狙い・要注意,陰線4連続後,8,-90265,images/133.png,第1サポート:10350下(-100615),True,-90265.0,-61188.0,-102675.0,-61393.0,28872.0,陽線,的中
64,114,20260516,20260515,30.86,低,弱トレンド,陰線2連続後,22,-151701,images/114.png,第1サポート:7216下(-158917) / 第2サポート:15416下(-167117),True,-151701.0,-139071.0,-152780.0,-151372.0,329.0,陽線,的中
65,47,20260516,20260515,30.73,低〜中,中立,陰線1連続後,69,-217726,images/47.png,第1サポート:5113下(-222839) / 第2サポート:11400下(-229126) / 第3サポート:14812下(-232538) / 第4サポート:24707下(-242433),True,-217726.0,-207162.0,-221153.0,-218383.0,-657.0,陰線,外れ
66,44,20260516,20260515,30.5,高,中立,陽線2連続後,36,74735,images/44.png,第1サポート:3356下(71379) / 第2サポート:9924下(64811) / 第3サポート:13553下(61182) / 第4サポート:18299下(56436) / 最重要サポート:22189下(52546),True,74735.0,74829.0,60886.0,64923.0,-9812.0,陰線,外れ
67,48,20260516,20260515,30.3,低,弱トレンド,陰線1連続後,81,-339773,images/48.png,第1サポート:3946下(-343719),True,-339773.0,-339679.0,-356392.0,-356204.0,-16431.0,陰線,外れ
68,45,20260516,20260515,30.21,低,反発狙い・要注意,陰線4連続後,14,-200248,images/45.png,第1サポート:5646下(-205894) / 第2サポート:13357下(-213605) / 第3サポート:17130下(-217378) / 第4サポート:30435下(-230683),True,-200248.0,-200295.0,-219113.0,-218924.0,-18676.0,陰線,外れ
69,115,20260516,20260515,27.83,低,弱トレンド,陽線1連続後,36,-149938,images/115.png,第1サポート:11979下(-161917) / 第2サポート:16948下(-166886),True,-149938.0,-149844.0,-169703.0,-161017.0,-11079.0,陰線,外れ
70,123,20260516,20260515,27.83,低,反発狙い・要注意,陰線4連続後,9,-390951,images/123.png,第1サポート:8644下(-399595) / 第2サポート:30433下(-421384),True,-390951.0,-368502.0,-393740.0,-369998.0,20953.0,陽線,的中
71,122,20260516,20260515,27.72,高,中立,陽線1連続後,45,-132615,images/122.png,第1サポート:7919下(-140534) / 第2サポート:16342下(-148957) / 第3サポート:22297下(-154912) / 第4サポート:30656下(-163271) / 最重要サポート:37253下(-169868),True,-132615.0,-112943.0,-139375.0,-117356.0,15259.0,陽線,的中
72,151,20260516,20260515,27.08,低〜中,弱トレンド,陽線1連続後,43,-97904,images/151.png,第1サポート:4243下(-102147) / 第2サポート:15869下(-113773) / 第3サポート:22098下(-120002) / 第4サポート:32828下(-130732),True,-97904.0,-96863.0,-102301.0,-100504.0,-2600.0,陰線,外れ
73,148,20260516,20260515,26.5,低〜中,弱トレンド,陽線1連続後,44,-470299,images/148.png,第1サポート:8725下(-479024) / 第2サポート:17987下(-488286) / 第3サポート:24398下(-494697) / 第4サポート:35439下(-505738) / 最重要サポート:50472下(-520771),True,-470299.0,-467816.0,-478100.0,-468076.0,2223.0,陽線,的中
74,152,20260516,20260515,25.45,低,弱トレンド,陰線1連続後,42,-12773,images/152.png,第1サポート:686下(-13459),True,-12773.0,-12679.0,-23477.0,-23289.0,-10516.0,陰線,外れ
75,61,20260516,20260515,25.27,低,反発狙い・要注意,陰線4連続後,13,-32943,images/61.png,第1サポート:12588下(-45531),True,-32943.0,-1310.0,-33419.0,-4031.0,28912.0,陽線,的中
76,120,20260516,20260515,24.5,低,弱トレンド,陽線1連続後,40,-59893,images/120.png,第1サポート:10235下(-70128) / 第2サポート:19201下(-79094),True,-59893.0,-59799.0,-74822.0,-74634.0,-14741.0,陰線,外れ
77,154,20260516,20260515,24.5,低,弱トレンド,陰線後,10,-136999,images/154.png,第1サポート:2108下(-139107),True,-136999.0,-124701.0,-149566.0,-136098.0,901.0,陽線,的中
78,131,20260516,20260515,23.07,低,反発狙い・弱トレンド,陰線3連続後,14,35274,images/131.png,第1サポート:4297下(30977) / 第2サポート:12805下(22469) / 第3サポート:18002下(17272) / 第4サポート:27424下(7850) / 最重要サポート:46046下(-10772),True,35274.0,40955.0,24711.0,32223.0,-3051.0,陰線,外れ
79,128,20260516,20260515,22.71,低,弱トレンド,陽線1連続後,39,-259182,images/128.png,第1サポート:4074下(-263256) / 第2サポート:21174下(-280356),True,-259182.0,-259088.0,-276083.0,-275895.0,-16713.0,陰線,外れ
80,155,20260516,20260515,22.5,低〜中,弱トレンド,陰線後,12,-163257,images/155.png,第1サポート:18442下(-181699),True,-163257.0,-151673.0,-164675.0,-159096.0,4161.0,陽線,的中
81,149,20260516,20260515,21.42,低,弱トレンド,陰線2連続後,26,-28064,images/149.png,第1サポート:9095下(-37159) / 第2サポート:25449下(-53513) / 第3サポート:46281下(-74345),True,-28064.0,-27859.0,-52077.0,-51805.0,-23741.0,陰線,外れ
82,150,20260516,20260515,19.45,低〜中,弱トレンド,陽線1連続後,39,-523588,images/150.png,第1サポート:5982下(-529570) / 第2サポート:13399下(-536987),True,-523588.0,-523540.0,-530514.0,-529096.0,-5508.0,陰線,外れ
83,55,20260516,20260515,12.68,低,反発狙い・要注意,陰線4連続後,11,-121802,images/55.png,第1サポート:189下(-121991),True,-121802.0,-115513.0,-126530.0,-121352.0,450.0,陽線,的中
