rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
15,70,20260522,20260521,47.22,中,中立,陰線2連続後,39,58740,images/70.png,第1サポート:4988下(53752) / 第2サポート:11695下(47045) / 第3サポート:16687下(42053) / 第4サポート:27798下(30942) / 最重要サポート:38688下(20052),True,58740.0,63060.0,47895.0,62872.0,4132.0,陽線,的中
16,72,20260522,20260521,46.5,中,中立,陽線1連続後,75,208455,images/72.png,第1サポート:2193下(206262) / 第2サポート:4862下(203593) / 第3サポート:7748下(200707) / 第4サポート:12300下(196155) / 最重要サポート:15214下(193241),True,208455.0,217983.0,206682.0,214791.0,6336.0,陽線,的中
17,43,20260522,20260521,46.24,高,中立,陰線1連続後,81,-114820,images/43.png,第1サポート:4930下(-119750) / 第2サポート:11984下(-126804) / 第3サポート:16754下(-131574) / 第4サポート:22655下(-137475) / 最重要サポート:29696下(-144516),True,-114820.0,-114772.0,-123472.0,-123377.0,-8557.0,陰線,外れ
18,68,20260522,20260521,45.97,低,弱トレンド,陽線1連続後,68,-94306,images/68.png,第1サポート:3853下(-98159),True,-94306.0,-81395.0,-99141.0,-85104.0,9202.0,陽線,的中
19,134,20260522,20260521,45.56,低,反発狙い,陰線3連続後,17,-256940,images/134.png,第1サポート:2910下(-259850) / 第2サポート:9559下(-266499) / 第3サポート:12831下(-269771) / 第4サポート:23249下(-280189) / 最重要サポート:39290下(-296230),True,-256940.0,-227688.0,-259048.0,-232926.0,24014.0,陽線,的中
20,158,20260522,20260521,45.5,中,中立,陽線1連続後,5,64094,images/158.png,第1サポート:14047下(50047) / 第2サポート:23030下(41064) / 第3サポート:28170下(35924) / 第4サポート:34341下(29753) / 最重要サポート:37878下(26216),True,64094.0,64142.0,61258.0,61352.0,-2742.0,陰線,外れ
21,65,20260522,20260521,45.25,中,中立,陰線1連続後,77,-253736,images/65.png,第1サポート:16023下(-269759) / 第2サポート:18820下(-272556) / 第3サポート:28577下(-282313) / 第4サポート:39911下(-293647) / 最重要サポート:57956下(-311692),True,-253736.0,-253642.0,-266552.0,-266365.0,-12629.0,陰線,外れ
22,67,20260522,20260521,44.61,中,中立,陽線1連続後,76,-464797,images/67.png,第1サポート:3982下(-468779) / 第2サポート:9141下(-473938) / 第3サポート:15488下(-480285) / 第4サポート:25355下(-490152) / 最重要サポート:29421下(-494218),True,-464797.0,-458106.0,-465718.0,-465624.0,-827.0,陰線,外れ
23,53,20260522,20260521,44.5,低,反発狙い,陰線3連続後,26,-36640,images/53.png,第1サポート:10790下(-47430) / 第2サポート:24075下(-60715) / 第3サポート:29060下(-65700) / 第4サポート:36801下(-73441) / 最重要サポート:42202下(-78842),True,-36640.0,-26947.0,-37774.0,-36687.0,-47.0,陰線,外れ
24,77,20260522,20260521,43.74,中,中立,陽線2連続後,34,-349236,images/77.png,第1サポート:5353下(-354589) / 第2サポート:8274下(-357510) / 第3サポート:11410下(-360646) / 第4サポート:17562下(-366798) / 最重要サポート:24696下(-373932),True,-349236.0,-344366.0,-351576.0,-351481.0,-2245.0,陰線,外れ
25,41,20260522,20260521,42.33,低,反発狙い,陰線3連続後,23,-347062,images/41.png,第1サポート:3172下(-350234) / 第2サポート:6107下(-353169) / 第3サポート:10778下(-357840) / 第4サポート:19096下(-366158) / 最重要サポート:32915下(-379977),True,-347062.0,-329033.0,-348188.0,-331099.0,15963.0,陽線,的中
26,116,20260522,20260521,42.17,中,中立,陰線1連続後,30,-203096,images/116.png,第1サポート:4215下(-207311) / 第2サポート:9080下(-212176) / 第3サポート:12383下(-215479) / 第4サポート:28374下(-231470) / 最重要サポート:40247下(-243343),True,-203096.0,-203048.0,-208769.0,-208675.0,-5579.0,陰線,外れ
27,61,20260522,20260521,41.36,低,弱トレンド,陽線1連続後,70,-17096,images/61.png,第1サポート:3036下(-20132) / 第2サポート:5703下(-22799) / 第3サポート:16323下(-33419) / 第4サポート:21036下(-38132) / 最重要サポート:28435下(-45531),True,-17096.0,-14897.0,-19460.0,-18916.0,-1820.0,陰線,外れ
28,115,20260522,20260521,40.65,低,反発狙い・要注意,陰線3連続後,13,-208405,images/115.png,第1サポート:20748下(-229153),True,-208405.0,-196377.0,-219576.0,-196558.0,11847.0,陽線,的中
29,56,20260522,20260521,40.64,中,中立,陰線2連続後,37,-42061,images/56.png,第1サポート:6165下(-48226) / 第2サポート:11400下(-53461) / 第3サポート:14213下(-56274) / 第4サポート:23962下(-66023) / 最重要サポート:41786下(-83847),True,-42061.0,-39389.0,-46670.0,-45157.0,-3096.0,陰線,外れ
30,34,20260522,20260521,40.56,低〜中,弱トレンド,陽線後,128,-85069,images/34.png,第1サポート:4665下(-89734) / 第2サポート:8843下(-93912),True,-85069.0,-82988.0,-85210.0,-83485.0,1584.0,陽線,的中
31,39,20260522,20260521,39.96,中,中立,陰線2連続後,41,-86829,images/39.png,第1サポート:3329下(-90158) / 第2サポート:8289下(-95118) / 第3サポート:11205下(-98034) / 第4サポート:15374下(-102203) / 最重要サポート:18456下(-105285),True,-86829.0,-83802.0,-92148.0,-92053.0,-5224.0,陰線,外れ
32,48,20260522,20260521,39.6,低,弱トレンド,陰線2連続後,51,-366502,images/48.png,第1サポート:9234下(-375736),True,-366502.0,-361513.0,-370260.0,-370166.0,-3664.0,陰線,外れ
33,37,20260522,20260521,39.41,中,中立,陰線2連続後,44,-198772,images/37.png,第1サポート:1579下(-200351) / 第2サポート:9055下(-207827) / 第3サポート:17741下(-216513) / 第4サポート:21706下(-220478),True,-198772.0,-197164.0,-201088.0,-197968.0,804.0,陽線,的中
34,112,20260522,20260521,38.94,低,弱トレンド,陰線1連続後,36,-410267,images/112.png,第1サポート:95下(-410362),True,-410267.0,-410172.0,-422607.0,-422418.0,-12151.0,陰線,外れ
35,113,20260522,20260521,38.94,低,弱トレンド,陰線1連続後,36,140901,images/113.png,第1サポート:4883下(136018),True,140901.0,140697.0,107092.0,107364.0,-33537.0,陰線,外れ
36,133,20260522,20260521,38.94,低,反発狙い・要注意,陰線4連続後,9,-103742,images/133.png,第1サポート:94下(-103836),True,-103742.0,-104072.0,-108848.0,-108115.0,-4373.0,陰線,外れ
37,148,20260522,20260521,38.94,低,反発狙い・要注意,陰線3連続後,18,-477403,images/148.png,第1サポート:4127下(-481530) / 第2サポート:7761下(-485164) / 第3サポート:18475下(-495878) / 第4サポート:28335下(-505738) / 最重要サポート:43368下(-520771),True,-477403.0,-477355.0,-484424.0,-484329.0,-6926.0,陰線,外れ
38,130,20260522,20260521,38.5,中,中立,陰線2連続後,25,-126243,images/130.png,第1サポート:6337下(-132580) / 第2サポート:9445下(-135688) / 第3サポート:12018下(-138261) / 第4サポート:16965下(-143208) / 最重要サポート:22055下(-148298),True,-126243.0,-103998.0,-131413.0,-104270.0,21973.0,陽線,的中
39,75,20260522,20260521,38.25,低,反発狙い・要注意,陰線3連続後,16,-20731,images/75.png,第1サポート:2726下(-23457) / 第2サポート:5579下(-26310) / 第3サポート:9024下(-29755) / 第4サポート:15963下(-36694) / 最重要サポート:18616下(-39347),True,-20731.0,-16262.0,-26404.0,-26310.0,-5579.0,陰線,外れ
40,109,20260522,20260521,37.93,高,中立,陽線1連続後,37,-154341,images/109.png,第1サポート:22258下(-176599) / 第2サポート:32183下(-186524) / 第3サポート:39208下(-193549) / 第4サポート:47143下(-201484) / 最重要サポート:65608下(-219949),True,-154341.0,-139352.0,-162331.0,-139541.0,14800.0,陽線,的中
41,118,20260522,20260521,37.52,低,弱トレンド,陰線1連続後,41,-71441,images/118.png,第1サポート:3509下(-74950) / 第2サポート:16353下(-87794) / 第3サポート:30673下(-102114),True,-71441.0,-71393.0,-75838.0,-73048.0,-1607.0,陰線,外れ
42,52,20260522,20260521,36.96,低,反発狙い,陰線3連続後,26,-301821,images/52.png,第1サポート:3073下(-304894) / 第2サポート:8905下(-310726) / 第3サポート:15561下(-317382) / 第4サポート:19970下(-321791) / 最重要サポート:28619下(-330440),True,-301821.0,-270324.0,-303657.0,-271889.0,29932.0,陽線,的中
43,62,20260522,20260521,36.81,低,反発狙い・弱トレンド,陰線3連続後,26,-289337,images/62.png,第1サポート:5504下(-294841) / 第2サポート:11988下(-301325) / 第3サポート:17607下(-306944) / 第4サポート:23618下(-312955) / 最重要サポート:29709下(-319046),True,-289337.0,-289289.0,-294088.0,-293994.0,-4657.0,陰線,外れ
44,55,20260522,20260521,36.61,低,弱トレンド,陰線1連続後,76,-150797,images/55.png,第1サポート:4515下(-155312),True,-150797.0,-150749.0,-160536.0,-157652.0,-6855.0,陰線,外れ
45,131,20260522,20260521,36.5,高,中立,陰線1連続後,40,34631,images/131.png,第1サポート:3704下(30927) / 第2サポート:6989下(27642) / 第3サポート:9501下(25130) / 第4サポート:14884下(19747) / 最重要サポート:28962下(5669),True,34631.0,34679.0,34419.0,34478.0,-153.0,陰線,外れ
46,44,20260522,20260521,36.17,低,反発狙い・要注意,陰線3連続後,24,35484,images/44.png,第1サポート:13878下(21606),True,35484.0,51776.0,34546.0,50320.0,14836.0,陽線,的中
47,49,20260522,20260521,36.0,低,弱トレンド,陰線1連続後,80,-107525,images/49.png,第1サポート:6375下(-113900) / 第2サポート:12746下(-120271) / 第3サポート:16022下(-123547) / 第4サポート:19671下(-127196) / 最重要サポート:32228下(-139753),True,-107525.0,-107477.0,-112418.0,-112324.0,-4799.0,陰線,外れ
48,74,20260522,20260521,35.84,低,反発狙い・要注意,陰線後,179,-76414,images/74.png,第1サポート:95下(-76509),True,-76414.0,-76320.0,-87822.0,-77493.0,-1079.0,陰線,外れ
49,123,20260522,20260521,35.68,低,反発狙い,陰線3連続後,17,-370993,images/123.png,第1サポート:6378下(-377371) / 第2サポート:12885下(-383878) / 第3サポート:22747下(-393740) / 第4サポート:28602下(-399595) / 最重要サポート:50391下(-421384),True,-370993.0,-364799.0,-376477.0,-365650.0,5343.0,陽線,的中
50,152,20260522,20260521,35.68,低,反発狙い・要注意,陰線3連続後,17,-29205,images/152.png,第1サポート:8496下(-37701),True,-29205.0,-29111.0,-43852.0,-41974.0,-12769.0,陰線,外れ
51,47,20260522,20260521,35.41,低〜中,中立,陰線2連続後,44,-209880,images/47.png,第1サポート:4204下(-214084) / 第2サポート:6722下(-216602) / 第3サポート:9771下(-219651) / 第4サポート:19566下(-229446) / 最重要サポート:23014下(-232894),True,-209880.0,-206641.0,-216688.0,-212764.0,-2884.0,陰線,外れ
52,59,20260522,20260521,35.38,低,反発狙い・弱トレンド,陰線後,181,-358695,images/59.png,第1サポート:6122下(-364817) / 第2サポート:8891下(-367586) / 第3サポート:14473下(-373168),True,-358695.0,-351815.0,-360420.0,-355054.0,3641.0,陽線,的中
53,42,20260522,20260521,35.24,低,弱トレンド,陽線1連続後,81,93541,images/42.png,第1サポート:6587下(86954) / 第2サポート:14894下(78647),True,93541.0,109410.0,91429.0,105279.0,11738.0,陽線,的中
54,54,20260522,20260521,35.24,低,反発狙い・要注意,陰線3連続後,27,-327274,images/54.png,第1サポート:188下(-327462),True,-327274.0,-308447.0,-335020.0,-311593.0,15681.0,陽線,的中
55,36,20260522,20260521,35.16,低,反発狙い・要注意,陰線後,182,-110687,images/36.png,第1サポート:1781下(-112468) / 第2サポート:11965下(-122652),True,-110687.0,-106739.0,-113192.0,-106833.0,3854.0,陽線,的中
56,76,20260522,20260521,34.76,低,弱トレンド,陰線1連続後,77,-236881,images/76.png,第1サポート:1937下(-238818) / 第2サポート:10369下(-247250) / 第3サポート:15843下(-252724) / 第4サポート:19597下(-256478) / 最重要サポート:27893下(-264774),True,-236881.0,-230970.0,-237022.0,-236502.0,379.0,陽線,的中
57,71,20260522,20260521,34.5,低,反発狙い,陰線4連続後,10,-203637,images/71.png,第1サポート:8366下(-212003) / 第2サポート:16740下(-220377) / 第3サポート:35613下(-239250) / 第4サポート:39980下(-243617),True,-203637.0,-198625.0,-204417.0,-202975.0,662.0,陽線,的中
58,153,20260522,20260521,33.79,低〜中,反発狙い,陰線3連続後,17,243659,images/153.png,第1サポート:2404下(241255) / 第2サポート:9923下(233736) / 第3サポート:13397下(230262) / 第4サポート:19790下(223869) / 最重要サポート:30330下(213329),True,243659.0,249995.0,242005.0,243896.0,237.0,陽線,的中
59,119,20260522,20260521,33.79,低,弱トレンド,陰線2連続後,28,-418240,images/119.png,第1サポート:11769下(-430009) / 第2サポート:16708下(-434948),True,-418240.0,-409185.0,-421218.0,-409492.0,8748.0,陽線,的中
60,114,20260522,20260521,33.63,低,弱トレンド,陰線2連続後,23,-178474,images/114.png,第1サポート:3281下(-181755),True,-178474.0,-178380.0,-189319.0,-188849.0,-10375.0,陰線,外れ
61,132,20260522,20260521,32.74,低,弱トレンド,陽線1連続後,34,-215171,images/132.png,第1サポート:6975下(-222146) / 第2サポート:25070下(-240241),True,-215171.0,-215123.0,-219875.0,-218622.0,-3451.0,陰線,外れ
62,147,20260522,20260521,32.33,中,中立,陽線1連続後,41,-147921,images/147.png,第1サポート:5215下(-153136) / 第2サポート:12538下(-160459) / 第3サポート:17214下(-165135) / 第4サポート:21887下(-169808) / 最重要サポート:24789下(-172710),True,-147921.0,-147827.0,-158484.0,-158296.0,-10375.0,陰線,外れ
63,149,20260522,20260521,32.28,低,弱トレンド,陰線1連続後,45,-87580,images/149.png,第1サポート:9977下(-97557),True,-87580.0,-87532.0,-89494.0,-89400.0,-1820.0,陰線,外れ
64,120,20260522,20260521,32.24,低,反発狙い・要注意,陰線後,106,-117316,images/120.png,第1サポート:188下(-117504),True,-117316.0,-103352.0,-129162.0,-103712.0,13604.0,陽線,的中
65,64,20260522,20260521,32.0,低,弱トレンド,陽線2連続後,32,-215397,images/64.png,第1サポート:2830下(-218227) / 第2サポート:7888下(-223285) / 第3サポート:14699下(-230096) / 第4サポート:18369下(-233766),True,-215397.0,-213907.0,-222962.0,-219912.0,-4515.0,陰線,外れ
66,154,20260522,20260521,31.83,低,弱トレンド,陽線1連続後,6,-147228,images/154.png,第1サポート:1640下(-148868) / 第2サポート:5725下(-152953) / 第3サポート:20121下(-167349),True,-147228.0,-147180.0,-151837.0,-151743.0,-4515.0,陰線,外れ
67,66,20260522,20260521,30.86,低,反発狙い,陰線4連続後,11,-187926,images/66.png,第1サポート:1550下(-189476) / 第2サポート:5975下(-193901) / 第3サポート:14945下(-202871) / 第4サポート:19095下(-207021),True,-187926.0,-185680.0,-193150.0,-191519.0,-3593.0,陰線,外れ
68,73,20260522,20260521,30.3,低,弱トレンド,陽線1連続後,81,-227255,images/73.png,第1サポート:3664下(-230919) / 第2サポート:8733下(-235988),True,-227255.0,-224062.0,-240353.0,-226362.0,893.0,陽線,的中
69,151,20260522,20260521,29.94,中,中立,陽線1連続後,45,-65343,images/151.png,第1サポート:7977下(-73320) / 第2サポート:13974下(-79317) / 第3サポート:18685下(-84028) / 第4サポート:28181下(-93524) / 最重要サポート:36804下(-102147),True,-65343.0,-65082.0,-70874.0,-70780.0,-5437.0,陰線,外れ
70,45,20260522,20260521,27.83,低,反発狙い・要注意,陰線4連続後,15,-239566,images/45.png,第1サポート:94下(-239660),True,-239566.0,-235972.0,-243112.0,-243017.0,-3451.0,陰線,外れ
71,150,20260522,20260521,27.83,低,反発狙い・要注意,陰線4連続後,15,-546338,images/150.png,第1サポート:189下(-546527),True,-546338.0,-544600.0,-558826.0,-551079.0,-4741.0,陰線,外れ
72,35,20260522,20260521,27.45,中,中立,陰線1連続後,76,-74339,images/35.png,第1サポート:2777下(-77116) / 第2サポート:6112下(-80451) / 第3サポート:12077下(-86416) / 第4サポート:19024下(-93363) / 最重要サポート:22393下(-96732),True,-74339.0,-74291.0,-80532.0,-75521.0,-1182.0,陰線,外れ
73,146,20260522,20260521,26.73,低,反発狙い・要注意,陰線後,121,-310595,images/146.png,第1サポート:3229下(-313824) / 第2サポート:9731下(-320326),True,-310595.0,-300618.0,-311942.0,-308372.0,2223.0,陽線,的中
74,58,20260522,20260521,25.27,低,反発狙い・要注意,陰線3連続後,26,-427662,images/58.png,第1サポート:3427下(-431089),True,-427662.0,-414801.0,-428229.0,-417827.0,9835.0,陽線,的中
75,63,20260522,20260521,23.68,高,中立,陽線3連続後,11,-96872,images/63.png,第1サポート:4742下(-101614) / 第2サポート:7682下(-104554) / 第3サポート:13366下(-110238) / 第4サポート:18888下(-115760) / 最重要サポート:28244下(-125116),True,-96872.0,-85322.0,-99454.0,-89219.0,7653.0,陽線,的中
76,111,20260522,20260521,23.07,低,反発狙い・要注意,陰線4連続後,7,-467158,images/111.png,第1サポート:8160下(-475318) / 第2サポート:13129下(-480287),True,-467158.0,-467064.0,-479035.0,-474012.0,-6854.0,陰線,外れ
77,128,20260522,20260521,22.0,低,弱トレンド,陽線1連続後,40,-320046,images/128.png,第1サポート:6857下(-326903) / 第2サポート:13286下(-333332),True,-320046.0,-276197.0,-322932.0,-276472.0,43574.0,陽線,的中
78,129,20260522,20260521,18.5,低,反発狙い,陰線5連続後,5,10266,images/129.png,第1サポート:6112下(4154) / 第2サポート:26214下(-15948) / 第3サポート:34924下(-24658) / 第4サポート:42461下(-32195) / 最重要サポート:47939下(-37673),True,10266.0,10314.0,5657.0,5751.0,-4515.0,陰線,外れ
79,51,20260522,20260521,14.5,低,反発狙い・要注意,陰線5連続後,5,12753,images/51.png,第1サポート:5887下(6866),True,12753.0,12824.0,10058.0,10791.0,-1962.0,陰線,外れ
80,69,20260522,20260521,14.5,低,反発狙い・弱トレンド,陰線5連続後,5,283268,images/69.png,第1サポート:13463下(269805) / 第2サポート:31005下(252263) / 第3サポート:39545下(243723) / 第4サポート:53491下(229777),True,283268.0,289722.0,283127.0,288611.0,5343.0,陽線,的中
81,60,20260522,20260521,11.54,低,反発狙い・弱トレンド,陰線3連続後,23,-392642,images/60.png,第1サポート:1634下(-394276) / 第2サポート:7281下(-399923) / 第3サポート:14950下(-407592) / 第4サポート:18168下(-410810) / 最重要サポート:23230下(-415872),True,-392642.0,-389084.0,-398507.0,-398413.0,-5771.0,陰線,外れ
82,157,20260522,20260521,9.88,低,反発狙い・要注意,陰線後,13,-113322,images/157.png,第1サポート:6471下(-119793) / 第2サポート:16889下(-130211),True,-113322.0,-113228.0,-126983.0,-126796.0,-13474.0,陰線,外れ
83,136,20260522,20260521,8.79,低,反発狙い・要注意,陰線4連続後,7,-365863,images/136.png,第1サポート:94下(-365957),True,-365863.0,-354783.0,-370416.0,-354970.0,10893.0,陽線,的中
